rule,sg_samples,sg_coverage,rule_num_predicates,rule_features_used
MVSTORE==0 AND RECOMPILE_ALWAYS==1,662,0.33879222108495394,2,"['MVSTORE', 'RECOMPILE_ALWAYS']"
MVSTORE==0 AND workload==0 AND RECOMPILE_ALWAYS==1,662,0.33879222108495394,3,"['MVSTORE', 'RECOMPILE_ALWAYS', 'workload']"
PAGE_STORE_INTERNAL_COUNT==1 AND RECOMPILE_ALWAYS==1,511,0.2615148413510747,2,"['RECOMPILE_ALWAYS', 'PAGE_STORE_INTERNAL_COUNT']"
PAGE_STORE_INTERNAL_COUNT==1 AND workload==0 AND RECOMPILE_ALWAYS==1,511,0.2615148413510747,3,"['RECOMPILE_ALWAYS', 'PAGE_STORE_INTERNAL_COUNT', 'workload']"
PAGE_STORE_INTERNAL_COUNT==1 AND MVSTORE==0 AND RECOMPILE_ALWAYS==1,511,0.2615148413510747,3,"['MVSTORE', 'RECOMPILE_ALWAYS', 'PAGE_STORE_INTERNAL_COUNT']"
