throughput,workload,config_id
25653.4823828718,voter-2,526
17612.9521585816,ycsb-600,527
309.430416523612,tpcc-8,527
17662.9603422383,smallbank-10,527
46118.7332326408,voter-16,527
45642.6999923929,voter-2,527
13436.3821314445,ycsb-2400,527
24598.51545632,smallbank-1,527
797.336157566569,tpcc-2,527
28516.3166039308,voter-2,528
13809.2760736337,ycsb-2400,528
698.543034617839,tpcc-2,528
18999.1939832719,smallbank-1,528
22117.9621521831,ycsb-600,528
571.264224188392,tpcc-8,528
12035.4560816209,smallbank-10,528
29532.699993109,voter-16,528
14865.0284395086,ycsb-2400,529
674.048435140387,tpcc-2,529
18308.4758012539,smallbank-1,529
30280.2999550842,voter-2,529
29214.9665848648,voter-16,529
12292.6342923132,smallbank-10,529
22473.936933209,ycsb-600,529
593.642885269172,tpcc-8,529
582.678674050141,tpcc-8,530
22098.0108964219,ycsb-600,530
30602.3665855704,voter-16,530
12329.7721723205,smallbank-10,530
28672.9499364416,voter-2,530
693.627045037708,tpcc-2,530
18404.3772913603,smallbank-1,530
14157.2363415149,ycsb-2400,530
11309.5464410039,smallbank-10,531
25245.7499768581,voter-16,531
515.465866148177,tpcc-8,531
19109.9157417467,ycsb-600,531
631.426840423752,tpcc-2,531
18355.1118973159,smallbank-1,531
12633.8016309904,ycsb-2400,531
25506.6999251803,voter-2,531
25419.0333197765,voter-2,532
12724.4865754329,ycsb-2400,532
17317.6726558336,smallbank-1,532
674.058483023733,tpcc-2,532
19313.0183965278,ycsb-600,532
561.060878613027,tpcc-8,532
25301.3166270279,voter-16,532
11684.3290706954,smallbank-10,532
11612.5115362681,ycsb-2400,533
19550.7444492524,smallbank-1,533
721.304243775915,tpcc-2,533
32374.6832594111,voter-2,533
14279.9898122957,smallbank-10,533
30814.2999717536,voter-16,533
18965.5328325129,ycsb-600,533
808.80681684201,tpcc-8,533
46125.6332749075,voter-2,534
908.677586280782,tpcc-2,534
25667.7712150211,smallbank-1,534
14387.7979730072,ycsb-2400,534
447.015926147534,tpcc-8,534
19828.2937772091,ycsb-600,534
16938.793750943,smallbank-10,534
47679.1332697612,voter-16,534
700.172967447594,tpcc-2,535
18539.912225972,smallbank-1,535
14511.7057234945,ycsb-2400,535
28465.0333029706,voter-2,535
30216.5833288008,voter-16,535
12712.9579811519,smallbank-10,535
610.821795622239,tpcc-8,535
23792.3312308843,ycsb-600,535
18322.2855237059,ycsb-600,536
418.544233778873,tpcc-8,536
16413.1271121093,smallbank-10,536
45777.4872715697,voter-16,536
46216.0831969959,voter-2,536
13251.01500072,ycsb-2400,536
24832.9356524414,smallbank-1,536
790.521326328889,tpcc-2,536
28233.8999821185,voter-16,537
12581.1891064696,smallbank-10,537
22579.7753290157,ycsb-600,537
598.009115844765,tpcc-8,537
13927.2319357356,ycsb-2400,537
18175.6527542942,smallbank-1,537
713.362921986901,tpcc-2,537
30230.6499531425,voter-2,537
25163.2666578595,voter-2,539
12099.4642447572,ycsb-2400,539
635.678545180044,tpcc-2,539
16150.9810137006,smallbank-1,539
18926.072143924,ycsb-600,539
550.193771604768,tpcc-8,539
10991.5742076828,smallbank-10,539
25274.7332688828,voter-16,539
45198.3832467031,voter-16,540
16600.0218417128,smallbank-10,540
397.397379588172,tpcc-8,540
16263.7930401782,ycsb-600,540
806.737688483701,tpcc-2,540
21442.25904262,smallbank-1,540
11883.4628020771,ycsb-2400,540
45515.7166628737,voter-2,540
542.19995687703,tpcc-8,541
18529.5120237769,ycsb-600,541
11651.3492057083,smallbank-10,541
25266.6833295433,voter-16,541
25217.2665540295,voter-2,541
638.978363210529,tpcc-2,541
18050.5406871343,smallbank-1,541
12606.4055419383,ycsb-2400,541
12622.3501411894,ycsb-2400,542
23342.0558442401,smallbank-1,542
816.532055270143,tpcc-2,542
45132.8999669025,voter-2,542
45487.3332294706,voter-16,542
16919.6884429913,smallbank-10,542
15881.8585954448,ycsb-600,542
902.387688032942,tpcc-8,542
30434.8279214353,voter-2,543
11816.9800789167,ycsb-2400,543
19073.3625992721,smallbank-1,543
720.807421146185,tpcc-2,543
15211.2919686914,ycsb-600,543
777.046833080878,tpcc-8,543
14480.5766843408,smallbank-10,543
30446.6499629566,voter-16,543
766.179347489592,tpcc-2,544
18829.6283453307,smallbank-1,544
12726.2166227179,ycsb-2400,544
31287.0665670695,voter-2,544
14436.8330323345,smallbank-10,544
32184.9166039061,voter-16,544
839.933077797693,tpcc-8,544
17029.2852154806,ycsb-600,544
29020.8999443766,voter-2,545
741.936917005912,tpcc-2,545
19166.9379604146,smallbank-1,545
14933.4666431314,ycsb-2400,545
638.629882986377,tpcc-8,545
23947.8624198732,ycsb-600,545
32187.6666307238,voter-16,545
12960.2030688504,smallbank-10,545
11553.5439907515,smallbank-10,546
24876.7166388877,voter-16,546
19215.5147610163,ycsb-600,546
567.845926093508,tpcc-8,546
13142.4514072826,ycsb-2400,546
16243.481730837,smallbank-1,546
631.265264521303,tpcc-2,546
25188.1166498746,voter-2,546
22358.9300907584,ycsb-600,547
617.747670689746,tpcc-8,547
29448.3833132103,voter-16,547
12775.4979886406,smallbank-10,547
28525.5999248826,voter-2,547
13433.1936220747,ycsb-2400,547
19154.3786661692,smallbank-1,547
736.161446987543,tpcc-2,547
24671.2499239303,voter-2,548
13271.2996604121,ycsb-2400,548
635.356983752109,tpcc-2,548
16641.0705542602,smallbank-1,548
19213.8202614065,ycsb-600,548
544.84191764246,tpcc-8,548
25129.0666218532,voter-16,548
11530.895419557,smallbank-10,548
15074.0722876488,ycsb-2400,549
848.119251864137,tpcc-2,549
24253.5306004517,smallbank-1,549
46127.066451407,voter-2,549
16935.2057957937,smallbank-10,549
46632.4332214155,voter-16,549
20424.7575291107,ycsb-600,549
441.313518225699,tpcc-8,549
553.512883184705,tpcc-8,550
19177.0769543983,ycsb-600,550
11566.4113239254,smallbank-10,550
25136.3333065212,voter-16,550
25087.2999523341,voter-2,550
658.211077368572,tpcc-2,550
18914.747910297,smallbank-1,550
13347.6610509674,ycsb-2400,550
25643.8499961534,voter-16,551
9567.47543231767,smallbank-10,551
540.924818825084,tpcc-8,551
19137.4117827992,ycsb-600,551
650.39792661813,tpcc-2,551
19375.4441252111,smallbank-1,551
13771.246825039,ycsb-2400,551
25884.8666377619,voter-2,551
25644.0832581107,voter-2,552
13438.7374809792,ycsb-2400,552
18730.8429814783,smallbank-1,552
673.131258361354,tpcc-2,552
18867.1738203887,ycsb-600,552
547.245188629422,tpcc-8,552
11843.2567704413,smallbank-10,552
25701.0333269081,voter-16,552
12694.5646719752,ycsb-2400,553
24631.939721272,smallbank-1,553
788.34838437196,tpcc-2,553
45685.4999505074,voter-2,553
45565.133214864,voter-16,553
17474.6514570923,smallbank-10,553
18002.212780125,ycsb-600,553
947.465083168273,tpcc-8,553
25688.3312924971,voter-2,554
687.879927123904,tpcc-2,554
19064.4797413551,smallbank-1,554
14044.1228383944,ycsb-2400,554
587.529847273945,tpcc-8,554
19992.124978856,ycsb-600,554
25713.0420042432,voter-16,554
12103.1047638683,smallbank-10,554
19186.9782839877,ycsb-600,556
555.611323176628,tpcc-8,556
24890.1832906052,voter-16,556
11491.7970453809,smallbank-10,556
25258.616623306,voter-2,556
13515.1030141532,ycsb-2400,556
16059.8113176407,smallbank-1,556
624.7734164715,tpcc-2,556
14112.1906868292,smallbank-10,557
31326.0499237733,voter-16,557
14346.9960713187,ycsb-600,557
775.870340143095,tpcc-8,557
10819.1442514294,ycsb-2400,557
18566.8500263109,smallbank-1,557
667.732201894504,tpcc-2,557
31324.3499457045,voter-2,557
10251.7004889646,ycsb-2400,558
656.010108478945,tpcc-2,558
18337.8826942326,smallbank-1,558
31192.6021189477,voter-2,558
14086.6971556248,smallbank-10,558
30487.8332560975,voter-16,558
14136.0075674702,ycsb-600,558
773.288670173937,tpcc-8,558
25088.299984947,voter-2,559
12809.8451700197,ycsb-2400,559
631.299750794423,tpcc-2,559
16407.4503062683,smallbank-1,559
19879.3344256961,ycsb-600,559
516.224489383985,tpcc-8,559
24544.0499063235,voter-16,559
11951.5103989617,smallbank-10,559
18357.4204682762,smallbank-1,560
676.230273774542,tpcc-2,560
13663.5186640748,ycsb-2400,560
25740.0833110253,voter-2,560
25485.9499643197,voter-16,560
11958.8372622508,smallbank-10,560
482.295240147892,tpcc-8,560
19229.8114819728,ycsb-600,560
46162.8331471432,voter-2,561
24677.4783645315,smallbank-1,561
849.111789510067,tpcc-2,561
14626.895448699,ycsb-2400,561
989.215669782925,tpcc-8,561
22342.7025521644,ycsb-600,561
16960.2342340343,smallbank-10,561
47314.9332118917,voter-16,561
25872.2812937059,voter-16,562
12153.6261432361,smallbank-10,562
20213.349954282,ycsb-600,562
562.665028870678,tpcc-8,562
14874.4599018446,ycsb-2400,562
683.394324729051,tpcc-2,562
20043.6612458638,smallbank-1,562
26164.9499302268,voter-2,562
18576.0645806707,ycsb-600,563
540.928387697208,tpcc-8,563
11513.8560524266,smallbank-10,563
25442.8166598819,voter-16,563
25250.1165963872,voter-2,563
12595.6329790929,ycsb-2400,563
621.841786091848,tpcc-2,563
18661.4747917667,smallbank-1,563
12785.7866793412,smallbank-10,564
30044.2499208835,voter-16,564
624.038675112534,tpcc-8,564
23543.4921064198,ycsb-600,564
19597.6593186944,smallbank-1,564
755.211149182119,tpcc-2,564
15825.5650161612,ycsb-2400,564
29253.0999697718,voter-2,564
285.265411941016,tpcc-8,565
14741.87398794,ycsb-600,565
44612.2498631891,voter-16,565
17265.7576198825,smallbank-10,565
44624.1333325896,voter-2,565
22955.685159742,smallbank-1,565
761.320942555842,tpcc-2,565
11398.5291651703,ycsb-2400,565
13410.8080589272,ycsb-2400,566
631.716278708643,tpcc-2,566
15702.4497684663,smallbank-1,566
25078.0499402306,voter-2,566
11596.7501678936,smallbank-10,566
25683.9832755444,voter-16,566
18999.7174674369,ycsb-600,566
536.815375920936,tpcc-8,566
31877.7332977365,voter-2,567
10667.9616420317,ycsb-2400,567
679.115393857277,tpcc-2,567
18593.86576275,smallbank-1,567
14788.8323872846,ycsb-600,567
769.375642256903,tpcc-8,567
29099.8166021621,voter-16,567
14035.9302415959,smallbank-10,567
18796.9736469395,ycsb-600,568
558.860493102458,tpcc-8,568
25250.1665883912,voter-16,568
11529.1980310051,smallbank-10,568
25126.7499304827,voter-2,568
13756.4508634515,ycsb-2400,568
18983.5762710679,smallbank-1,568
686.613956670041,tpcc-2,568
11898.1265256505,smallbank-10,569
24885.6499883867,voter-16,569
18762.1984304032,ycsb-600,569
543.007109994934,tpcc-8,569
12958.0180772746,ycsb-2400,569
16075.2538579706,smallbank-1,569
643.072648713429,tpcc-2,569
25121.2499242176,voter-2,569
45335.8499501306,voter-2,570
22640.357791762,smallbank-1,570
826.369895277963,tpcc-2,570
12671.7059303526,ycsb-2400,570
912.381855670093,tpcc-8,570
15813.6704203782,ycsb-600,570
16771.4245338879,smallbank-10,570
44176.8664641894,voter-16,570
18711.5549028201,smallbank-1,571
758.837346033131,tpcc-2,571
14193.698334559,ycsb-2400,571
30975.2998972653,voter-2,571
32472.5999940467,voter-16,571
14840.8590570162,smallbank-10,571
296.033107440337,tpcc-8,571
19494.4233709739,ycsb-600,571
16664.2028551604,ycsb-600,572
864.296530310389,tpcc-8,572
16778.8310778183,smallbank-10,572
45355.4833136793,voter-16,572
46275.1166273328,voter-2,572
11838.0589876973,ycsb-2400,572
756.637193965935,tpcc-2,572
23766.5912841885,smallbank-1,572
45060.8499526861,voter-16,573
16819.7093506538,smallbank-10,573
15522.1072140799,ycsb-600,573
904.200612238186,tpcc-8,573
11887.7376214744,ycsb-2400,573
751.783241991669,tpcc-2,573
23334.2534140738,smallbank-1,573
46014.3499133396,voter-2,573
1006.34684243583,tpcc-8,574
22295.8709780367,ycsb-600,574
45655.0665129613,voter-16,574
17580.5492870227,smallbank-10,574
46732.9213394292,voter-2,574
23235.3368695953,smallbank-1,574
864.375413767323,tpcc-2,574
13926.3282938415,ycsb-2400,574
17428.3352472435,smallbank-10,575
45526.1666469387,voter-16,575
299.149107548467,tpcc-8,575
20805.9423479212,ycsb-600,575
24353.1601527039,smallbank-1,575
852.312770034734,tpcc-2,575
14568.0291554654,ycsb-2400,575
47284.5332631946,voter-2,575
46525.1332441602,voter-2,576
14989.5817456951,ycsb-2400,576
888.802825547652,tpcc-2,576
23941.8462974325,smallbank-1,576
21821.6651640178,ycsb-600,576
1048.25535361536,tpcc-8,576
45387.0332191093,voter-16,576
17528.7878443851,smallbank-10,576
12734.89421666,ycsb-2400,577
679.544552317839,tpcc-2,577
18172.2506202665,smallbank-1,577
25204.6499630332,voter-2,577
11429.6890148622,smallbank-10,577
25242.8666502588,voter-16,577
19609.4761579213,ycsb-600,577
565.159242282733,tpcc-8,577
16997.3646390779,smallbank-10,578
46463.5832009121,voter-16,578
21814.4291416767,ycsb-600,578
295.996087696377,tpcc-8,578
13592.9645186315,ycsb-2400,578
24681.5953912357,smallbank-1,578
856.327455815663,tpcc-2,578
46120.4665636643,voter-2,578
18781.8531585926,ycsb-600,579
545.156787489825,tpcc-8,579
25608.1833051643,voter-16,579
12008.8147207373,smallbank-10,579
25551.2332400713,voter-2,579
13690.9585695621,ycsb-2400,579
19704.9782970693,smallbank-1,579
656.031379682819,tpcc-2,579
29754.1165774043,voter-16,580
12491.2702412151,smallbank-10,580
22531.8890526672,ycsb-600,580
617.777666953016,tpcc-8,580
14270.6728657192,ycsb-2400,580
20419.0802151381,smallbank-1,580
751.445388868088,tpcc-2,580
29323.3332541603,voter-2,580
22224.1465901776,ycsb-600,581
999.766306413346,tpcc-8,581
17308.7961909109,smallbank-10,581
43254.8498190505,voter-16,581
46696.3166347575,voter-2,581
13548.9991910272,ycsb-2400,581
25247.0956451482,smallbank-1,581
861.264547367349,tpcc-2,581
686.132291269916,tpcc-2,582
17030.97224383,smallbank-1,582
13209.960482864,ycsb-2400,582
25471.0833129565,voter-2,582
25777.2666477633,voter-16,582
11787.5002868353,smallbank-10,582
580.165835917537,tpcc-8,582
20204.4267386084,ycsb-600,582
46247.8332177138,voter-2,583
853.371721091862,tpcc-2,583
22579.4003060536,smallbank-1,583
14637.4821132992,ycsb-2400,583
984.373668637811,tpcc-8,583
20874.5821527896,ycsb-600,583
16923.2256308085,smallbank-10,583
46585.0999316752,voter-16,583
13547.3200920382,ycsb-2400,584
19139.9279118864,smallbank-1,584
677.622896088564,tpcc-2,584
25581.4669156349,voter-2,584
12158.6714948962,smallbank-10,584
25274.3164092899,voter-16,584
18976.9176707291,ycsb-600,584
542.042149097649,tpcc-8,584
45931.3333157263,voter-2,585
11592.1079669243,ycsb-2400,585
22732.0042026272,smallbank-1,585
811.70696679547,tpcc-2,585
16546.0953382588,ycsb-600,585
908.537809436523,tpcc-8,585
40144.8333192827,voter-16,585
16627.02982041,smallbank-10,585
12066.6747931914,smallbank-10,586
29275.6166325118,voter-16,586
596.197247734899,tpcc-8,586
22935.4266408137,ycsb-600,586
717.030875220037,tpcc-2,586
20391.4527171371,smallbank-1,586
13881.3073932527,ycsb-2400,586
28754.2833199147,voter-2,586
623.392398259587,tpcc-8,587
23915.4492847094,ycsb-600,587
30074.5499032602,voter-16,587
12573.7246656815,smallbank-10,587
29750.6499449613,voter-2,587
734.712163199482,tpcc-2,587
18631.6427175722,smallbank-1,587
15086.0289490819,ycsb-2400,587
32992.0832860447,voter-2,588
19556.6575388182,smallbank-1,588
746.776737141538,tpcc-2,588
16638.5921480124,ycsb-2400,588
448.582209761996,tpcc-8,588
19505.890728792,ycsb-600,588
28920.4332653703,voter-16,588
15002.1050493793,smallbank-10,588
19972.2840266813,smallbank-1,589
686.136982849309,tpcc-2,589
13805.5632575752,ycsb-2400,589
28723.8999808507,voter-2,589
12310.3272249136,smallbank-10,589
30756.2332836108,voter-16,589
608.944389673549,tpcc-8,589
22119.2585673315,ycsb-600,589
22299.8315002823,ycsb-600,590
624.493110321393,tpcc-8,590
12678.134525051,smallbank-10,590
29942.3832844274,voter-16,590
28477.8999435188,voter-2,590
14504.4903762302,ycsb-2400,590
19814.9126714936,smallbank-1,590
705.464714528224,tpcc-2,590
46945.6832057976,voter-16,591
17740.5628654538,smallbank-10,591
18655.9602148674,ycsb-600,591
931.129329803111,tpcc-8,591
13029.7942963073,ycsb-2400,591
24239.85631948,smallbank-1,591
789.610425770104,tpcc-2,591
45001.5998994964,voter-2,591
45956.999954043,voter-2,592
849.438428595793,tpcc-2,592
24792.4674959051,smallbank-1,592
13436.6947937431,ycsb-2400,592
1005.46276934215,tpcc-8,592
21430.5689919612,ycsb-600,592
17232.0470673055,smallbank-10,592
46421.499947389,voter-16,592
643.765930219901,tpcc-2,593
17816.1853087736,smallbank-1,593
13580.094284591,ycsb-2400,593
25525.8333218467,voter-2,593
25455.4999524831,voter-16,593
11501.9535696825,smallbank-10,593
576.382188907285,tpcc-8,593
19173.2776275891,ycsb-600,593
25784.414933954,voter-2,594
13789.2150726334,ycsb-2400,594
17749.5211034162,smallbank-1,594
684.754456809947,tpcc-2,594
20230.1534666294,ycsb-600,594
585.409709608894,tpcc-8,594
25677.4833204946,voter-16,594
12022.4173255594,smallbank-10,594
12503.47191424,ycsb-2400,595
16400.1459029886,smallbank-1,595
626.543823760718,tpcc-2,595
25006.7165953975,voter-2,595
11371.5240107009,smallbank-10,595
25665.5666478452,voter-16,595
18770.9266720398,ycsb-600,595
577.082773899674,tpcc-8,595
432.727228532987,tpcc-8,596
20558.473266104,ycsb-600,596
47180.6165526468,voter-16,596
16977.5350506173,smallbank-10,596
46753.5166238093,voter-2,596
910.608294488477,tpcc-2,596
24060.3596547068,smallbank-1,596
14943.8904002154,ycsb-2400,596
12221.517440411,smallbank-10,597
25257.1488339616,voter-16,597
585.621876851598,tpcc-8,597
19503.535455418,ycsb-600,597
696.192372319114,tpcc-2,597
18353.7766737846,smallbank-1,597
13713.9845176585,ycsb-2400,597
25330.1999501839,voter-2,597
24689.0175042641,smallbank-1,598
798.270008038266,tpcc-2,598
13327.7766324092,ycsb-2400,598
44739.8332953045,voter-2,598
17283.437840737,smallbank-10,598
45537.0499028543,voter-16,598
419.87844764871,tpcc-8,598
17570.8579787094,ycsb-600,598
24874.6666612772,voter-2,599
15482.4487097938,smallbank-1,599
620.771624452761,tpcc-2,599
12058.104267273,ycsb-2400,599
530.248416607528,tpcc-8,599
18815.1190375943,ycsb-600,599
25457.5666314504,voter-16,599
11714.6730525666,smallbank-10,599
25195.8499218929,voter-2,600
16307.601181392,smallbank-1,600
664.325249757262,tpcc-2,600
12296.1137988031,ycsb-2400,600
554.247482589459,tpcc-8,600
19445.2224100516,ycsb-600,600
25056.7832698561,voter-16,600
11643.8955971275,smallbank-10,600
18322.9857435843,smallbank-1,601
672.611441742516,tpcc-2,601
14000.8762869963,ycsb-2400,601
28430.0832613105,voter-2,601
12500.7620651618,smallbank-10,601
28911.2499783166,voter-16,601
601.813159520238,tpcc-8,601
21671.214450901,ycsb-600,601
19124.3016748011,ycsb-600,602
563.712133556754,tpcc-8,602
24710.8530995588,voter-16,602
11202.0013086343,smallbank-10,602
25272.3832773129,voter-2,602
11674.1685121412,ycsb-2400,602
611.963907403003,tpcc-2,602
15275.5365701165,smallbank-1,602
14366.5957989046,smallbank-10,603
31706.116656098,voter-16,603
21043.0568601156,ycsb-600,603
878.46985374051,tpcc-8,603
14085.6712208608,ycsb-2400,603
756.719793547859,tpcc-2,603
19532.9716463892,smallbank-1,603
31055.41661439,voter-2,603
427.615348463959,tpcc-8,604
22739.9896338719,ycsb-600,604
17203.010915583,smallbank-10,604
46363.7389026952,voter-16,604
42896.5498091104,voter-2,604
24518.2452756551,smallbank-1,604
843.43961326608,tpcc-2,604
15150.8706112737,ycsb-2400,604
28881.1166594464,voter-16,605
12385.1471880543,smallbank-10,605
595.227270675729,tpcc-8,605
21990.2625288606,ycsb-600,605
18501.4786521509,smallbank-1,605
692.564835098161,tpcc-2,605
13648.0162042385,ycsb-2400,605
30747.2499385055,voter-2,605
47364.9498886924,voter-2,606
19666.3159521544,ycsb-2400,606
850.139948426996,tpcc-2,606
25472.7498486359,smallbank-1,606
23931.1011273173,ycsb-600,606
358.829349502246,tpcc-8,606
17965.3451384402,smallbank-10,606
46097.2832687971,voter-16,606
14680.9177734177,ycsb-2400,607
686.914033862558,tpcc-2,607
17148.5785663701,smallbank-1,607
26152.366610875,voter-2,607
26067.5833302921,voter-16,607
11814.3654096789,smallbank-10,607
20836.7098108855,ycsb-600,607
586.423535144112,tpcc-8,607
28793.5166306748,voter-16,608
12003.3869288036,smallbank-10,608
21996.6095220035,ycsb-600,608
597.99117966,tpcc-8,608
13668.6805394216,ycsb-2400,608
17821.4567434363,smallbank-1,608
682.862584388946,tpcc-2,608
28623.2832827655,voter-2,608
25043.0271749917,ycsb-600,609
943.390262687342,tpcc-8,609
17789.8892486804,smallbank-10,609
47437.716542538,voter-16,609
47385.1832030241,voter-2,609
17307.9018651972,ycsb-2400,609
24792.9803606422,smallbank-1,609
870.36787613658,tpcc-2,609
16950.4557608132,smallbank-1,610
662.460088967951,tpcc-2,610
13639.4026212467,ycsb-2400,610
25605.3999372668,voter-2,610
11752.1293048848,smallbank-10,610
24985.6999762636,voter-16,610
577.013436901272,tpcc-8,610
19251.4235131822,ycsb-600,610
47244.4999590548,voter-2,611
25490.3731078674,smallbank-1,611
875.929881950616,tpcc-2,611
19411.4733192534,ycsb-2400,611
969.761934260753,tpcc-8,611
25825.4844472949,ycsb-600,611
48733.9327237257,voter-16,611
18062.7300111809,smallbank-10,611
12849.6318999415,smallbank-10,612
29736.0665913353,voter-16,612
24401.7756974582,ycsb-600,612
625.523345883555,tpcc-8,612
14790.8293342341,ycsb-2400,612
733.438838906693,tpcc-2,612
19349.3596838801,smallbank-1,612
30883.4330950162,voter-2,612
18849.2802570607,ycsb-600,613
557.482485021527,tpcc-8,613
25355.7832889607,voter-16,613
11838.4709438435,smallbank-10,613
24864.9666604504,voter-2,613
12269.9092169761,ycsb-2400,613
623.196663727047,tpcc-2,613
16499.5415079552,smallbank-1,613
46297.0495524619,voter-16,614
16661.644713354,smallbank-10,614
897.396804414849,tpcc-8,614
16595.8124756708,ycsb-600,614
23504.9938743675,smallbank-1,614
795.346438319347,tpcc-2,614
12423.555099355,ycsb-2400,614
42962.8997529633,voter-2,614
884.744036058419,tpcc-8,615
16220.804939684,ycsb-600,615
16778.1401216382,smallbank-10,615
44726.5498971289,voter-16,615
46239.7833240854,voter-2,615
22209.5944388446,smallbank-1,615
753.992687188292,tpcc-2,615
11755.1174547816,ycsb-2400,615
14260.088306047,ycsb-2400,616
653.872603327504,tpcc-2,616
16979.6493532435,smallbank-1,616
25803.3832636642,voter-2,616
25666.6499225723,voter-16,616
11708.2483840874,smallbank-10,616
19950.0955878576,ycsb-600,616
577.646064487735,tpcc-8,616
48203.6499140368,voter-2,617
18302.4380311217,ycsb-2400,617
909.737319884126,tpcc-2,617
26495.9679224389,smallbank-1,617
28244.1852265248,ycsb-600,617
979.09735966815,tpcc-8,617
17626.633384641,smallbank-10,617
46970.5833294191,voter-16,617
21811.3759659691,ycsb-600,618
314.115336854153,tpcc-8,618
18155.9176801852,smallbank-10,618
47072.3832956754,voter-16,618
47144.1029330344,voter-2,618
15672.3590240502,ycsb-2400,618
26289.5073636254,smallbank-1,618
913.136283505945,tpcc-2,618
25312.0666641355,voter-16,619
11523.046747236,smallbank-10,619
19598.4222769641,ycsb-600,619
563.562781417888,tpcc-8,619
11969.2980584155,ycsb-2400,619
15311.3489009905,smallbank-1,619
639.243824158874,tpcc-2,619
25105.283263457,voter-2,619
549.212263741791,tpcc-8,620
19539.5441480802,ycsb-600,620
24490.5499599988,voter-16,620
11555.3582416199,smallbank-10,620
25033.1332661611,voter-2,620
660.158028190794,tpcc-2,620
16500.1390416796,smallbank-1,620
13206.4092845563,ycsb-2400,620
11787.7462407768,smallbank-10,621
23954.1999940114,voter-16,621
569.276153840704,tpcc-8,621
19281.3939180421,ycsb-600,621
645.695833895148,tpcc-2,621
17034.559292876,smallbank-1,621
12253.2255026018,ycsb-2400,621
25127.4999514202,voter-2,621
13598.1627231995,ycsb-2400,623
19901.8590414961,smallbank-1,623
671.607443145846,tpcc-2,623
25737.9333243251,voter-2,623
11531.3310751638,smallbank-10,623
26059.7332673153,voter-16,623
20240.048886791,ycsb-600,623
583.672737260638,tpcc-8,623
45187.8832595265,voter-2,624
786.352759520091,tpcc-2,624
24637.0011576015,smallbank-1,624
13063.4686759038,ycsb-2400,624
931.283472248354,tpcc-8,624
17501.0688653068,ycsb-600,624
17879.0933640898,smallbank-10,624
45230.7831863333,voter-16,624
757.191348028781,tpcc-2,625
23616.4203941534,smallbank-1,625
11505.1059866418,ycsb-2400,625
45524.4166264534,voter-2,625
45438.5332454855,voter-16,625
16060.2047508804,smallbank-10,625
405.482518468906,tpcc-8,625
15440.9338798823,ycsb-600,625
15966.5816867638,ycsb-600,626
880.37742541389,tpcc-8,626
16822.9729918955,smallbank-10,626
45191.3665921009,voter-16,626
44610.7665454741,voter-2,626
11781.6249223933,ycsb-2400,626
23222.5222466868,smallbank-1,626
762.099613450374,tpcc-2,626
25241.9166418455,voter-16,627
11978.3266925326,smallbank-10,627
18889.0934652727,ycsb-600,627
575.164529786647,tpcc-8,627
12581.501325413,ycsb-2400,627
16151.7769653714,smallbank-1,627
632.427327086684,tpcc-2,627
25349.5166484995,voter-2,627
13871.7921812142,ycsb-2400,628
649.905780766502,tpcc-2,628
16004.9223835657,smallbank-1,628
25600.8666184517,voter-2,628
25631.733291041,voter-16,628
11882.1749445296,smallbank-10,628
20389.2982714522,ycsb-600,628
578.825290912858,tpcc-8,628
25621.8833213764,voter-2,629
11869.8028420241,ycsb-2400,629
644.124192180448,tpcc-2,629
17072.8214943674,smallbank-1,629
18687.9387154737,ycsb-600,629
553.129510360285,tpcc-8,629
11685.8862160231,smallbank-10,629
25260.8165668864,voter-16,629
17752.5139669104,smallbank-10,630
46637.2005799643,voter-16,630
1000.42111657415,tpcc-8,630
21863.927305719,ycsb-600,630
841.357053433155,tpcc-2,630
23403.575203835,smallbank-1,630
14991.4081019813,ycsb-2400,630
47311.0666635126,voter-2,630
1060.00701652179,tpcc-8,631
23774.3424399395,ycsb-600,631
47105.9665206382,voter-16,631
18165.939056628,smallbank-10,631
46750.9833333333,voter-2,631
870.398183711097,tpcc-2,631
26039.2889619953,smallbank-1,631
14859.7998238062,ycsb-2400,631
13447.4824040504,ycsb-2400,632
16378.8018088695,smallbank-1,632
634.84627398141,tpcc-2,632
25377.0166006864,voter-2,632
11696.631196421,smallbank-10,632
25390.316650163,voter-16,632
19060.3875065897,ycsb-600,632
557.378096171583,tpcc-8,632
47411.3022930808,voter-2,633
17896.9078704247,ycsb-2400,633
26437.0420007182,smallbank-1,633
857.116645924444,tpcc-2,633
25931.0363963539,ycsb-600,633
974.458297840154,tpcc-8,633
46943.683294996,voter-16,633
18070.2837302461,smallbank-10,633
31465.5999916092,voter-2,635
673.023280418245,tpcc-2,635
18579.4772822129,smallbank-1,635
10655.0116684869,ycsb-2400,635
374.565275899554,tpcc-8,635
14114.2824363858,ycsb-600,635
13894.0322101803,smallbank-10,635
29834.1830638312,voter-16,635
29560.1137500525,voter-16,636
12681.1363318794,smallbank-10,636
21877.1603950317,ycsb-600,636
623.575719026908,tpcc-8,636
14092.9228039622,ycsb-2400,636
20278.1094453583,smallbank-1,636
741.458779670766,tpcc-2,636
28821.1666316009,voter-2,636
19700.1055825297,ycsb-600,637
819.655012415534,tpcc-8,637
14454.1938478308,smallbank-10,637
31301.7499869576,voter-16,637
31249.6666510418,voter-2,637
12508.1733204205,ycsb-2400,637
18963.1415764738,smallbank-1,637
730.076891572888,tpcc-2,637
24735.2499558888,voter-2,638
