num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min,runtime
17,4196,15,0.08474679764360728,0.22900606529238113,0.1455830950111217,0.8748808388941849,"['ReplayGainAccurate', 'NoRes', 'Freeformat', 'Resampling', 'Mono', 'SwapBytes', 'NoReplayGain', 'Stereo', 'Downmix', 'CRC', 'JointStereo', 'VBRRange', 'CBR', 'DualChannels', 'MidSideStereo']","[('ReplayGainAccurate', 5), ('NoRes', 3), ('Freeformat', 1), ('Resampling', 14), ('Mono', 7), ('SwapBytes', 1), ('NoReplayGain', 1), ('Stereo', 4), ('Downmix', 1), ('CRC', 1), ('JointStereo', 1), ('VBRRange', 3), ('CBR', 2), ('DualChannels', 4), ('MidSideStereo', 2)]",15,3.3333333333333335,5.0,1.0,57.37490391731262
