time,workload,config_id
4.47,ambivert,61
0.21,artificl,61
4.86,deepfield,61
3.45,enwik8,61
2.42,fannie_mae_500k,61
0.6,large,61
0.23,misc,61
7.58,silesia,61
1.76,vmlinux,61
5.48,ambivert,62
0.33,artificl,62
5.27,deepfield,62
12.34,enwik8,62
9.43,fannie_mae_500k,62
1.68,large,62
0.49,misc,62
20.67,silesia,62
2.67,vmlinux,62
0.91,ambivert,63
0.27,artificl,63
0.88,deepfield,63
1.33,enwik8,63
1.09,fannie_mae_500k,63
0.46,large,63
0.29,misc,63
2.24,silesia,63
0.61,vmlinux,63
5.5,ambivert,64
0.34,artificl,64
5.2,deepfield,64
12.37,enwik8,64
9.84,fannie_mae_500k,64
1.72,large,64
0.48,misc,64
20.52,silesia,64
2.69,vmlinux,64
0.81,ambivert,65
0.2,artificl,65
0.79,deepfield,65
1.27,enwik8,65
1.02,fannie_mae_500k,65
0.38,large,65
0.22,misc,65
2.16,silesia,65
0.53,vmlinux,65
0.76,ambivert,66
0.19,artificl,66
0.77,deepfield,66
0.97,enwik8,66
0.82,fannie_mae_500k,66
0.37,large,66
0.23,misc,66
1.92,silesia,66
0.55,vmlinux,66
1.49,ambivert,67
0.14,artificl,67
1.4,deepfield,67
1.74,enwik8,67
1.37,fannie_mae_500k,67
0.41,large,67
0.17,misc,67
3.8,silesia,67
0.84,vmlinux,67
6.18,ambivert,68
0.12,artificl,68
6.78,deepfield,68
3.65,enwik8,68
2.56,fannie_mae_500k,68
0.51,large,68
0.16,misc,68
10.1,silesia,68
1.59,vmlinux,68
1.07,ambivert,69
0.15,artificl,69
1.01,deepfield,69
1.33,enwik8,69
1.16,fannie_mae_500k,69
0.43,large,69
0.2,misc,69
2.53,silesia,69
0.79,vmlinux,69
1.41,ambivert,70
0.13,artificl,70
1.52,deepfield,70
1.25,enwik8,70
1.11,fannie_mae_500k,70
0.41,large,70
0.16,misc,70
2.68,silesia,70
0.95,vmlinux,70
2.73,ambivert,71
0.16,artificl,71
2.88,deepfield,71
2.5,enwik8,71
1.33,fannie_mae_500k,71
0.69,large,71
0.29,misc,71
4.38,silesia,71
1.58,vmlinux,71
1.18,ambivert,72
0.2,artificl,72
1.2,deepfield,72
1.91,enwik8,72
1.16,fannie_mae_500k,72
0.5,large,72
0.24,misc,72
3.12,silesia,72
0.73,vmlinux,72
5.66,ambivert,73
0.34,artificl,73
5.42,deepfield,73
13.02,enwik8,73
9.8,fannie_mae_500k,73
1.73,large,73
0.49,misc,73
21.58,silesia,73
2.83,vmlinux,73
8.08,ambivert,74
0.25,artificl,74
0.33,deepfield,74
6.6,enwik8,74
2.67,fannie_mae_500k,74
1.01,large,74
0.36,misc,74
13.4,silesia,74
2.26,vmlinux,74
0.74,ambivert,75
0.29,artificl,75
0.75,deepfield,75
2.08,enwik8,75
0.92,fannie_mae_500k,75
0.65,large,75
0.29,misc,75
1.84,silesia,75
0.57,vmlinux,75
3.48,ambivert,76
0.28,artificl,76
3.55,deepfield,76
3.24,enwik8,76
2.44,fannie_mae_500k,76
0.58,large,76
0.3,misc,76
6.81,silesia,76
1.22,vmlinux,76
40.41,ambivert,77
0.59,artificl,77
39.03,deepfield,77
84.7,enwik8,77
70.82,fannie_mae_500k,77
9.93,large,77
1.33,misc,77
179.27,silesia,77
31.45,vmlinux,77
1.02,ambivert,78
0.26,artificl,78
0.85,deepfield,78
2.58,enwik8,78
2.55,fannie_mae_500k,78
0.58,large,78
0.3,misc,78
4.72,silesia,78
0.8,vmlinux,78
3.27,ambivert,79
0.32,artificl,79
3.62,deepfield,79
3.8,enwik8,79
1.87,fannie_mae_500k,79
0.78,large,79
0.4,misc,79
7.2,silesia,79
1.45,vmlinux,79
1.14,ambivert,80
0.28,artificl,80
1.12,deepfield,80
1.33,enwik8,80
1.02,fannie_mae_500k,80
0.42,large,80
0.29,misc,80
2.73,silesia,80
0.74,vmlinux,80
1.64,ambivert,81
0.29,artificl,81
1.59,deepfield,81
2.33,enwik8,81
1.36,fannie_mae_500k,81
0.59,large,81
0.36,misc,81
3.7,silesia,81
0.89,vmlinux,81
3.18,ambivert,82
0.26,artificl,82
3.52,deepfield,82
3.78,enwik8,82
1.84,fannie_mae_500k,82
0.71,large,82
0.34,misc,82
7.12,silesia,82
1.35,vmlinux,82
1.63,ambivert,83
0.28,artificl,83
1.59,deepfield,83
2.3,enwik8,83
1.33,fannie_mae_500k,83
0.59,large,83
0.38,misc,83
3.71,silesia,83
0.9,vmlinux,83
5.81,ambivert,84
0.35,artificl,84
5.41,deepfield,84
12.71,enwik8,84
9.85,fannie_mae_500k,84
1.67,large,84
0.49,misc,84
21.46,silesia,84
2.75,vmlinux,84
19.48,ambivert,85
0.58,artificl,85
19.01,deepfield,85
41.03,enwik8,85
33.75,fannie_mae_500k,85
4.97,large,85
0.89,misc,85
85.95,silesia,85
15.18,vmlinux,85
1.21,ambivert,86
0.28,artificl,86
1.17,deepfield,86
1.63,enwik8,86
1.26,fannie_mae_500k,86
0.46,large,86
0.31,misc,86
3.07,silesia,86
0.73,vmlinux,86
6.92,ambivert,87
0.15,artificl,87
7.54,deepfield,87
4.32,enwik8,87
3.01,fannie_mae_500k,87
0.55,large,87
0.17,misc,87
12.36,silesia,87
1.8,vmlinux,87
1.03,ambivert,88
0.28,artificl,88
1.01,deepfield,88
1.34,enwik8,88
1.0,fannie_mae_500k,88
0.42,large,88
0.3,misc,88
2.54,silesia,88
0.75,vmlinux,88
6.72,ambivert,89
0.22,artificl,89
7.37,deepfield,89
4.33,enwik8,89
3.05,fannie_mae_500k,89
0.62,large,89
0.25,misc,89
9.05,silesia,89
1.83,vmlinux,89
30.97,ambivert,90
0.34,artificl,90
29.06,deepfield,90
52.96,enwik8,90
39.12,fannie_mae_500k,90
5.49,large,90
0.68,misc,90
116.16,silesia,90
19.53,vmlinux,90
17.61,ambivert,91
0.47,artificl,91
16.99,deepfield,91
37.1,enwik8,91
30.96,fannie_mae_500k,91
4.42,large,91
0.69,misc,91
77.2,silesia,91
13.84,vmlinux,91
1.04,ambivert,92
0.12,artificl,92
1.06,deepfield,92
1.27,enwik8,92
1.16,fannie_mae_500k,92
0.43,large,92
0.15,misc,92
2.29,silesia,92
0.72,vmlinux,92
1.71,ambivert,93
0.13,artificl,93
1.72,deepfield,93
2.7,enwik8,93
1.38,fannie_mae_500k,93
0.5,large,93
0.21,misc,93
4.5,silesia,93
0.9,vmlinux,93
6.01,ambivert,94
0.35,artificl,94
5.87,deepfield,94
13.27,enwik8,94
10.15,fannie_mae_500k,94
1.75,large,94
0.47,misc,94
22.17,silesia,94
2.86,vmlinux,94
1.92,ambivert,95
0.2,artificl,95
0.3,deepfield,95
2.99,enwik8,95
2.89,fannie_mae_500k,95
1.16,large,95
0.34,misc,95
4.85,silesia,95
1.57,vmlinux,95
1.0,ambivert,96
0.22,artificl,96
0.99,deepfield,96
2.51,enwik8,96
1.4,fannie_mae_500k,96
0.6,large,96
0.23,misc,96
2.64,silesia,96
0.68,vmlinux,96
17.02,ambivert,97
0.39,artificl,97
16.49,deepfield,97
35.06,enwik8,97
29.22,fannie_mae_500k,97
4.19,large,97
0.61,misc,97
73.41,silesia,97
13.12,vmlinux,97
8.5,ambivert,98
0.35,artificl,98
8.78,deepfield,98
6.58,enwik8,98
2.85,fannie_mae_500k,98
1.1,large,98
0.49,misc,98
13.69,silesia,98
2.49,vmlinux,98
1.34,ambivert,99
0.28,artificl,99
1.16,deepfield,99
2.9,enwik8,99
2.76,fannie_mae_500k,99
0.58,large,99
0.31,misc,99
5.46,silesia,99
0.9,vmlinux,99
3.06,ambivert,100
0.31,artificl,100
3.39,deepfield,100
3.66,enwik8,100
1.77,fannie_mae_500k,100
0.75,large,100
0.38,misc,100
6.98,silesia,100
1.39,vmlinux,100
0.92,ambivert,101
0.26,artificl,101
0.88,deepfield,101
1.25,enwik8,101
0.99,fannie_mae_500k,101
0.4,large,101
0.28,misc,101
2.35,silesia,101
0.6,vmlinux,101
3.02,ambivert,102
0.17,artificl,102
3.11,deepfield,102
2.69,enwik8,102
1.31,fannie_mae_500k,102
0.7,large,102
0.29,misc,102
5.0,silesia,102
1.46,vmlinux,102
8.24,ambivert,103
0.25,artificl,103
8.4,deepfield,103
6.5,enwik8,103
2.65,fannie_mae_500k,103
0.99,large,103
0.35,misc,103
13.13,silesia,103
2.3,vmlinux,103
0.81,ambivert,104
0.27,artificl,104
0.82,deepfield,104
2.21,enwik8,104
1.04,fannie_mae_500k,104
0.6,large,104
0.29,misc,104
2.26,silesia,104
0.58,vmlinux,104
0.81,ambivert,105
0.29,artificl,105
0.82,deepfield,105
2.19,enwik8,105
1.04,fannie_mae_500k,105
0.61,large,105
0.29,misc,105
2.21,silesia,105
0.58,vmlinux,105
5.54,ambivert,106
0.34,artificl,106
5.16,deepfield,106
12.55,enwik8,106
9.53,fannie_mae_500k,106
1.62,large,106
0.5,misc,106
21.0,silesia,106
2.73,vmlinux,106
1.16,ambivert,107
0.16,artificl,107
1.04,deepfield,107
1.72,enwik8,107
1.51,fannie_mae_500k,107
0.61,large,107
0.22,misc,107
3.23,silesia,107
1.1,vmlinux,107
2.23,ambivert,108
0.17,artificl,108
2.26,deepfield,108
2.02,enwik8,108
1.16,fannie_mae_500k,108
0.75,large,108
0.24,misc,108
3.22,silesia,108
1.18,vmlinux,108
0.78,ambivert,109
0.26,artificl,109
0.76,deepfield,109
1.24,enwik8,109
0.95,fannie_mae_500k,109
0.39,large,109
0.28,misc,109
2.1,silesia,109
0.58,vmlinux,109
7.98,ambivert,110
0.17,artificl,110
8.87,deepfield,110
5.99,enwik8,110
4.26,fannie_mae_500k,110
0.82,large,110
0.22,misc,110
15.25,silesia,110
2.47,vmlinux,110
3.84,ambivert,111
0.36,artificl,111
3.55,deepfield,111
6.84,enwik8,111
5.88,fannie_mae_500k,111
1.61,large,111
0.44,misc,111
13.29,silesia,111
2.81,vmlinux,111
4.59,ambivert,112
0.29,artificl,112
4.97,deepfield,112
3.72,enwik8,112
2.62,fannie_mae_500k,112
0.6,large,112
0.3,misc,112
8.14,silesia,112
1.83,vmlinux,112
6.31,ambivert,113
0.14,artificl,113
6.92,deepfield,113
4.02,enwik8,113
2.75,fannie_mae_500k,113
0.48,large,113
0.16,misc,113
10.85,silesia,113
1.55,vmlinux,113
1.32,ambivert,114
0.21,artificl,114
1.29,deepfield,114
2.05,enwik8,114
1.15,fannie_mae_500k,114
0.49,large,114
0.25,misc,114
3.3,silesia,114
0.74,vmlinux,114
8.94,ambivert,115
0.25,artificl,115
9.47,deepfield,115
20.68,enwik8,115
17.46,fannie_mae_500k,115
2.53,large,115
0.43,misc,115
41.52,silesia,115
5.85,vmlinux,115
1.53,ambivert,116
0.17,artificl,116
1.45,deepfield,116
2.55,enwik8,116
2.25,fannie_mae_500k,116
0.65,large,116
0.25,misc,116
4.88,silesia,116
1.34,vmlinux,116
0.75,ambivert,117
0.2,artificl,117
0.74,deepfield,117
2.1,enwik8,117
0.96,fannie_mae_500k,117
0.53,large,117
0.22,misc,117
2.18,silesia,117
0.51,vmlinux,117
3.57,ambivert,118
0.29,artificl,118
3.76,deepfield,118
3.46,enwik8,118
2.57,fannie_mae_500k,118
0.56,large,118
0.3,misc,118
7.28,silesia,118
1.27,vmlinux,118
8.21,ambivert,119
0.32,artificl,119
8.78,deepfield,119
6.76,enwik8,119
2.69,fannie_mae_500k,119
1.07,large,119
0.42,misc,119
13.63,silesia,119
2.41,vmlinux,119
1.08,ambivert,120
0.27,artificl,120
0.91,deepfield,120
2.8,enwik8,120
2.71,fannie_mae_500k,120
0.57,large,120
0.31,misc,120
5.06,silesia,120
0.81,vmlinux,120
3.07,ambivert,121
0.3,artificl,121
3.44,deepfield,121
3.81,enwik8,121
1.83,fannie_mae_500k,121
0.76,large,121
0.39,misc,121
7.07,silesia,121
1.42,vmlinux,121
5.2,ambivert,122
0.31,artificl,122
5.36,deepfield,122
5.27,enwik8,122
2.26,fannie_mae_500k,122
0.91,large,122
0.42,misc,122
9.97,silesia,122
1.9,vmlinux,122
7.3,ambivert,123
0.32,artificl,123
7.55,deepfield,123
6.97,enwik8,123
2.8,fannie_mae_500k,123
1.08,large,123
0.45,misc,123
13.14,silesia,123
2.47,vmlinux,123
126.89,ambivert,124
1.46,artificl,124
122.62,deepfield,124
263.78,enwik8,124
215.71,fannie_mae_500k,124
29.77,large,124
3.43,misc,124
550.0,silesia,124
96.31,vmlinux,124
31.52,ambivert,125
0.39,artificl,125
29.54,deepfield,125
27.91,enwik8,125
7.93,fannie_mae_500k,125
2.41,large,125
0.62,misc,125
56.3,silesia,125
7.72,vmlinux,125
76.77,ambivert,126
0.92,artificl,126
74.06,deepfield,126
147.37,enwik8,126
112.36,fannie_mae_500k,126
16.61,large,126
2.13,misc,126
305.0,silesia,126
51.04,vmlinux,126
72.28,ambivert,127
1.08,artificl,127
69.86,deepfield,127
147.74,enwik8,127
121.65,fannie_mae_500k,127
17.24,large,127
2.19,misc,127
311.98,silesia,127
54.71,vmlinux,127
5.04,ambivert,128
0.31,artificl,128
5.18,deepfield,128
5.26,enwik8,128
2.22,fannie_mae_500k,128
0.87,large,128
0.4,misc,128
9.92,silesia,128
1.86,vmlinux,128
34.82,ambivert,129
0.44,artificl,129
36.1,deepfield,129
32.29,enwik8,129
14.85,fannie_mae_500k,129
3.75,large,129
0.82,misc,129
64.35,silesia,129
10.21,vmlinux,129
2.71,ambivert,130
0.15,artificl,130
2.9,deepfield,130
2.66,enwik8,130
1.56,fannie_mae_500k,130
0.81,large,130
0.25,misc,130
3.94,silesia,130
1.58,vmlinux,130
4.97,ambivert,131
0.24,artificl,131
5.18,deepfield,131
5.12,enwik8,131
2.17,fannie_mae_500k,131
0.81,large,131
0.33,misc,131
9.88,silesia,131
1.73,vmlinux,131
18.16,ambivert,132
0.65,artificl,132
17.63,deepfield,132
38.17,enwik8,132
31.76,fannie_mae_500k,132
4.95,large,132
1.25,misc,132
80.11,silesia,132
14.86,vmlinux,132
5.25,ambivert,133
0.16,artificl,133
5.22,deepfield,133
5.15,enwik8,133
2.18,fannie_mae_500k,133
0.84,large,133
0.23,misc,133
10.35,silesia,133
1.91,vmlinux,133
54.22,ambivert,134
0.52,artificl,134
56.85,deepfield,134
44.24,enwik8,134
13.98,fannie_mae_500k,134
4.91,large,134
0.94,misc,134
86.7,silesia,134
15.35,vmlinux,134
64.18,ambivert,135
0.96,artificl,135
61.36,deepfield,135
131.37,enwik8,135
108.16,fannie_mae_500k,135
15.32,large,135
2.17,misc,135
277.07,silesia,135
48.63,vmlinux,135
7.64,ambivert,136
0.2,artificl,136
7.84,deepfield,136
6.05,enwik8,136
2.58,fannie_mae_500k,136
1.28,large,136
0.44,misc,136
12.85,silesia,136
3.65,vmlinux,136
6.94,ambivert,137
0.19,artificl,137
7.16,deepfield,137
5.59,enwik8,137
2.32,fannie_mae_500k,137
1.08,large,137
0.39,misc,137
11.06,silesia,137
2.88,vmlinux,137
3.58,ambivert,138
0.25,artificl,138
3.59,deepfield,138
4.23,enwik8,138
2.03,fannie_mae_500k,138
0.79,large,138
0.4,misc,138
6.9,silesia,138
1.41,vmlinux,138
64.98,ambivert,139
1.04,artificl,139
63.54,deepfield,139
134.86,enwik8,139
112.12,fannie_mae_500k,139
15.98,large,139
2.36,misc,139
281.56,silesia,139
49.35,vmlinux,139
30.53,ambivert,140
0.37,artificl,140
32.18,deepfield,140
27.95,enwik8,140
7.5,fannie_mae_500k,140
2.44,large,140
0.61,misc,140
54.77,silesia,140
7.73,vmlinux,140
3.11,ambivert,141
0.31,artificl,141
0.4,deepfield,141
3.88,enwik8,141
1.86,fannie_mae_500k,141
0.76,large,141
0.39,misc,141
6.88,silesia,141
1.44,vmlinux,141
2.3,ambivert,142
0.16,artificl,142
2.4,deepfield,142
2.05,enwik8,142
1.27,fannie_mae_500k,142
0.77,large,142
0.25,misc,142
3.18,silesia,142
1.21,vmlinux,142
7.2,ambivert,143
0.2,artificl,143
7.39,deepfield,143
5.91,enwik8,143
2.6,fannie_mae_500k,143
1.29,large,143
0.44,misc,143
12.24,silesia,143
3.4,vmlinux,143
70.55,ambivert,144
0.72,artificl,144
67.38,deepfield,144
149.03,enwik8,144
125.5,fannie_mae_500k,144
17.25,large,144
2.11,misc,144
316.43,silesia,144
50.13,vmlinux,144
31.7,ambivert,145
0.32,artificl,145
30.39,deepfield,145
27.06,enwik8,145
9.34,fannie_mae_500k,145
