n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
10000,100,38683.0727371174,1251,X_5==4 AND X_93==1 AND X_91==0 AND X_53==0,X_53==0 AND X_5==4 AND X_91==0 AND X_93==1,0,1.0,1.0,1.0,22,10.60280990600586
10000,250,32047.027200603978,1542,X_143==0 AND X_65==1 AND X_224==0 AND X_217==0,X_129==0 AND X_139==0 AND X_14==1 AND X_46==1 AND X_67==0 AND X_94==1,2,0.0012779552715654,0.0434782608695652,0.0006485084306095,22,34.396780490875244
10000,500,47772.99395586272,1549,X_110==1 AND X_201==1 AND X_190==1 AND X_211==0,X_110==1 AND X_190==1 AND X_201==1 AND X_211==0,0,1.0,1.0,1.0,22,65.16058039665222
10000,1000,26541.372563425863,1229,X_686==0 AND X_434==0 AND X_218==1 AND X_189==1,X_218==0 AND X_279==1 AND X_281==1 AND X_502==1 AND X_801==1 AND X_820==1 AND X_842==0 AND X_933==0,0,0.0,0.0,0.0,22,184.1518199443817
10000,10,42490.72785071443,1220,X_9==1 AND X_0==16 AND X_7==1 AND X_4==1,X_0==16 AND X_4==1 AND X_7==1 AND X_9==1,0,1.0,1.0,1.0,23,0.7086424827575684
10000,25,32026.967716087896,1226,X_15==0 AND X_17==0 AND X_4==4 AND X_11==0,X_18==0 AND X_1==4 AND X_21==0 AND X_23==0 AND X_4==1 AND X_9==1,0,0.0,0.0,0.0,23,3.3032679557800293
10000,50,46636.13790585287,1214,X_26==0 AND X_8==16 AND X_19==1 AND X_48==1,X_19==1 AND X_26==0 AND X_48==1 AND X_8==16,0,1.0,1.0,1.0,23,5.260994911193848
10000,100,26249.653199229164,1089,X_37==1 AND X_18==16 AND X_8==8 AND X_29==1,X_10==1 AND X_37==0 AND X_38==1 AND X_82==1 AND X_86==1 AND X_91==1 AND X_99==0,0,0.0,0.0,0.0,23,12.541241645812988
10000,250,42726.61952008983,1585,X_200==1 AND X_175==1 AND X_144==1 AND X_69==1,X_144==1 AND X_175==1 AND X_200==1 AND X_69==1,0,1.0,1.0,1.0,23,29.8555691242218
10000,500,47121.144598237486,1216,X_52==16 AND X_186==0 AND X_360==1 AND X_485==1,X_186==0 AND X_360==1 AND X_485==1 AND X_52==16,0,1.0,1.0,1.0,23,62.791823387146
10000,1000,43268.16368161871,1095,X_757==0 AND X_166==2 AND X_182==8 AND X_373==0,X_166==2 AND X_182==8 AND X_373==0 AND X_757==0,0,1.0,1.0,1.0,23,139.43751525878906
10000,10,31988.397674260115,1605,X_5==0 AND X_6==1 AND X_3==1 AND X_2==0,X_0==8 AND X_3==0 AND X_4==1 AND X_5==0 AND X_6==0 AND X_8==0 AND X_9==0,0,0.0,0.0,0.0,24,0.9434139728546144
10000,25,30933.661962141177,1555,X_13==0 AND X_6==1 AND X_15==0 AND X_22==0,X_11==1 AND X_12==1 AND X_17==0 AND X_24==0 AND X_2==16 AND X_6==0 AND X_8==0,0,0.0,0.0,0.0,24,3.269669532775879
10000,50,23312.830339378965,1589,X_34==0 AND X_21==1 AND X_38==0 AND X_25==0,X_38==1,0,0.0,0.0,0.0,24,2.587094783782959
10000,100,27489.92516905566,1091,X_0==4 AND X_37==1 AND X_93==0 AND X_8==2,X_15==8 AND X_21==1 AND X_27==0 AND X_61==1 AND X_70==1 AND X_93==1 AND X_99==1,0,0.0,0.0,0.0,24,14.114184856414797
10000,250,29283.61876702674,1220,X_128==0 AND X_136==0 AND X_171==1 AND X_44==2,X_128==1 AND X_161==1 AND X_183==0 AND X_227==0 AND X_247==1 AND X_39==16 AND X_90==0,0,0.0,0.0,0.0,24,38.23224139213562
10000,500,30230.556755647405,1570,X_480==1 AND X_270==1 AND X_127==0 AND X_124==1,X_140==0 AND X_197==1 AND X_343==1 AND X_347==0 AND X_408==1 AND X_415==0 AND X_480==0,0,0.0,0.0,0.0,24,85.51347875595093
10000,1000,36513.06311075591,1574,X_910==1 AND X_571==0 AND X_308==0 AND X_890==1,X_308==0 AND X_571==0 AND X_890==1 AND X_910==1,0,1.0,1.0,1.0,24,150.64482021331787
10000,10,29178.45777926295,1076,X_1==2 AND X_0==4 AND X_9==0 AND X_7==1,X_1==4 AND X_5==1 AND X_7==1 AND X_8==1 AND X_9==1,0,0.0,0.0,0.0,25,0.7252755165100098
10000,25,24900.19959387828,1214,X_1==4 AND X_20==1 AND X_22==0 AND X_15==1,X_15==0,0,0.0,0.0,0.0,25,1.331770420074463
10000,50,40519.635854801374,1537,X_32==0 AND X_11==1 AND X_15==1 AND X_26==1,X_11==1 AND X_15==1 AND X_26==1 AND X_32==0,0,1.0,1.0,1.0,25,5.641882658004761
10000,100,44109.4358080254,1541,X_58==0 AND X_97==1 AND X_34==0 AND X_89==1,X_34==0 AND X_58==0 AND X_89==1 AND X_97==1,0,1.0,1.0,1.0,25,11.323819160461426
10000,250,26689.56376661186,1224,X_34==4 AND X_191==1 AND X_85==0 AND X_91==0,X_131==1 AND X_162==0 AND X_168==1 AND X_199==1 AND X_205==1 AND X_206==0 AND X_91==1,0,0.0,0.0,0.0,25,35.79285502433777
10000,500,41347.88556466409,1216,X_76==8 AND X_428==1 AND X_474==1 AND X_482==0,X_428==1 AND X_474==1 AND X_482==0 AND X_76==8,0,1.0,1.0,1.0,25,60.35541272163391
10000,1000,24343.11618691119,1241,X_358==1 AND X_558==1 AND X_190==8 AND X_377==0,X_332==0 AND X_377==1 AND X_410==1 AND X_592==1 AND X_662==1 AND X_710==1 AND X_760==0 AND X_765==0,0,0.0,0.0,0.0,25,152.9906964302063
10000,10,27220.336573042037,1223,X_9==1 AND X_0==4 AND X_8==0 AND X_5==1,X_3==1 AND X_6==1 AND X_8==0 AND X_9==0,0,0.0,0.0,0.0,26,0.5534825325012207
10000,25,40722.04847945469,1570,X_13==1 AND X_16==0 AND X_6==0 AND X_17==1,X_13==1 AND X_16==0 AND X_17==1 AND X_6==0,0,1.0,1.0,1.0,26,2.8134889602661133
10000,50,34054.59091400204,1587,X_47==1 AND X_48==1 AND X_25==0 AND X_27==0,X_25==0 AND X_27==0 AND X_47==1 AND X_48==1,0,1.0,1.0,1.0,26,6.244349718093872
10000,100,40681.92607392129,1551,X_20==1 AND X_93==1 AND X_97==0 AND X_79==0,X_20==1 AND X_79==0 AND X_93==1 AND X_97==0,0,1.0,1.0,1.0,26,12.12972378730774
10000,250,38155.40582267377,1243,X_181==0 AND X_19==4 AND X_194==1 AND X_85==0,X_181==0 AND X_194==1 AND X_19==4 AND X_85==0,0,1.0,1.0,1.0,26,29.488223552703857
10000,500,28923.96592187224,1580,X_170==0 AND X_334==0 AND X_370==0 AND X_484==1,X_118==1 AND X_134==0 AND X_170==0 AND X_293==1 AND X_435==1 AND X_478==1 AND X_484==0,0,0.0,0.0,0.0,26,94.87061858177184
10000,1000,27445.633921156917,1040,X_33==16 AND X_168==8 AND X_186==1 AND X_735==1,X_33==8 AND X_390==0 AND X_455==1 AND X_503==1 AND X_549==1 AND X_581==1 AND X_884==0,0,0.0,0.0,0.0,26,181.70601677894592
10000,10,35778.4300535934,1224,X_7==0 AND X_4==1 AND X_3==1 AND X_0==1,X_0==1 AND X_3==1 AND X_4==1 AND X_7==0,0,1.0,1.0,1.0,27,0.6964190006256104
10000,25,48303.43283838202,1089,X_17==0 AND X_4==16 AND X_13==1 AND X_2==2,X_13==1 AND X_17==0 AND X_2==2 AND X_4==16,0,1.0,1.0,1.0,27,2.327325820922852
10000,50,31899.637127901024,1566,X_40==0 AND X_13==0 AND X_41==1 AND X_26==0,X_13==1 AND X_19==1 AND X_24==0 AND X_2==1 AND X_30==0 AND X_36==0 AND X_39==1 AND X_47==0,0,0.0,0.0,0.0,27,6.488419055938721
10000,100,32075.06357887783,1224,X_22==1 AND X_15==1 AND X_91==1 AND X_45==1,X_12==8 AND X_16==4 AND X_42==0 AND X_68==0 AND X_79==1 AND X_87==1,3,0.0015974440894568,0.0357142857142857,0.0008169934640522,27,13.729945659637451
10000,250,26274.417762895155,1236,X_193==1 AND X_29==2 AND X_243==0 AND X_240==1,X_103==1 AND X_143==0 AND X_188==0 AND X_204==1 AND X_240==0 AND X_241==0 AND X_248==0 AND X_50==0,0,0.0,0.0,0.0,27,33.491427421569824
10000,500,36449.32180541459,1225,X_449==0 AND X_364==1 AND X_41==8 AND X_483==0,X_364==1 AND X_41==8 AND X_449==0 AND X_483==0,0,1.0,1.0,1.0,27,62.3068950176239
10000,1000,35677.69004068804,1596,X_462==0 AND X_490==0 AND X_447==0 AND X_876==0,X_447==0 AND X_462==0 AND X_490==0 AND X_876==0,0,1.0,1.0,1.0,27,153.74664545059204
10000,10,25484.569780038608,1229,X_1==8 AND X_3==1 AND X_4==1 AND X_2==1,X_2==0,0,0.0,0.0,0.0,28,0.4418137073516845
10000,25,41018.8891507915,1078,X_17==0 AND X_3==4 AND X_4==2 AND X_15==1,X_15==1 AND X_17==0 AND X_3==4 AND X_4==2,0,1.0,1.0,1.0,28,2.253082036972046
