n_conditions,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
1,26855.920231196556,398,PAGE_STORE_TRIM = 1,REUSE_SPACE==1 AND OPTIMIZE_DISTINCT==0 AND MVSTORE==0 AND OPTIMIZE_INSERT_FROM_SELECT==0 AND OPTIMIZE_EVALUATABLE_SUBQUERIES==0 AND IGNORE_CATALOGS==1,0,0.0,0.0,0.0,0,43.80180215835571
2,34245.26927403124,265,PAGE_STORE_TRIM = 1 AND IGNORE_CATALOGS = 1,REUSE_SPACE==1 AND DROP_RESTRICT==0 AND OPTIMIZE_INSERT_FROM_SELECT==0 AND OPTIMIZE_IN_LIST==1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES==0 AND RECOMPILE_ALWAYS==1 AND OPTIMIZE_OR==0,0,0.0,0.0,0.0,0,58.58486604690552
3,28192.556791185238,216,OPTIMIZE_INSERT_FROM_SELECT = 1 AND PAGE_STORE_TRIM = 1 AND COMPRESS = 1,OPTIMIZE_IN_SELECT==1 AND DEFRAG_ALWAYS==0 AND OPTIMIZE_DISTINCT==0 AND MVSTORE==0 AND OPTIMIZE_IN_LIST==0 AND COMPRESS==1 AND OPTIMIZE_OR==1,0,0.0,0.0,0.0,0,50.83787703514099
4,42968.37065590003,188,RECOMPILE_ALWAYS = 1 AND COMPRESS = 1 AND IGNORE_CATALOGS = 1 AND REUSE_SPACE = 1,REUSE_SPACE==1 AND RECOMPILE_ALWAYS==1 AND COMPRESS==1 AND IGNORE_CATALOGS==1,0,1.0,1.0,1.0,0,10.922354698181152
5,38972.82911365787,113,OPTIMIZE_INSERT_FROM_SELECT = 1 AND OPTIMIZE_TWO_EQUALS = 1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES = 1 AND PAGE_STORE_TRIM = 1 AND OPTIMIZE_OR = 1,OPTIMIZE_INSERT_FROM_SELECT==1 AND OPTIMIZE_TWO_EQUALS==1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES==1 AND PAGE_STORE_TRIM==1 AND OPTIMIZE_OR==1,0,1.0,1.0,1.0,0,29.152846097946167
6,35659.036505675,108,RECOMPILE_ALWAYS = 1 AND IGNORE_CATALOGS = 1 AND OPTIMIZE_OR = 1 AND REUSE_SPACE = 1 AND DROP_RESTRICT = 1 AND DEFRAG_ALWAYS = 1,REUSE_SPACE==1 AND DEFRAG_ALWAYS==1 AND IGNORE_CATALOGS==1 AND OPTIMIZE_OR==1,1,0.7397260273972603,0.5869565217391305,1.0,0,72.7844922542572
7,37283.30535386562,100,OPTIMIZE_IN_SELECT = 1 AND OPTIMIZE_INSERT_FROM_SELECT = 1 AND OPTIMIZE_TWO_EQUALS = 1 AND RECOMPILE_ALWAYS = 1 AND COMPRESS = 1 AND PAGE_STORE_INTERNAL_COUNT = 1 AND OPTIMIZE_DISTINCT = 1,OPTIMIZE_IN_SELECT==1 AND PAGE_STORE_INTERNAL_COUNT==1 AND OPTIMIZE_DISTINCT==1 AND OPTIMIZE_INSERT_FROM_SELECT==1 AND OPTIMIZE_TWO_EQUALS==1 AND RECOMPILE_ALWAYS==1 AND COMPRESS==1,0,1.0,1.0,1.0,0,58.99022054672241
1,32793.80969658207,398,PAGE_STORE_TRIM = 1,PAGE_STORE_INTERNAL_COUNT==0 AND DROP_RESTRICT==0 AND OPTIMIZE_INSERT_FROM_SELECT==0 AND OPTIMIZE_IN_LIST==1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES==0 AND COMPRESS==0 AND IGNORE_CATALOGS==1,0,0.0,0.0,0.0,1,78.991938829422
2,46576.4072715856,554,IGNORE_CATALOGS = 1 AND DROP_RESTRICT = 1,DROP_RESTRICT==1 AND IGNORE_CATALOGS==1,0,1.0,1.0,1.0,1,1.1612548828125
3,45949.74172460822,334,OPTIMIZE_EVALUATABLE_SUBQUERIES = 1 AND COMPRESS = 1 AND PAGE_STORE_INTERNAL_COUNT = 1,PAGE_STORE_INTERNAL_COUNT==1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES==1 AND COMPRESS==1,0,1.0,1.0,1.0,1,4.021596431732178
4,33160.45680697178,183,OPTIMIZE_TWO_EQUALS = 1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES = 1 AND PAGE_STORE_TRIM = 1 AND DROP_RESTRICT = 1,PAGE_STORE_INTERNAL_COUNT==0 AND REUSE_SPACE==1 AND OPTIMIZE_DISTINCT==0 AND OPTIMIZE_INSERT_FROM_SELECT==0 AND OPTIMIZE_EVALUATABLE_SUBQUERIES==0 AND RECOMPILE_ALWAYS==1 AND COMPRESS==0,0,0.0,0.0,0.0,1,76.7646222114563
5,41401.589250034696,197,OPTIMIZE_IN_SELECT = 1 AND OPTIMIZE_INSERT_FROM_SELECT = 1 AND COMPRESS = 1 AND REUSE_SPACE = 1 AND DEFRAG_ALWAYS = 1,OPTIMIZE_IN_SELECT==1 AND REUSE_SPACE==1 AND DEFRAG_ALWAYS==1 AND OPTIMIZE_INSERT_FROM_SELECT==1 AND COMPRESS==1,0,1.0,1.0,1.0,1,23.250405311584476
6,44009.93411413167,151,OPTIMIZE_INSERT_FROM_SELECT = 1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES = 1 AND RECOMPILE_ALWAYS = 1 AND COMPRESS = 1 AND OPTIMIZE_OR = 1 AND OPTIMIZE_DISTINCT = 1,OPTIMIZE_DISTINCT==1 AND OPTIMIZE_INSERT_FROM_SELECT==1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES==1 AND RECOMPILE_ALWAYS==1 AND COMPRESS==1 AND OPTIMIZE_OR==1,0,1.0,1.0,1.0,1,12.168683767318726
7,47003.357647799225,113,OPTIMIZE_IN_SELECT = 1 AND OPTIMIZE_TWO_EQUALS = 1 AND OPTIMIZE_IN_LIST = 1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES = 1 AND OPTIMIZE_OR = 1 AND DEFRAG_ALWAYS = 1 AND OPTIMIZE_DISTINCT = 1,OPTIMIZE_IN_SELECT==1 AND DEFRAG_ALWAYS==1 AND OPTIMIZE_DISTINCT==1 AND OPTIMIZE_TWO_EQUALS==1 AND OPTIMIZE_IN_LIST==1 AND OPTIMIZE_EVALUATABLE_SUBQUERIES==1 AND OPTIMIZE_OR==1,0,1.0,1.0,1.0,1,20.95888638496399
1,37509.10212060107,398,PAGE_STORE_TRIM = 1,PAGE_STORE_TRIM==1,0,1.0,1.0,1.0,10,22.002583265304565
2,29063.98004555496,524,RECOMPILE_ALWAYS = 1 AND REUSE_SPACE = 1,OPTIMIZE_IN_SELECT==0 AND MVSTORE==0 AND OPTIMIZE_TWO_EQUALS==1 AND OPTIMIZE_IN_LIST==0 AND PAGE_STORE_TRIM==0 AND IGNORE_CATALOGS==0 AND OPTIMIZE_OR==0,2,0.0036697247706422,0.0476190476190476,0.0019083969465648,10,35.98535132408142
3,35484.08255965378,463,OPTIMIZE_IN_SELECT = 1 AND DROP_RESTRICT = 1 AND OPTIMIZE_DISTINCT = 1,OPTIMIZE_IN_SELECT==1 AND DROP_RESTRICT==1 AND OPTIMIZE_DISTINCT==1,0,1.0,1.0,1.0,10,40.11703824996948
4,38705.27427375719,108,RECOMPILE_ALWAYS = 1 AND COMPRESS = 1 AND REUSE_SPACE = 1 AND MVSTORE = 1,REUSE_SPACE==1 AND MVSTORE==1 AND PAGE_STORE_TRIM==0 AND RECOMPILE_ALWAYS==1 AND COMPRESS==1,0,1.0,1.0,1.0,10,42.2002170085907
