sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
normal,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,0
bi_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT compressionLrzip AND NOT compressionLzo AND NOT encryption AND NOT unlimitedWindowSize,0,0.0,0.0,0.0,0
tri_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,2,1.0,1.0,1.0,0
power_law,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,1,1.0,1.0,1.0,0
normal,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,10
uniform,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,10
bi_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compression AND compressionBzip2 AND disableCompressibilityTesting AND encryption AND unlimitedWindowSize,3,0.2857142857142857,1.0,0.1666666666666666,10
tri_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,10
power_law,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,1,1.0,1.0,1.0,10
normal,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,11
uniform,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,11
bi_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,11
tri_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,11
power_law,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,1,1.0,1.0,1.0,11
uniform,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,12
bi_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,4,1.0,1.0,1.0,12
tri_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,3,1.0,1.0,1.0,12
uniform,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,13
bi_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,13
tri_modal_split,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compression AND disableCompressibilityTesting AND encryption AND unlimitedWindowSize,1,0.9090909090909092,1.0,0.8333333333333334,13
power_law,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,2,1.0,1.0,1.0,13
