sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
normal,128,ipsccp = 1 AND print_used_types = 1 AND simplifycfg = 1,ipsccp AND print_used_types AND simplifycfg,1,1.0,1.0,1.0,0
uniform,128,inline = 1 AND licm = 1 AND simplifycfg = 1,inline AND licm AND simplifycfg,1,1.0,1.0,1.0,0
bi_modal_split,128,gvn = 1 AND jump_threading = 1 AND licm = 1,NOT gvn,0,0.0,0.0,0.0,0
tri_modal_split,128,gvn = 1 AND instcombine = 1 AND jump_threading = 1,inline AND NOT print_used_types AND NOT sccp AND NOT simplifycfg,1,0.0833333333333333,0.125,0.0625,0
power_law,128,licm = 1 AND print_used_types = 1 AND sccp = 1,licm AND print_used_types AND sccp,1,1.0,1.0,1.0,0
normal,128,inline = 1 AND ipsccp = 1 AND licm = 1,inline AND ipsccp AND licm,1,1.0,1.0,1.0,10
uniform,128,inline = 1 AND ipsccp = 1 AND licm = 1,ipsccp AND NOT iv_users,3,0.3333333333333333,0.25,0.5,10
bi_modal_split,128,inline = 1 AND ipsccp = 1 AND licm = 1,gvn AND inline AND jump_threading,2,0.25,0.25,0.25,10
tri_modal_split,128,inline = 1 AND ipsccp = 1 AND licm = 1,NOT inline,0,0.0,0.0,0.0,10
power_law,128,inline = 1 AND ipsccp = 1 AND licm = 1,NOT gvn AND instcombine,0,0.1666666666666666,0.125,0.25,10
normal,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND licm AND print_used_types,1,1.0,1.0,1.0,11
uniform,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND licm AND print_used_types,1,1.0,1.0,1.0,11
bi_modal_split,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND licm AND print_used_types,1,1.0,1.0,1.0,11
tri_modal_split,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,NOT instcombine AND NOT sccp,0,0.1666666666666666,0.125,0.25,11
power_law,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND licm AND print_used_types,1,1.0,1.0,1.0,11
normal,128,gvn = 1 AND licm = 1 AND sccp = 1,NOT inline AND instcombine AND NOT simplifycfg,1,0.125,0.125,0.125,12
uniform,128,gvn = 1 AND licm = 1 AND sccp = 1,inline AND instcombine AND print_used_types,4,0.125,0.125,0.125,12
bi_modal_split,128,gvn = 1 AND licm = 1 AND sccp = 1,gvn AND licm AND sccp,1,1.0,1.0,1.0,12
tri_modal_split,128,gvn = 1 AND licm = 1 AND sccp = 1,NOT licm,0,0.0,0.0,0.0,12
power_law,128,gvn = 1 AND licm = 1 AND sccp = 1,gvn AND licm AND sccp,1,1.0,1.0,1.0,12
normal,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,inline AND iv_users AND simplifycfg,0,1.0,1.0,1.0,13
uniform,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,gvn AND NOT sccp AND simplifycfg,0,0.25,0.25,0.25,13
bi_modal_split,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,inline AND iv_users AND simplifycfg,1,1.0,1.0,1.0,13
tri_modal_split,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,inline AND iv_users AND simplifycfg,1,1.0,1.0,1.0,13
power_law,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,inline AND iv_users AND simplifycfg,1,1.0,1.0,1.0,13
normal,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,gvn AND inline AND simplifycfg,3,1.0,1.0,1.0,14
uniform,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,gvn AND inline AND simplifycfg,1,1.0,1.0,1.0,14
bi_modal_split,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,gvn AND inline AND simplifycfg,1,1.0,1.0,1.0,14
tri_modal_split,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,NOT instcombine AND jump_threading,4,0.1666666666666666,0.125,0.25,14
power_law,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,gvn AND inline AND simplifycfg,1,1.0,1.0,1.0,14
normal,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,iv_users AND jump_threading AND sccp,1,1.0,1.0,1.0,15
uniform,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,NOT gvn AND iv_users,4,0.3333333333333333,0.25,0.5,15
bi_modal_split,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,inline AND jump_threading AND NOT print_used_types,3,0.25,0.25,0.25,15
tri_modal_split,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,iv_users AND jump_threading AND sccp,1,1.0,1.0,1.0,15
power_law,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,iv_users AND jump_threading AND sccp,1,1.0,1.0,1.0,15
normal,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND licm AND print_used_types,0,1.0,1.0,1.0,16
uniform,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,gvn AND jump_threading AND licm,0,0.25,0.25,0.25,16
bi_modal_split,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND licm AND print_used_types,1,1.0,1.0,1.0,16
