sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
uniform,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,0,1.0,1.0,1.0,0
bi_modal_split,8580,filterOff = 1 AND mtOff = 1 AND tmOff = 1,PPMd AND filterOff AND mtOff AND tmOff,0,0.3333333333333333,1.0,0.2,0
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,0,1.0,1.0,1.0,0
power_law,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,0
tri_modal_split,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,1,1.0,1.0,1.0,10
power_law,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,0,1.0,1.0,1.0,10
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,0,1.0,1.0,1.0,11
power_law,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND LZMA2 AND filterOff AND tmOff,3,0.3333333333333333,1.0,0.2,11
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,12
uniform,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,0,1.0,1.0,1.0,12
bi_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,12
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,12
power_law,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,12
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,13
bi_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,NOT HeaderCompressionOff,0,0.0,0.0,0.0,13
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,NOT filterOff,0,0.0,0.0,0.0,13
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,14
uniform,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,0,1.0,1.0,1.0,14
bi_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,14
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,14
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,1,1.0,1.0,1.0,15
uniform,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,0,1.0,1.0,1.0,15
normal,8580,filterOff = 1 AND mtOff = 1 AND tmOff = 1,filterOff AND mtOff AND tmOff,0,1.0,1.0,1.0,16
uniform,8580,filterOff = 1 AND mtOff = 1 AND tmOff = 1,filterOff AND mtOff AND tmOff,0,1.0,1.0,1.0,16
bi_modal_split,8580,filterOff = 1 AND mtOff = 1 AND tmOff = 1,filterOff AND mtOff AND tmOff,1,1.0,1.0,1.0,16
tri_modal_split,8580,filterOff = 1 AND mtOff = 1 AND tmOff = 1,filterOff AND mtOff AND tmOff,1,1.0,1.0,1.0,16
normal,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,1,1.0,1.0,1.0,17
bi_modal_split,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,1,1.0,1.0,1.0,17
tri_modal_split,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,1,1.0,1.0,1.0,17
power_law,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,1,1.0,1.0,1.0,17
normal,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,1,1.0,1.0,1.0,18
bi_modal_split,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,1,1.0,1.0,1.0,18
tri_modal_split,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,1,1.0,1.0,1.0,18
uniform,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,HeaderCompressionOff AND mtOff AND tmOff,0,1.0,1.0,1.0,19
