sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
3-wise,2040,450,CUDA = 1 AND Linear2D = 1 AND TextureMemory = 1,NOT Array2D AND NOT Linear2D,0,1.0,1.0,1.0,12
4-wise,6789,1529,CUDA = 1 AND Linear2D = 1 AND TextureMemory = 1,Linear2D AND NOT bs_256x1 AND NOT bs_32x16 AND NOT bs_512x2 AND NOT bs_64x16 AND NOT bs_64x8,0,0.8665678280207562,1.0,0.7645519947678221,12
full,13485,2635,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,13
random_2,62,6,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,CUDA AND NOT Linear2D AND TextureMemory AND NOT bs_1024x1 AND NOT bs_256x2 AND NOT bs_32x32 AND NOT bs_32x8 AND NOT bs_512x1 AND NOT bs_512x2 AND pixelPerThread != 4.00,3,0.3157894736842105,0.2307692307692307,0.5,13
random_5,155,25,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D AND NOT bs_1024x1 AND NOT bs_32x32,0,1.0,1.0,1.0,13
random_10,310,64,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,CUDA AND Linear1D,1,1.0,1.0,1.0,13
random_20,620,121,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,NOT Array2D AND Linear1D,0,1.0,1.0,1.0,13
2-wise,375,79,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,CUDA AND NOT Ldg AND NOT Linear2D AND TextureMemory AND NOT bs_512x1 AND NOT bs_512x2 AND NOT bs_64x16 AND NOT bs_64x8,3,0.8533333333333334,0.9014084507042254,0.810126582278481,13
3-wise,2043,446,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,1,1.0,1.0,1.0,13
4-wise,6770,1522,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,1,1.0,1.0,1.0,13
full,13485,1872,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,CUDA AND TextureMemory AND pixelPerThread = 4.00,1,1.0,1.0,1.0,14
random_2,62,8,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,CUDA AND LocalMemory AND TextureMemory AND NOT bs_32x4 AND NOT bs_512x1 AND NOT bs_512x2 AND NOT bs_64x1,2,0.380952380952381,0.3076923076923077,0.5,14
random_5,155,20,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,TextureMemory AND NOT bs_128x2 AND NOT bs_32x2 AND NOT bs_32x8 AND NOT bs_512x2 AND NOT bs_64x2 AND pixelPerThread = 4.00,2,0.888888888888889,1.0,0.8,14
random_10,310,48,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,Ldg AND NOT bs_1024x1 AND NOT bs_32x1 AND NOT bs_32x32 AND NOT bs_512x1 AND pixelPerThread >= 3.00,1,0.5352112676056338,0.8260869565217391,0.3958333333333333,14
random_20,620,102,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,NOT Array2D AND CUDA AND TextureMemory AND NOT bs_1024x1 AND NOT bs_128x1 AND NOT bs_64x1 AND pixelPerThread = 4.00,1,0.9748743718592964,1.0,0.9509803921568628,14
2-wise,373,57,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,Linear1D AND NOT bs_128x8 AND NOT bs_32x16 AND NOT bs_32x2 AND pixelPerThread = 4.00,1,0.6097560975609756,1.0,0.4385964912280701,14
3-wise,2045,330,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,CUDA AND TextureMemory AND NOT bs_1024x1 AND pixelPerThread = 4.00,1,0.9846153846153848,1.0,0.9696969696969696,14
4-wise,6768,1152,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,CUDA AND TextureMemory AND pixelPerThread = 4.00,1,1.0,1.0,1.0,14
full,13485,2132,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND pixelPerThread = 2.00,0,1.0,1.0,1.0,15
random_2,62,4,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,NOT bs_128x1 AND NOT bs_32x8,1,0.2222222222222222,0.2,0.25,15
random_5,155,25,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,NOT Array2D AND CUDA AND TextureMemory AND NOT bs_1024x1 AND NOT bs_32x1 AND NOT bs_32x4 AND NOT bs_32x8 AND NOT bs_64x1 AND pixelPerThread = 2.00,3,0.979591836734694,1.0,0.96,15
random_10,310,34,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND NOT bs_1024x1 AND NOT bs_256x1 AND NOT bs_32x2 AND NOT bs_64x1 AND pixelPerThread = 2.00,0,1.0,1.0,1.0,15
random_20,620,80,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND NOT bs_1024x1 AND pixelPerThread = 2.00,2,1.0,1.0,1.0,15
2-wise,375,69,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,NOT Array2D AND TextureMemory AND NOT bs_128x1 AND NOT bs_32x32 AND pixelPerThread = 2.00,0,0.962406015037594,1.0,0.927536231884058,15
3-wise,2039,370,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND NOT bs_1024x1 AND pixelPerThread = 2.00,0,0.9849108367626884,1.0,0.9702702702702702,15
4-wise,6765,1187,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND pixelPerThread = 2.00,0,1.0,1.0,1.0,15
full,13485,1449,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA AND LocalMemory AND pixelPerThread = 1.00,1,1.0,1.0,1.0,16
random_2,62,5,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,NOT Array2D AND NOT bs_1024x1 AND NOT bs_128x8 AND NOT bs_256x2 AND NOT bs_256x4 AND NOT bs_32x2 AND NOT bs_32x8 AND NOT bs_512x2 AND NOT bs_64x16 AND padding <= 384.00,3,0.1818181818181818,0.1071428571428571,0.6,16
random_5,155,17,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,NOT Ldg AND NOT bs_128x2 AND NOT bs_256x4 AND NOT bs_32x2 AND NOT bs_32x32 AND NOT bs_64x16 AND pixelPerThread != 4.00,0,0.2022471910112359,0.125,0.5294117647058824,16
random_10,310,37,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,NOT Array2D AND NOT bs_128x1 AND NOT bs_128x4 AND NOT bs_128x8 AND NOT bs_32x1 AND NOT bs_512x1 AND NOT bs_64x2 AND NOT bs_64x4 AND pixelPerThread = 1.00,4,0.4565217391304348,0.3818181818181818,0.5675675675675675,16
random_20,620,61,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,NOT Array2D AND CUDA AND LocalMemory AND NOT bs_256x4 AND NOT bs_32x16 AND NOT bs_32x2 AND NOT bs_64x2 AND pixelPerThread = 1.00,1,0.9661016949152544,1.0,0.9344262295081968,16
2-wise,382,50,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA AND LocalMemory AND NOT bs_128x1 AND NOT bs_256x1 AND NOT bs_32x1 AND NOT bs_64x1,4,0.6081081081081081,0.4591836734693877,0.9,16
3-wise,2062,232,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA AND LocalMemory AND NOT bs_128x1 AND pixelPerThread = 1.00,1,0.9868995633187774,1.0,0.9741379310344828,16
4-wise,6799,754,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA AND LocalMemory AND pixelPerThread = 1.00,1,1.0,1.0,1.0,16
full,13485,1872,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 3,CUDA AND TextureMemory AND pixelPerThread = 3.00,1,1.0,1.0,1.0,17
