rule,sg_samples,sg_coverage,rule_num_predicates,rule_features_used
MVSTORE==1 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,2,"['MVSTORE', 'RECOMPILE_ALWAYS']"
MVSTORE==1 AND PAGE_STORE_TRIM==0 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,3,"['MVSTORE', 'RECOMPILE_ALWAYS', 'PAGE_STORE_TRIM']"
MVSTORE==1 AND workload==0 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,3,"['MVSTORE', 'RECOMPILE_ALWAYS', 'workload']"
MVSTORE==1 AND workload==0 AND PAGE_STORE_TRIM==0 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,4,"['MVSTORE', 'RECOMPILE_ALWAYS', 'workload', 'PAGE_STORE_TRIM']"
PAGE_STORE_INTERNAL_COUNT==0 AND MVSTORE==1 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,3,"['MVSTORE', 'PAGE_STORE_INTERNAL_COUNT', 'RECOMPILE_ALWAYS']"
