num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min,runtime
19,6764,1,,,0.2436428149024246,0.2436428149024246,"['web', 'ios', 'androidMipmapInsteadOfDrawable', 'android']","[('web', 2), ('ios', 5), ('androidMipmapInsteadOfDrawable', 2), ('android', 1)]",4,2.0,3.0,1.0,0.7384119033813477
