rule,sg_samples,sg_coverage,rule_num_predicates,rule_features_used
PostSmooting <= 1.5 AND PreSmoothing <= 1.5 AND CGSolver AND PostSmooting <= 0.5 AND cells_55,2,0.0008680555555555555,5,"['cells_55', 'PreSmoothing', 'CGSolver', 'PostSmooting']"
PostSmooting <= 1.5 AND PreSmoothing <= 1.5 AND CGSolver AND PostSmooting <= 0.5,12,0.005208333333333333,4,"['PreSmoothing', 'CGSolver', 'PostSmooting']"
PostSmooting <= 1.5 AND PreSmoothing <= 1.5 AND CGSolver AND PostSmooting <= 0.5 AND NOT cells_55,10,0.004340277777777778,5,"['cells_55', 'PreSmoothing', 'CGSolver', 'PostSmooting']"
PostSmooting <= 1.5 AND PreSmoothing <= 1.5 AND CGSolver,36,0.015625,3,"['PreSmoothing', 'CGSolver', 'PostSmooting']"
PostSmooting <= 1.5 AND PreSmoothing <= 1.5 AND CGSolver AND PostSmooting > 0.5 AND PreSmoothing <= 0.5,12,0.005208333333333333,5,"['PreSmoothing', 'CGSolver', 'PostSmooting']"
