rule,sg_samples,sg_coverage,rule_num_predicates,rule_features_used
memory_based AND parallel,10000,0.16666666666666666,2,"['parallel', 'memory_based']"
NOT memory_based AND NOT max AND NOT polly_no_tiling AND polly AND pollydefaulttilesize > 10.0,3000,0.05,5,"['memory_based', 'polly', 'pollydefaulttilesize', 'max', 'polly_no_tiling']"
memory_based AND NOT parallel,20000,0.3333333333333333,2,"['parallel', 'memory_based']"
NOT memory_based AND max AND parallel,5000,0.08333333333333333,3,"['max', 'parallel', 'memory_based']"
memory_based AND parallel AND max,5000,0.08333333333333333,3,"['max', 'parallel', 'memory_based']"
