n_conditions,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
1,467.6940495618115,48384,TenuredGenerationSizeSupplementDecay = 8,TenuredGenerationSizeSupplementDecay==8,0,1.0,1.0,1.0,0,2.437164545059204
2,481.4173951699917,24192,MinSurvivorRatio = 1 AND UseAdaptiveSizeDecayMajorGCCost = 1,UseAdaptiveSizeDecayMajorGCCost==1 AND MinSurvivorRatio==1,0,1.0,1.0,1.0,0,2.877831220626831
3,258.8190221493911,16128,TenuredGenerationSizeSupplement_50 = 1 AND UseAdaptiveGCBoundary = 1 AND UseAdaptiveSizePolicy = 1,UseAdaptiveSizePolicy==1 AND TenuredGenerationSizeSupplement_70==0 AND TenuredGenerationSizeSupplement_90==0 AND UseAdaptiveGCBoundary==1,0,1.0,1.0,1.0,0,6.188450813293457
4,437.5344725163664,12096,DisableExplicitGC = 1 AND UseAdaptiveGCBoundary = 1 AND UseAdaptiveSizeDecayMajorGCCost = 1 AND UseAdaptiveSizePolicy = 1,DisableExplicitGC==1 AND UseAdaptiveSizeDecayMajorGCCost==1 AND UseAdaptiveSizePolicy==1 AND UseAdaptiveGCBoundary==1,0,1.0,1.0,1.0,0,279.9812397956848
1,201.03696832197247,32256,NewRatio = 16,NewRatio==16,0,1.0,1.0,1.0,1,8.246757745742798
2,349.0008403589141,24192,MinSurvivorRatio = 10 AND UseAdaptiveSizePolicy = 1,UseAdaptiveSizePolicy==1 AND MinSurvivorRatio==10,0,1.0,1.0,1.0,1,20.2366304397583
3,251.99186959614795,16128,DisableExplicitGC = 1 AND TenuredGenerationSizeSupplement_70 = 1 AND UseAdaptiveSizePolicyFootprintGoal = 1,DisableExplicitGC==1 AND UseAdaptiveSizePolicyFootprintGoal==1 AND TenuredGenerationSizeSupplement_70==1,0,1.0,1.0,1.0,1,275.2623920440674
4,455.4016823736547,12096,DisableExplicitGC = 1 AND UseAdaptiveGCBoundary = 1 AND UseAdaptiveSizePolicy = 1 AND UseAdaptiveSizePolicyFootprintGoal = 1,DisableExplicitGC==1 AND UseAdaptiveSizePolicy==1 AND UseAdaptiveSizePolicyFootprintGoal==1 AND UseAdaptiveGCBoundary==1,0,1.0,1.0,1.0,1,274.35910153388977
1,203.7309992343452,32256,NewRatio = 16,NewRatio==16,0,1.0,1.0,1.0,10,8.265369653701782
2,61.66309804929261,32256,TenuredGenerationSizeSupplement_50 = 1 AND UseAdaptiveSizeDecayMajorGCCost = 1,TenuredGenerationSizeSupplement_50==0,0,0.0,0.0,0.0,10,994.770911693573
