sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_2,46,2,min = 1 AND none = 1 AND polly_no_tiling = 1,pollyoptmaxcoefficient_10000==0 AND pollyoptmaxconstantterm_100==1 AND polly==1 AND polly_no_tiling==1,0,0.0,0.0,0.0,18
random_5,115,17,min = 1 AND none = 1 AND polly_no_tiling = 1,pollydefaulttilesize==256 AND pollyoptmaxconstantterm_100==1 AND parallel==0,0,0.0,0.0,0.0,18
random_10,230,31,min = 1 AND none = 1 AND polly_no_tiling = 1,pollyoptmaxconstantterm_10000==1 AND pollyrtcmaxparameters==2 AND parallel_force==1,0,0.0,0.0,0.0,18
random_20,460,69,min = 1 AND none = 1 AND polly_no_tiling = 1,min==1 AND polly==0 AND polly_no_tiling==1,0,1.0,1.0,1.0,18
2-wise,54,5,min = 1 AND none = 1 AND polly_no_tiling = 1,pollydefaulttilesize==64 AND pollyoptmaxconstantterm_100==1 AND value_based==1,0,0.0,0.0,0.0,18
3-wise,250,30,min = 1 AND none = 1 AND polly_no_tiling = 1,pollydefaulttilesize==4 AND pollyoptmaxcoefficient_10==0 AND pollyoptmaxconstantterm_1000==1 AND parallel_force==1,0,0.0,0.0,0.0,18
4-wise,956,116,min = 1 AND none = 1 AND polly_no_tiling = 1,pollyoptmaxcoefficient_100==0 AND pollyoptmaxconstantterm_1==0 AND pollyoptmaxconstantterm_10000==0 AND polly==1,0,0.0,0.0,0.0,18
full,60000,10000,none = 1 AND polly_parallel = 1 AND value_based = 1,value_based==1 AND polly==0 AND polly_parallel==1,0,1.0,1.0,1.0,19
random_2,46,11,none = 1 AND polly_parallel = 1 AND value_based = 1,pollyoptmaxcoefficient_100==0 AND pollyoptmaxconstantterm_100==0 AND pollyrtcmaxparameters==8 AND parallel==0,0,0.0,0.0,0.0,19
random_5,115,20,none = 1 AND polly_parallel = 1 AND value_based = 1,pollyoptmaxcoefficient_10==0 AND pollyoptmaxconstantterm_1==0 AND pollyoptmaxconstantterm_1000==0 AND value_based==0,0,0.0,0.0,0.0,19
random_10,230,40,none = 1 AND polly_parallel = 1 AND value_based = 1,pollyoptmaxcoefficient_100==1 AND pollyoptmaxconstantterm_100==0 AND pollyoptmaxconstantterm_10000==0 AND pollyrtcmaxparameters==16,0,0.0,0.0,0.0,19
random_20,460,84,none = 1 AND polly_parallel = 1 AND value_based = 1,value_based==1 AND polly==0 AND polly_parallel==1,0,1.0,1.0,1.0,19
2-wise,57,13,none = 1 AND polly_parallel = 1 AND value_based = 1,pollyoptmaxcoefficient_10==0 AND pollyoptmaxconstantterm_100==1 AND parallel==0 AND polly_no_tiling==0,0,0.0,0.0,0.0,19
