sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
normal,192,onload = 1 AND dpi = 400.0 AND quality = 0.1,onload==1.0 AND dpi==400.0 AND quality==0.1,0,1.0,1.0,1.0,0
uniform,192,anyScriptOrigin = 1 AND quality = 0.1 AND indexed = 2.0,indexed==8.0 AND pdf==1.0 AND dpi==200.0,0,0.0,0.0,0.0,0
bi_modal_split,192,anyScriptOrigin = 1 AND dpi = 200.0 AND quality = 0.1,anyScriptOrigin==1.0 AND dpi==200.0 AND quality==0.1,4,1.0,1.0,1.0,0
tri_modal_split,192,tiff = 1 AND anyScriptOrigin = 1 AND quality = 0.1,indexed==4.0 AND onload==0.0 AND pdf==0.0 AND dpi==200.0,0,0.05,0.125,0.03125,0
power_law,192,anyScriptOrigin = 1 AND pdf = 1 AND quality = 0.1,tiff==0.0 AND anyScriptOrigin==1.0 AND pdf==1.0,2,1.0,1.0,1.0,0
normal,192,validate = 1 AND quality = 0.1 AND indexed = 8.0,anyScriptOrigin==1.0 AND onload==0.0 AND dpi==100.0 AND resolution==2073600.0,1,0.0344827586206896,0.1,0.0208333333333333,10
uniform,192,validate = 1 AND quality = 0.1 AND indexed = 8.0,indexed==8.0 AND validate==1.0 AND quality==0.1,0,1.0,1.0,1.0,10
bi_modal_split,192,validate = 1 AND quality = 0.1 AND indexed = 8.0,indexed==8.0 AND validate==1.0 AND quality==0.1,0,1.0,1.0,1.0,10
tri_modal_split,192,validate = 1 AND quality = 0.1 AND indexed = 8.0,indexed==8.0 AND validate==1.0 AND quality==0.1,0,1.0,1.0,1.0,10
power_law,192,validate = 1 AND quality = 0.1 AND indexed = 8.0,indexed==8.0 AND validate==1.0 AND quality==0.1,0,1.0,1.0,1.0,10
normal,256,onload = 1 AND resolution = 2073600.0 AND quality = 0.1,onload==1.0 AND resolution==2073600.0 AND quality==0.1,0,1.0,1.0,1.0,11
uniform,256,onload = 1 AND resolution = 2073600.0 AND quality = 0.1,validate==1.0 AND onload==1.0 AND pdf==0.0 AND resolution==307200.0,0,0.0,0.0,0.0,11
bi_modal_split,256,onload = 1 AND resolution = 2073600.0 AND quality = 0.1,onload==1.0 AND resolution==2073600.0 AND quality==0.1,0,1.0,1.0,1.0,11
tri_modal_split,256,onload = 1 AND resolution = 2073600.0 AND quality = 0.1,onload==1.0 AND resolution==2073600.0 AND quality==0.1,0,1.0,1.0,1.0,11
power_law,256,onload = 1 AND resolution = 2073600.0 AND quality = 0.1,indexed==1.0 AND anyScriptOrigin==1.0 AND quality==0.1,2,0.1428571428571428,0.1666666666666666,0.125,11
normal,192,validate = 1 AND png = 1 AND quality = 0.1,tiff==0.0 AND validate==1.0 AND png==1.0,0,1.0,1.0,1.0,12
uniform,192,validate = 1 AND png = 1 AND quality = 0.1,tiff==0.0 AND validate==1.0 AND png==1.0,4,1.0,1.0,1.0,12
bi_modal_split,192,validate = 1 AND png = 1 AND quality = 0.1,tiff==0.0 AND validate==1.0 AND png==1.0,0,1.0,1.0,1.0,12
tri_modal_split,192,validate = 1 AND png = 1 AND quality = 0.1,tiff==0.0 AND validate==1.0 AND png==1.0,0,1.0,1.0,1.0,12
power_law,192,validate = 1 AND png = 1 AND quality = 0.1,indexed==1.0 AND jpg==0.0 AND onload==1.0 AND dpi==50.0,2,0.0526315789473684,0.1666666666666666,0.03125,12
normal,192,anyScriptOrigin = 1 AND quality = 0.1 AND indexed = 2.0,indexed==2.0 AND anyScriptOrigin==1.0 AND quality==0.1,0,1.0,1.0,1.0,13
uniform,192,anyScriptOrigin = 1 AND quality = 0.1 AND indexed = 2.0,validate==0.0 AND jpg==0.0 AND onload==1.0 AND resolution==307200.0,3,0.0833333333333333,0.125,0.0625,13
bi_modal_split,192,anyScriptOrigin = 1 AND quality = 0.1 AND indexed = 2.0,indexed==2.0 AND anyScriptOrigin==1.0 AND quality==0.1,0,1.0,1.0,1.0,13
tri_modal_split,192,anyScriptOrigin = 1 AND quality = 0.1 AND indexed = 2.0,indexed==2.0 AND anyScriptOrigin==1.0 AND quality==0.1,0,1.0,1.0,1.0,13
power_law,192,anyScriptOrigin = 1 AND quality = 0.1 AND indexed = 2.0,tiff==0.0 AND validate==1.0 AND onload==1.0 AND dpi==400.0,2,0.0625,0.09375,0.046875,13
normal,192,onload = 1 AND dpi = 400.0 AND quality = 0.1,onload==1.0 AND dpi==400.0 AND quality==0.1,0,1.0,1.0,1.0,14
