n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
3000,25,27054.378368499703,327,X_21==0 AND X_1==1 AND X_10==1 AND X_2==2,X_21==0,1,0.3348694316436251,0.2011070110701107,1.0,24,0.4355020523071289
10000,25,42599.02033807447,1073,X_4==2 AND X_14==0 AND X_10==1 AND X_0==4,X_14==0,1,0.3277837177333129,0.1960175374497625,1.0,24,0.6067259311676025
30000,25,36224.81322374471,3667,X_14==1 AND X_3==2 AND X_5==0 AND X_13==1,X_13==1 AND X_14==1 AND X_3==2 AND X_5==0,0,1.0,1.0,1.0,24,2.4696006774902344
100000,25,38925.84826595565,10879,X_3==4 AND X_17==1 AND X_0==16 AND X_15==0,X_17==1,1,0.3303072625698324,0.1978251777498954,1.0,24,2.7283294200897217
300000,25,36209.17756332951,46822,X_13==1 AND X_8==1 AND X_14==0 AND X_21==1,X_13==1 AND X_14==0 AND X_21==1 AND X_8==1,0,1.0,1.0,1.0,24,17.98637080192566
1000000,25,41536.0285375206,122383,X_22==1 AND X_8==1 AND X_17==0 AND X_0==1,X_0==1 AND X_17==0 AND X_22==1 AND X_8==1,0,1.0,1.0,1.0,24,63.155714988708496
1000,25,24254.74263530593,122,X_10==1 AND X_18==0 AND X_17==1 AND X_0==1,X_0==1 AND X_10==1 AND X_17==1 AND X_18==0,0,1.0,1.0,1.0,25,1.2680881023406982
3000,25,45558.61255167453,446,X_19==0 AND X_8==0 AND X_9==0 AND X_18==1,X_18==1 AND X_19==0 AND X_8==0 AND X_9==0,0,1.0,1.0,1.0,25,1.126908779144287
10000,25,25446.808064662662,1561,X_10==0 AND X_9==1 AND X_16==1 AND X_8==1,X_10==0 AND X_16==1 AND X_8==1 AND X_9==1,0,1.0,1.0,1.0,25,1.5344805717468262
30000,25,47120.186884325005,3284,X_0==16 AND X_1==4 AND X_9==0 AND X_19==0,X_9==0,3,0.3331811494952569,0.1998904376407572,1.0,25,1.0455102920532229
100000,25,47520.58459132892,12292,X_18==0 AND X_20==0 AND X_22==0 AND X_4==8,X_18==0 AND X_20==0 AND X_22==0 AND X_4==8,0,1.0,1.0,1.0,25,6.519148826599121
300000,25,46447.87103247581,36755,X_14==0 AND X_1==16 AND X_10==0 AND X_17==0,X_10==0 AND X_14==0 AND X_17==0 AND X_1==16,0,1.0,1.0,1.0,25,22.8460066318512
1000000,25,23789.958611218517,122409,X_4==16 AND X_17==1 AND X_7==1 AND X_5==1,X_17==1 AND X_4==16 AND X_5==1 AND X_7==1,0,1.0,1.0,1.0,25,62.39864158630371
