time,workload,config_id
9.68,beethoven.wav,33
3.34,dual-channel.wav,33
5.22,helix.wav,33
1.94,single-channel.wav,33
4.59,speech.wav,33
0.54,sweep.wav,33
18.31,beethoven.wav,34
6.52,dual-channel.wav,34
11.32,helix.wav,34
3.65,single-channel.wav,34
9.57,speech.wav,34
0.89,sweep.wav,34
4.7,beethoven.wav,35
1.78,dual-channel.wav,35
2.98,helix.wav,35
1.07,single-channel.wav,35
2.3,speech.wav,35
0.39,sweep.wav,35
13.71,beethoven.wav,36
2.84,dual-channel.wav,36
4.5,helix.wav,36
2.1,single-channel.wav,36
6.46,speech.wav,36
0.68,sweep.wav,36
16.26,beethoven.wav,37
5.72,dual-channel.wav,37
10.05,helix.wav,37
3.19,single-channel.wav,37
7.35,speech.wav,37
0.88,sweep.wav,37
22.49,beethoven.wav,38
5.42,dual-channel.wav,38
10.75,helix.wav,38
3.08,single-channel.wav,38
8.95,speech.wav,38
0.83,sweep.wav,38
18.29,beethoven.wav,39
5.33,dual-channel.wav,39
9.68,helix.wav,39
2.82,single-channel.wav,39
7.24,speech.wav,39
0.77,sweep.wav,39
4.79,beethoven.wav,40
1.58,dual-channel.wav,40
2.6,helix.wav,40
1.08,single-channel.wav,40
2.22,speech.wav,40
0.38,sweep.wav,40
9.63,beethoven.wav,41
2.41,dual-channel.wav,41
4.02,helix.wav,41
2.1,single-channel.wav,41
4.63,speech.wav,41
0.58,sweep.wav,41
14.26,beethoven.wav,42
4.12,dual-channel.wav,42
7.33,helix.wav,42
2.62,single-channel.wav,42
6.35,speech.wav,42
0.69,sweep.wav,42
18.34,beethoven.wav,43
5.09,dual-channel.wav,43
9.72,helix.wav,43
3.28,single-channel.wav,43
8.03,speech.wav,43
0.73,sweep.wav,43
5.45,beethoven.wav,44
2.23,dual-channel.wav,44
3.32,helix.wav,44
1.26,single-channel.wav,44
2.7,speech.wav,44
0.46,sweep.wav,44
4.12,beethoven.wav,45
1.86,dual-channel.wav,45
2.91,helix.wav,45
0.96,single-channel.wav,45
1.95,speech.wav,45
0.36,sweep.wav,45
23.6,beethoven.wav,46
5.62,dual-channel.wav,46
10.23,helix.wav,46
3.36,single-channel.wav,46
10.76,speech.wav,46
1.08,sweep.wav,46
4.95,beethoven.wav,47
1.64,dual-channel.wav,47
2.52,helix.wav,47
1.0,single-channel.wav,47
2.37,speech.wav,47
0.39,sweep.wav,47
9.95,beethoven.wav,49
2.15,dual-channel.wav,49
3.71,helix.wav,49
1.49,single-channel.wav,49
5.16,speech.wav,49
0.55,sweep.wav,49
3.47,beethoven.wav,50
1.28,dual-channel.wav,50
2.17,helix.wav,50
0.81,single-channel.wav,50
1.6,speech.wav,50
0.35,sweep.wav,50
3.08,beethoven.wav,52
1.16,dual-channel.wav,52
2.04,helix.wav,52
0.73,single-channel.wav,52
1.3,speech.wav,52
0.32,sweep.wav,52
13.99,beethoven.wav,53
3.15,dual-channel.wav,53
5.33,helix.wav,53
3.02,single-channel.wav,53
8.36,speech.wav,53
0.83,sweep.wav,53
8.02,beethoven.wav,54
4.2,dual-channel.wav,54
7.47,helix.wav,54
2.04,single-channel.wav,54
5.58,speech.wav,54
0.59,sweep.wav,54
5.59,beethoven.wav,55
2.3,dual-channel.wav,55
3.7,helix.wav,55
1.21,single-channel.wav,55
2.69,speech.wav,55
0.39,sweep.wav,55
2.36,beethoven.wav,56
1.23,dual-channel.wav,56
2.21,helix.wav,56
0.69,single-channel.wav,56
1.05,speech.wav,56
0.28,sweep.wav,56
6.31,beethoven.wav,57
2.38,dual-channel.wav,57
3.92,helix.wav,57
1.25,single-channel.wav,57
2.96,speech.wav,57
0.41,sweep.wav,57
10.0,beethoven.wav,60
4.61,dual-channel.wav,60
7.93,helix.wav,60
2.28,single-channel.wav,60
6.52,speech.wav,60
0.69,sweep.wav,60
2.37,beethoven.wav,61
1.17,dual-channel.wav,61
1.74,helix.wav,61
0.59,single-channel.wav,61
1.07,speech.wav,61
0.3,sweep.wav,61
13.48,beethoven.wav,62
4.97,dual-channel.wav,62
8.98,helix.wav,62
2.79,single-channel.wav,62
8.07,speech.wav,62
0.91,sweep.wav,62
9.2,beethoven.wav,63
2.47,dual-channel.wav,63
3.93,helix.wav,63
1.7,single-channel.wav,63
4.22,speech.wav,63
0.54,sweep.wav,63
6.52,beethoven.wav,64
7.24,dual-channel.wav,64
7.7,helix.wav,64
1.94,single-channel.wav,64
4.89,speech.wav,64
0.65,sweep.wav,64
4.32,beethoven.wav,65
1.78,dual-channel.wav,65
2.59,helix.wav,65
1.15,single-channel.wav,65
2.07,speech.wav,65
0.4,sweep.wav,65
10.08,beethoven.wav,66
4.87,dual-channel.wav,66
8.23,helix.wav,66
2.28,single-channel.wav,66
6.5,speech.wav,66
0.65,sweep.wav,66
5.84,beethoven.wav,67
1.17,dual-channel.wav,67
1.81,helix.wav,67
1.25,single-channel.wav,67
2.81,speech.wav,67
0.41,sweep.wav,67
2.83,beethoven.wav,68
1.26,dual-channel.wav,68
2.11,helix.wav,68
0.74,single-channel.wav,68
1.38,speech.wav,68
0.33,sweep.wav,68
3.46,beethoven.wav,69
1.5,dual-channel.wav,69
2.4,helix.wav,69
0.85,single-channel.wav,69
1.69,speech.wav,69
0.36,sweep.wav,69
12.61,beethoven.wav,70
3.33,dual-channel.wav,70
5.85,helix.wav,70
2.11,single-channel.wav,70
5.29,speech.wav,70
0.57,sweep.wav,70
4.8,beethoven.wav,71
1.6,dual-channel.wav,71
2.6,helix.wav,71
0.98,single-channel.wav,71
2.12,speech.wav,71
0.38,sweep.wav,71
3.56,beethoven.wav,72
1.31,dual-channel.wav,72
2.02,helix.wav,72
0.83,single-channel.wav,72
1.62,speech.wav,72
0.32,sweep.wav,72
16.03,beethoven.wav,73
4.08,dual-channel.wav,73
7.29,helix.wav,73
2.28,single-channel.wav,73
8.14,speech.wav,73
0.92,sweep.wav,73
16.04,beethoven.wav,74
4.02,dual-channel.wav,74
7.13,helix.wav,74
2.27,single-channel.wav,74
8.02,speech.wav,74
0.93,sweep.wav,74
7.61,beethoven.wav,75
1.45,dual-channel.wav,75
2.29,helix.wav,75
1.42,single-channel.wav,75
3.73,speech.wav,75
0.49,sweep.wav,75
16.11,beethoven.wav,76
2.49,dual-channel.wav,76
4.08,helix.wav,76
2.31,single-channel.wav,76
8.61,speech.wav,76
0.91,sweep.wav,76
9.67,beethoven.wav,77
2.94,dual-channel.wav,77
5.19,helix.wav,77
1.4,single-channel.wav,77
4.91,speech.wav,77
0.56,sweep.wav,77
7.99,beethoven.wav,78
4.21,dual-channel.wav,78
7.38,helix.wav,78
2.05,single-channel.wav,78
5.34,speech.wav,78
0.55,sweep.wav,78
7.53,beethoven.wav,79
2.56,dual-channel.wav,79
4.33,helix.wav,79
1.45,single-channel.wav,79
3.77,speech.wav,79
0.48,sweep.wav,79
5.12,beethoven.wav,80
1.75,dual-channel.wav,80
2.6,helix.wav,80
1.21,single-channel.wav,80
2.52,speech.wav,80
0.43,sweep.wav,80
2.85,beethoven.wav,81
1.4,dual-channel.wav,81
1.92,helix.wav,81
0.75,single-channel.wav,81
1.47,speech.wav,81
0.31,sweep.wav,81
6.68,beethoven.wav,82
1.38,dual-channel.wav,82
2.07,helix.wav,82
1.36,single-channel.wav,82
3.12,speech.wav,82
0.4,sweep.wav,82
2.28,beethoven.wav,83
1.2,dual-channel.wav,83
2.0,helix.wav,83
0.69,single-channel.wav,83
0.99,speech.wav,83
0.32,sweep.wav,83
2.32,beethoven.wav,84
1.32,dual-channel.wav,84
1.88,helix.wav,84
0.68,single-channel.wav,84
1.13,speech.wav,84
0.29,sweep.wav,84
2.33,beethoven.wav,85
1.32,dual-channel.wav,85
1.93,helix.wav,85
0.59,single-channel.wav,85
0.99,speech.wav,85
0.3,sweep.wav,85
5.27,beethoven.wav,86
1.11,dual-channel.wav,86
1.83,helix.wav,86
1.1,single-channel.wav,86
2.65,speech.wav,86
0.39,sweep.wav,86
3.54,beethoven.wav,87
1.21,dual-channel.wav,87
2.07,helix.wav,87
0.8,single-channel.wav,87
1.54,speech.wav,87
0.32,sweep.wav,87
2.85,beethoven.wav,88
0.99,dual-channel.wav,88
1.46,helix.wav,88
0.77,single-channel.wav,88
1.31,speech.wav,88
0.31,sweep.wav,88
2.29,beethoven.wav,89
0.65,dual-channel.wav,89
0.96,helix.wav,89
0.66,single-channel.wav,89
1.08,speech.wav,89
0.31,sweep.wav,89
2.96,beethoven.wav,90
0.74,dual-channel.wav,90
1.08,helix.wav,90
0.72,single-channel.wav,90
1.43,speech.wav,90
0.33,sweep.wav,90
4.79,beethoven.wav,91
1.02,dual-channel.wav,91
1.57,helix.wav,91
0.99,single-channel.wav,91
2.17,speech.wav,91
0.41,sweep.wav,91
17.12,beethoven.wav,92
4.17,dual-channel.wav,92
7.35,helix.wav,92
2.39,single-channel.wav,92
8.18,speech.wav,92
0.94,sweep.wav,92
16.45,beethoven.wav,94
3.25,dual-channel.wav,94
5.4,helix.wav,94
3.45,single-channel.wav,94
7.12,speech.wav,94
0.83,sweep.wav,94
26.54,beethoven.wav,95
6.58,dual-channel.wav,95
11.89,helix.wav,95
3.59,single-channel.wav,95
10.76,speech.wav,95
0.97,sweep.wav,95
18.9,beethoven.wav,96
5.34,dual-channel.wav,96
9.16,helix.wav,96
2.85,single-channel.wav,96
8.14,speech.wav,96
0.86,sweep.wav,96
10.46,beethoven.wav,97
3.42,dual-channel.wav,97
5.72,helix.wav,97
1.92,single-channel.wav,97
4.6,speech.wav,97
0.55,sweep.wav,97
5.82,beethoven.wav,98
2.4,dual-channel.wav,98
3.5,helix.wav,98
1.32,single-channel.wav,98
2.71,speech.wav,98
0.43,sweep.wav,98
5.76,beethoven.wav,99
2.15,dual-channel.wav,99
3.19,helix.wav,99
1.23,single-channel.wav,99
2.65,speech.wav,99
0.42,sweep.wav,99
22.94,beethoven.wav,100
6.19,dual-channel.wav,100
11.38,helix.wav,100
3.08,single-channel.wav,100
12.29,speech.wav,100
1.1,sweep.wav,100
5.77,beethoven.wav,101
2.12,dual-channel.wav,101
3.83,helix.wav,101
1.26,single-channel.wav,101
3.05,speech.wav,101
0.42,sweep.wav,101
5.91,beethoven.wav,102
2.46,dual-channel.wav,102
3.67,helix.wav,102
1.49,single-channel.wav,102
2.71,speech.wav,102
0.41,sweep.wav,102
14.2,beethoven.wav,103
2.65,dual-channel.wav,103
4.61,helix.wav,103
2.79,single-channel.wav,103
6.36,speech.wav,103
0.73,sweep.wav,103
16.24,beethoven.wav,104
4.46,dual-channel.wav,104
6.95,helix.wav,104
2.37,single-channel.wav,104
7.42,speech.wav,104
0.84,sweep.wav,104
16.15,beethoven.wav,105
6.39,dual-channel.wav,105
12.26,helix.wav,105
3.45,single-channel.wav,105
7.05,speech.wav,105
0.81,sweep.wav,105
16.07,beethoven.wav,106
4.18,dual-channel.wav,106
6.8,helix.wav,106
2.36,single-channel.wav,106
7.48,speech.wav,106
0.83,sweep.wav,106
13.29,beethoven.wav,107
5.3,dual-channel.wav,107
9.25,helix.wav,107
3.18,single-channel.wav,107
8.37,speech.wav,107
0.8,sweep.wav,107
4.31,beethoven.wav,108
1.01,dual-channel.wav,108
1.57,helix.wav,108
0.95,single-channel.wav,108
1.95,speech.wav,108
0.35,sweep.wav,108
23.61,beethoven.wav,109
6.07,dual-channel.wav,109
10.85,helix.wav,109
3.14,single-channel.wav,109
9.74,speech.wav,109
1.01,sweep.wav,109
15.22,beethoven.wav,110
4.28,dual-channel.wav,110
6.93,helix.wav,110
2.36,single-channel.wav,110
7.64,speech.wav,110
0.82,sweep.wav,110
8.9,beethoven.wav,111
3.01,dual-channel.wav,111
5.09,helix.wav,111
1.76,single-channel.wav,111
4.18,speech.wav,111
0.57,sweep.wav,111
13.35,beethoven.wav,112
4.25,dual-channel.wav,112
7.73,helix.wav,112
3.07,single-channel.wav,112
8.61,speech.wav,112
0.82,sweep.wav,112
19.89,beethoven.wav,113
7.63,dual-channel.wav,113
13.02,helix.wav,113
3.98,single-channel.wav,113
8.37,speech.wav,113
0.89,sweep.wav,113
9.81,beethoven.wav,114
3.98,dual-channel.wav,114
6.33,helix.wav,114
1.96,single-channel.wav,114
4.64,speech.wav,114
0.59,sweep.wav,114
10.54,beethoven.wav,115
3.44,dual-channel.wav,115
5.76,helix.wav,115
1.94,single-channel.wav,115
4.64,speech.wav,115
0.58,sweep.wav,115
17.91,beethoven.wav,116
4.72,dual-channel.wav,116
10.78,helix.wav,116
2.72,single-channel.wav,116
6.85,speech.wav,116
0.76,sweep.wav,116
4.69,beethoven.wav,117
2.12,dual-channel.wav,117
3.38,helix.wav,117
1.04,single-channel.wav,117
2.25,speech.wav,117
0.39,sweep.wav,117
11.7,beethoven.wav,118
2.28,dual-channel.wav,118
3.76,helix.wav,118
2.5,single-channel.wav,118
5.23,speech.wav,118
0.67,sweep.wav,118
7.22,beethoven.wav,119
2.57,dual-channel.wav,119
4.46,helix.wav,119
1.42,single-channel.wav,119
3.31,speech.wav,119
0.45,sweep.wav,119
10.34,beethoven.wav,120
3.71,dual-channel.wav,120
6.12,helix.wav,120
1.9,single-channel.wav,120
4.34,speech.wav,120
0.58,sweep.wav,120
4.71,beethoven.wav,121
1.72,dual-channel.wav,121
2.69,helix.wav,121
1.06,single-channel.wav,121
2.46,speech.wav,121
0.37,sweep.wav,121
2.91,beethoven.wav,122
0.78,dual-channel.wav,122
1.23,helix.wav,122
0.7,single-channel.wav,122
1.34,speech.wav,122
0.32,sweep.wav,122
19.19,beethoven.wav,123
5.55,dual-channel.wav,123
9.41,helix.wav,123
2.66,single-channel.wav,123
7.14,speech.wav,123
0.76,sweep.wav,123
11.51,beethoven.wav,124
3.78,dual-channel.wav,124
6.72,helix.wav,124
2.2,single-channel.wav,124
5.43,speech.wav,124
0.66,sweep.wav,124
12.29,beethoven.wav,125
4.33,dual-channel.wav,125
6.66,helix.wav,125
2.14,single-channel.wav,125
5.23,speech.wav,125
0.65,sweep.wav,125
19.42,beethoven.wav,126
5.46,dual-channel.wav,126
9.61,helix.wav,126
2.67,single-channel.wav,126
7.4,speech.wav,126
0.76,sweep.wav,126
16.26,beethoven.wav,127
6.49,dual-channel.wav,127
12.13,helix.wav,127
3.44,single-channel.wav,127
6.87,speech.wav,127
0.9,sweep.wav,127
20.31,beethoven.wav,128
6.8,dual-channel.wav,128
12.69,helix.wav,128
4.46,single-channel.wav,128
11.98,speech.wav,128
1.01,sweep.wav,128
20.1,beethoven.wav,129
2.82,dual-channel.wav,129
4.99,helix.wav,129
2.74,single-channel.wav,129
9.19,speech.wav,129
0.84,sweep.wav,129
5.76,beethoven.wav,130
2.29,dual-channel.wav,130
3.3,helix.wav,130
1.28,single-channel.wav,130
2.56,speech.wav,130
0.44,sweep.wav,130
9.2,beethoven.wav,131
2.27,dual-channel.wav,131
3.81,helix.wav,131
1.84,single-channel.wav,131
4.64,speech.wav,131
0.59,sweep.wav,131
22.23,beethoven.wav,132
5.67,dual-channel.wav,132
10.32,helix.wav,132
3.26,single-channel.wav,132
10.64,speech.wav,132
0.95,sweep.wav,132
4.04,beethoven.wav,133
2.09,dual-channel.wav,133
3.23,helix.wav,133
1.04,single-channel.wav,133
2.0,speech.wav,133
0.36,sweep.wav,133
17.06,beethoven.wav,134
5.83,dual-channel.wav,134
10.48,helix.wav,134
3.26,single-channel.wav,134
9.54,speech.wav,134
0.98,sweep.wav,134
8.44,beethoven.wav,135
2.68,dual-channel.wav,135
4.66,helix.wav,135
1.77,single-channel.wav,135
4.08,speech.wav,135
0.55,sweep.wav,135
2.96,beethoven.wav,136
1.87,dual-channel.wav,136
2.55,helix.wav,136
0.7,single-channel.wav,136
1.41,speech.wav,136
0.31,sweep.wav,136
5.43,beethoven.wav,137
1.95,dual-channel.wav,137
3.2,helix.wav,137
1.26,single-channel.wav,137
2.65,speech.wav,137
0.45,sweep.wav,137
7.25,beethoven.wav,138
1.67,dual-channel.wav,138
2.74,helix.wav,138
1.45,single-channel.wav,138
3.53,speech.wav,138
0.49,sweep.wav,138
9.68,beethoven.wav,139
3.02,dual-channel.wav,139
4.75,helix.wav,139
2.1,single-channel.wav,139
4.95,speech.wav,139
0.53,sweep.wav,139
5.46,beethoven.wav,140
2.08,dual-channel.wav,140
3.42,helix.wav,140
1.33,single-channel.wav,140
2.74,speech.wav,140
0.42,sweep.wav,140
8.77,beethoven.wav,141
3.0,dual-channel.wav,141
5.03,helix.wav,141
1.69,single-channel.wav,141
4.87,speech.wav,141
0.52,sweep.wav,141
4.71,beethoven.wav,142
1.27,dual-channel.wav,142
1.95,helix.wav,142
1.15,single-channel.wav,142
2.33,speech.wav,142
0.39,sweep.wav,142
10.79,beethoven.wav,143
2.97,dual-channel.wav,143
4.79,helix.wav,143
2.11,single-channel.wav,143
5.27,speech.wav,143
0.58,sweep.wav,143
13.09,beethoven.wav,144
5.88,dual-channel.wav,144
9.56,helix.wav,144
2.99,single-channel.wav,144
7.79,speech.wav,144
0.79,sweep.wav,144
2.95,beethoven.wav,145
1.62,dual-channel.wav,145
2.5,helix.wav,145
0.7,single-channel.wav,145
1.42,speech.wav,145
0.32,sweep.wav,145
2.97,beethoven.wav,146
1.01,dual-channel.wav,146
1.77,helix.wav,146
0.76,single-channel.wav,146
1.64,speech.wav,146
0.33,sweep.wav,146
17.22,beethoven.wav,147
5.35,dual-channel.wav,147
9.56,helix.wav,147
3.71,single-channel.wav,147
10.57,speech.wav,147
0.89,sweep.wav,147
7.96,beethoven.wav,148
2.72,dual-channel.wav,148
4.89,helix.wav,148
1.92,single-channel.wav,148
3.95,speech.wav,148
0.52,sweep.wav,148
3.99,beethoven.wav,149
1.65,dual-channel.wav,149
2.46,helix.wav,149
1.09,single-channel.wav,149
2.2,speech.wav,149
0.35,sweep.wav,149
11.39,beethoven.wav,150
2.94,dual-channel.wav,150
4.71,helix.wav,150
2.34,single-channel.wav,150
5.54,speech.wav,150
0.63,sweep.wav,150
11.74,beethoven.wav,151
3.09,dual-channel.wav,151
4.64,helix.wav,151
2.38,single-channel.wav,151
5.64,speech.wav,151
0.69,sweep.wav,151
23.65,beethoven.wav,152
3.27,dual-channel.wav,152
5.71,helix.wav,152
3.21,single-channel.wav,152
10.86,speech.wav,152
0.97,sweep.wav,152
5.65,beethoven.wav,153
2.41,dual-channel.wav,153
4.12,helix.wav,153
1.42,single-channel.wav,153
2.78,speech.wav,153
0.39,sweep.wav,153
9.25,beethoven.wav,154
2.74,dual-channel.wav,154
4.42,helix.wav,154
1.8,single-channel.wav,154
4.32,speech.wav,154
0.62,sweep.wav,154
5.59,beethoven.wav,155
1.83,dual-channel.wav,155
3.13,helix.wav,155
1.31,single-channel.wav,155
2.62,speech.wav,155
0.42,sweep.wav,155
10.56,beethoven.wav,156
4.73,dual-channel.wav,156
8.16,helix.wav,156
2.68,single-channel.wav,156
6.8,speech.wav,156
0.71,sweep.wav,156
3.98,beethoven.wav,157
2.09,dual-channel.wav,157
2.86,helix.wav,157
1.04,single-channel.wav,157
2.17,speech.wav,157
0.34,sweep.wav,157
19.43,beethoven.wav,158
4.92,dual-channel.wav,158
8.99,helix.wav,158
2.84,single-channel.wav,158
9.16,speech.wav,158
0.84,sweep.wav,158
16.15,beethoven.wav,159
2.53,dual-channel.wav,159
4.29,helix.wav,159
2.37,single-channel.wav,159
7.97,speech.wav,159
0.77,sweep.wav,159
13.66,beethoven.wav,160
3.35,dual-channel.wav,160
5.45,helix.wav,160
3.16,single-channel.wav,160
8.6,speech.wav,160
0.81,sweep.wav,160
11.44,beethoven.wav,161
2.35,dual-channel.wav,161
4.0,helix.wav,161
2.34,single-channel.wav,161
5.81,speech.wav,161
0.65,sweep.wav,161
20.42,beethoven.wav,162
6.45,dual-channel.wav,162
11.92,helix.wav,162
4.29,single-channel.wav,162
11.33,speech.wav,162
1.02,sweep.wav,162
18.18,beethoven.wav,163
6.06,dual-channel.wav,163
11.11,helix.wav,163
3.45,single-channel.wav,163
9.42,speech.wav,163
0.81,sweep.wav,163
20.39,beethoven.wav,164
6.84,dual-channel.wav,164
12.77,helix.wav,164
3.72,single-channel.wav,164
9.42,speech.wav,164
0.85,sweep.wav,164
23.68,beethoven.wav,165
8.07,dual-channel.wav,165
14.63,helix.wav,165
4.59,single-channel.wav,165
9.87,speech.wav,165
1.17,sweep.wav,165
21.65,beethoven.wav,166
6.44,dual-channel.wav,166
11.63,helix.wav,166
3.72,single-channel.wav,166
9.33,speech.wav,166
0.9,sweep.wav,166
12.39,beethoven.wav,167
2.94,dual-channel.wav,167
4.93,helix.wav,167
2.79,single-channel.wav,167
7.26,speech.wav,167
0.77,sweep.wav,167
13.67,beethoven.wav,168
5.87,dual-channel.wav,168
11.44,helix.wav,168
2.94,single-channel.wav,168
8.02,speech.wav,168
0.8,sweep.wav,168
6.98,beethoven.wav,169
4.64,dual-channel.wav,169
6.93,helix.wav,169
1.97,single-channel.wav,169
4.82,speech.wav,169
0.54,sweep.wav,169
16.41,beethoven.wav,170
7.59,dual-channel.wav,170
11.7,helix.wav,170
3.34,single-channel.wav,170
6.98,speech.wav,170
0.84,sweep.wav,170
24.24,beethoven.wav,171
8.13,dual-channel.wav,171
15.33,helix.wav,171
4.59,single-channel.wav,171
10.57,speech.wav,171
1.14,sweep.wav,171
23.97,beethoven.wav,172
4.59,dual-channel.wav,172
8.21,helix.wav,172
4.74,single-channel.wav,172
9.78,speech.wav,172
1.1,sweep.wav,172
11.23,beethoven.wav,173
4.85,dual-channel.wav,173
8.41,helix.wav,173
2.79,single-channel.wav,173
7.09,speech.wav,173
0.76,sweep.wav,173
15.33,beethoven.wav,174
6.46,dual-channel.wav,174
11.73,helix.wav,174
3.4,single-channel.wav,174
8.96,speech.wav,174
0.89,sweep.wav,174
13.77,beethoven.wav,175
6.02,dual-channel.wav,175
10.18,helix.wav,175
2.98,single-channel.wav,175
8.31,speech.wav,175
0.84,sweep.wav,175
13.95,beethoven.wav,176
4.81,dual-channel.wav,176
7.49,helix.wav,176
3.11,single-channel.wav,176
8.15,speech.wav,176
0.79,sweep.wav,176
19.91,beethoven.wav,177
7.1,dual-channel.wav,177
13.46,helix.wav,177
3.83,single-channel.wav,177
8.7,speech.wav,177
0.96,sweep.wav,177
11.7,beethoven.wav,178
4.66,dual-channel.wav,178
8.61,helix.wav,178
2.47,single-channel.wav,178
6.22,speech.wav,178
0.58,sweep.wav,178
20.93,beethoven.wav,179
6.2,dual-channel.wav,179
11.22,helix.wav,179
4.25,single-channel.wav,179
11.24,speech.wav,179
0.96,sweep.wav,179
7.96,beethoven.wav,180
4.28,dual-channel.wav,180
7.62,helix.wav,180
