time,workload,config_id
1.26,mandelbrot,117
1.51,strawberry,117
2.2,village,117
1.07,corona,118
1.53,cranium,118
4.79,cubus,118
1.41,flame,118
2.77,france,118
4.04,frisco,118
1.31,jelly,118
7.56,karte,118
1.14,mandelbrot,118
1.34,strawberry,118
2.14,village,118
1.13,corona,119
1.59,cranium,119
4.87,cubus,119
1.47,flame,119
2.82,france,119
4.02,frisco,119
1.36,jelly,119
7.75,karte,119
1.16,mandelbrot,119
1.38,strawberry,119
2.19,village,119
1.09,corona,120
1.51,cranium,120
4.61,cubus,120
1.31,flame,120
2.8,france,120
3.76,frisco,120
1.31,jelly,120
7.52,karte,120
1.2,mandelbrot,120
1.32,strawberry,120
2.18,village,120
1.38,corona,121
1.81,cranium,121
6.69,cubus,121
2.08,flame,121
3.24,france,121
4.74,frisco,121
1.57,jelly,121
12.17,karte,121
1.21,mandelbrot,121
1.57,strawberry,121
2.3,village,121
1.05,corona,122
1.49,cranium,122
4.79,cubus,122
1.41,flame,122
2.76,france,122
3.88,frisco,122
1.27,jelly,122
7.69,karte,122
1.15,mandelbrot,122
1.33,strawberry,122
1.9,village,122
1.03,corona,123
1.4,cranium,123
4.41,cubus,123
1.26,flame,123
2.57,france,123
3.5,frisco,123
1.21,jelly,123
7.36,karte,123
1.12,mandelbrot,123
1.21,strawberry,123
1.74,village,123
0.98,corona,124
1.41,cranium,124
4.38,cubus,124
1.23,flame,124
2.51,france,124
3.64,frisco,124
1.18,jelly,124
7.35,karte,124
1.09,mandelbrot,124
1.18,strawberry,124
1.74,village,124
1.33,corona,125
1.73,cranium,125
6.54,cubus,125
2.02,flame,125
3.23,france,125
4.67,frisco,125
1.55,jelly,125
12.18,karte,125
1.19,mandelbrot,125
1.54,strawberry,125
2.21,village,125
1.45,corona,126
1.89,cranium,126
7.22,cubus,126
2.19,flame,126
3.25,france,126
5.04,frisco,126
1.57,jelly,126
12.88,karte,126
1.25,mandelbrot,126
1.64,strawberry,126
2.38,village,126
1.08,corona,127
1.42,cranium,127
4.36,cubus,127
1.23,flame,127
2.56,france,127
3.55,frisco,127
1.28,jelly,127
7.19,karte,127
1.1,mandelbrot,127
1.25,strawberry,127
2.1,village,127
1.15,corona,128
1.74,cranium,128
6.21,cubus,128
2.03,flame,128
2.81,france,128
4.55,frisco,128
1.39,jelly,128
8.28,karte,128
1.19,mandelbrot,128
1.47,strawberry,128
2.09,village,128
0.98,corona,129
1.4,cranium,129
4.32,cubus,129
1.26,flame,129
2.54,france,129
3.5,frisco,129
1.22,jelly,129
7.38,karte,129
1.09,mandelbrot,129
1.21,strawberry,129
1.75,village,129
1.06,corona,130
1.43,cranium,130
4.45,cubus,130
1.26,flame,130
2.61,france,130
3.64,frisco,130
1.23,jelly,130
7.39,karte,130
1.1,mandelbrot,130
1.21,strawberry,130
1.75,village,130
1.25,corona,131
2.91,cranium,131
5.73,cubus,131
1.64,flame,131
5.45,france,131
