num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min,runtime
10,1024,5,0.34595238095238096,0.725,0.1375,0.3125,"['licm', 'inline', 'sccp', 'instcombine', 'gvn']","[('licm', 5), ('inline', 4), ('sccp', 1), ('instcombine', 3), ('gvn', 2)]",5,3.0,4.0,2.0,0.22212791442871094
