num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min,runtime
12,191,5,0.0,0.0,0.02303664921465969,0.11518324607329843,"['gzip', 'disableLzoCompressibilityTesting', 'zpaq', 'noBackend', 'unlimitedWindowSize', 'nice', 'integrityCheck', 'multithreading', 'encryption']","[('gzip', 2), ('disableLzoCompressibilityTesting', 1), ('zpaq', 5), ('noBackend', 2), ('unlimitedWindowSize', 3), ('nice', 2), ('integrityCheck', 3), ('multithreading', 2), ('encryption', 5)]",9,5.0,5.0,5.0,0.00728297233581543
