rule,sg_samples,sg_coverage,rule_num_predicates,rule_features_used
OpenCL AND NOT TextureMemory AND NOT bs_1024x1 AND NOT bs_128x8 AND NOT bs_256x4 AND NOT bs_32x16 AND NOT bs_32x2 AND NOT bs_32x32 AND NOT bs_512x2 AND NOT bs_64x1 AND NOT bs_64x16 AND pixelPerThread >= 3.00,816,0.060511679644048945,12,"['TextureMemory', 'bs_64x1', 'bs_512x2', 'bs_128x8', 'bs_32x16', 'pixelPerThread', 'OpenCL', 'bs_1024x1', 'bs_256x4', 'bs_32x32', 'bs_32x2', 'bs_64x16']"
NOT LocalMemory AND NOT bs_128x1 AND NOT bs_128x2 AND NOT bs_128x4 AND NOT bs_256x1 AND NOT bs_32x1 AND NOT bs_64x2 AND NOT bs_64x4,4872,0.36129032258064514,8,"['bs_256x1', 'bs_128x2', 'bs_64x4', 'bs_128x1', 'LocalMemory', 'bs_128x4', 'bs_32x1', 'bs_64x2']"
LocalMemory AND NOT bs_1024x1 AND NOT bs_128x1 AND NOT bs_128x2 AND NOT bs_32x4 AND NOT bs_32x8 AND NOT bs_64x2 AND NOT bs_64x4,4002,0.2967741935483871,8,"['bs_128x2', 'bs_64x4', 'LocalMemory', 'bs_128x1', 'bs_1024x1', 'bs_32x8', 'bs_32x4', 'bs_64x2']"
NOT Array2D AND NOT LocalMemory AND NOT bs_1024x1 AND NOT bs_32x1 AND NOT bs_512x2,6120,0.45383759733036705,5,"['bs_512x2', 'LocalMemory', 'bs_1024x1', 'bs_32x1', 'Array2D']"
LocalMemory AND NOT bs_1024x1 AND NOT bs_128x1 AND NOT bs_128x2 AND NOT bs_32x2 AND NOT bs_32x4 AND NOT bs_32x8 AND NOT bs_64x2 AND NOT bs_64x4,3654,0.2709677419354839,9,"['bs_128x2', 'bs_64x4', 'LocalMemory', 'bs_128x1', 'bs_1024x1', 'bs_32x8', 'bs_32x2', 'bs_32x4', 'bs_64x2']"
