num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min,runtime
10,432,1,,,0.16666666666666666,0.16666666666666666,"['compressionZpaq', 'compressionGzip', 'compressionLrzip', 'compressionLzo']","[('compressionZpaq', 2), ('compressionGzip', 1), ('compressionLrzip', 2), ('compressionLzo', 5)]",4,2.0,3.0,1.0,0.33060336112976074
