n_conditions,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
1,41886.72641450075,288,PostSmooting = 0,PostSmooting = 0.00,1,1.0,1.0,1.0,0,335.886296749115
2,32992.95085765314,144,SeqGS = 1 AND PostSmooting = 0,NOT LoopSolver AND SeqGS AND NOT cells_55 AND PostSmooting <= 4.00,0,0.2752293577981651,0.1764705882352941,0.625,0,337.37779474258423
1,47121.18192109641,384,cells_55 = 1,cells_55,1,1.0,1.0,1.0,1,332.2033371925354
2,42533.897957794026,168,PreSmoothing = 5 AND SeqGS = 1,GradientSolver AND PreSmoothing != 6.00 AND SeqGS AND PostSmooting != 0.00,0,0.1875,0.1666666666666666,0.2142857142857142,1,329.8469455242157
1,9600.453506633894,288,PostSmooting = 0,NOT CGSolver AND PreSmoothing != 0.00 AND cells_54,4,0.1333333333333333,0.1428571428571428,0.125,10,324.9096999168396
2,16004.923292303236,168,SeqGS = 1 AND PostSmooting = 4,SeqGS AND PostSmooting = 4.00,1,1.0,1.0,1.0,10,322.83660101890564
1,48756.27277517952,336,PreSmoothing = 6,PreSmoothing = 6.00,1,1.0,1.0,1.0,11,311.85889053344727
2,36370.49017942982,144,SeqGS = 1 AND PostSmooting = 0,PreSmoothing >= 4.00 AND SeqGS AND PostSmooting <= 4.00,0,0.2857142857142857,0.2,0.5,11,315.72908544540405
1,52287.20725154853,336,PostSmooting = 1,NOT cells_53 AND NOT cells_55 AND PostSmooting = 1.00,1,0.8,1.0,0.6666666666666666,12,311.9288027286529
2,40696.41578675192,192,SeqSOR = 1 AND cells_55 = 1,NOT cells_55,0,0.0,0.0,0.0,12,299.6923530101776
1,48454.8998691864,336,PreSmoothing = 4,NOT BiCGSTABSolver AND PreSmoothing = 4.00 AND SeqGS AND NOT cells_54 AND NOT cells_55,4,0.4,1.0,0.25,13,291.40950560569763
2,43543.93117685389,288,LoopSolver = 1 AND SeqSOR = 1,LoopSolver AND SeqSOR,1,1.0,1.0,1.0,13,278.9887981414795
1,14943.28230047455,576,LoopSolver = 1,LoopSolver,1,1.0,1.0,1.0,14,313.29331398010254
2,7121.50135261639,192,SeqGS = 1 AND cells_54 = 1,BiCGSTABSolver AND PreSmoothing != 6.00 AND NOT cells_51 AND NOT cells_53,0,0.1576923076923077,0.125,0.2135416666666666,14,305.44210720062256
1,24804.159456638004,384,cells_53 = 1,cells_53,1,1.0,1.0,1.0,15,333.5677671432495
2,54700.7278344813,192,SeqGS = 1 AND cells_50 = 1,SeqGS AND cells_50,0,1.0,1.0,1.0,15,333.8791084289551
1,47848.570323611086,336,PreSmoothing = 3,NOT LoopSolver AND NOT cells_50 AND NOT cells_52 AND NOT cells_54,1,0.21,0.1458333333333333,0.375,16,327.58749747276306
2,53599.61483875554,192,SeqSOR = 1 AND cells_51 = 1,SeqSOR AND cells_51,0,1.0,1.0,1.0,16,313.5785434246063
1,54028.94046316556,336,PostSmooting = 5,NOT cells_55 AND PostSmooting = 5.00,2,0.9090909090909092,1.0,0.8333333333333334,17,400.4991908073425
2,27055.14070839104,288,BiCGSTABSolver = 1 AND SeqSOR = 1,BiCGSTABSolver AND SeqSOR,1,1.0,1.0,1.0,17,392.4509868621826
1,47669.80936236243,336,PostSmooting = 3,NOT GradientSolver AND SeqGS AND NOT cells_55 AND PostSmooting = 3.00,2,0.4761904761904761,1.0,0.3125,18,335.04188108444214
2,39809.77373313998,144,PreSmoothing = 0 AND SeqGS = 1,NOT GradientSolver AND NOT cells_54 AND NOT cells_55,4,0.1111111111111111,0.0625,0.5,18,330.07607316970825
1,22077.3292379756,384,cells_53 = 1,cells_53,1,1.0,1.0,1.0,19,304.6457374095917
2,14305.773555731255,144,PreSmoothing = 0 AND SeqSOR = 1,PreSmoothing = 0.00 AND SeqSOR,1,1.0,1.0,1.0,19,294.6986074447632
1,26237.894786442608,336,PostSmooting = 5,CGSolver AND NOT cells_51 AND PostSmooting = 5.00,0,0.3448275862068966,1.0,0.2083333333333333,2,357.9745020866394
2,10126.662900323174,168,SeqGS = 1 AND PostSmooting = 2,SeqGS AND PostSmooting = 2.00,0,1.0,1.0,1.0,2,357.2848451137543
1,11158.587012027649,288,PreSmoothing = 0,NOT BiCGSTABSolver AND NOT cells_52 AND NOT cells_54,2,0.2,0.125,0.5,20,309.0844955444336
2,10227.109032134456,168,SeqGS = 1 AND PostSmooting = 6,NOT CGSolver AND SeqGS AND NOT cells_53 AND NOT cells_55,3,0.2258064516129032,0.1458333333333333,0.5,20,306.8480522632599
1,54756.82845319282,576,CGSolver = 1,CGSolver,1,1.0,1.0,1.0,21,319.6965870857239
2,30960.31121237804,192,SeqSOR = 1 AND cells_52 = 1,SeqSOR AND cells_52,1,1.0,1.0,1.0,21,309.11226320266724
1,39638.62639803342,336,PostSmooting = 1,PostSmooting = 1.00,1,1.0,1.0,1.0,22,309.2101380825043
2,29757.84768170253,168,SeqGS = 1 AND PostSmooting = 6,CGSolver AND PreSmoothing >= 1.00 AND cells_53 AND PostSmooting >= 3.00,1,0.04,0.125,0.0238095238095238,22,306.1273956298828
1,9249.121194454652,384,cells_55 = 1,cells_55,0,1.0,1.0,1.0,23,301.37596821784973
2,36313.96859367625,168,SeqGS = 1 AND PostSmooting = 2,NOT BiCGSTABSolver AND NOT cells_50 AND NOT cells_53 AND NOT cells_55,1,0.1220930232558139,0.0729166666666666,0.375,23,299.2546327114105
1,29631.38341441541,336,PreSmoothing = 2,NOT BiCGSTABSolver AND NOT GradientSolver AND PreSmoothing = 2.00 AND NOT cells_50 AND NOT cells_53,0,0.5,1.0,0.3333333333333333,24,311.5081362724304
2,12333.46170751004,168,PreSmoothing = 1 AND SeqSOR = 1,PreSmoothing = 1.00 AND SeqSOR AND NOT cells_50,1,0.9090909090909092,1.0,0.8333333333333334,24,300.90122079849243
1,25301.721954617533,576,GradientSolver = 1,GradientSolver,1,1.0,1.0,1.0,25,342.5629370212555
2,53939.02203079344,168,SeqSOR = 1 AND PostSmooting = 6,NOT GradientSolver AND SeqSOR AND NOT cells_54 AND PostSmooting >= 2.00,4,0.303030303030303,0.2,0.625,25,342.2274043560028
1,38992.23775024206,336,PreSmoothing = 6,PreSmoothing = 6.00,1,1.0,1.0,1.0,26,311.32088446617126
2,52629.02510200521,168,PreSmoothing = 4 AND SeqSOR = 1,NOT LoopSolver AND NOT SeqGS AND SeqSOR AND NOT cells_53 AND NOT cells_55,0,0.2258064516129032,0.1458333333333333,0.5,26,309.16314244270325
1,46861.58913261886,336,PostSmooting = 1,NOT BiCGSTABSolver AND NOT LoopSolver AND SeqGS AND NOT cells_53 AND NOT cells_55,0,0.1555555555555555,0.1458333333333333,0.1666666666666666,27,306.3415949344635
2,47636.83377016981,144,SeqGS = 1 AND PostSmooting = 0,NOT BiCGSTABSolver AND SeqGS AND NOT cells_50 AND NOT cells_54 AND PostSmooting <= 3.00,4,0.3076923076923076,0.2222222222222222,0.5,27,308.2324845790863
1,20244.9625408129,336,PreSmoothing = 6,PreSmoothing = 6.00,1,1.0,1.0,1.0,28,331.7684383392334
2,18659.75072341696,168,PreSmoothing = 5 AND SeqGS = 1,PreSmoothing = 5.00 AND SeqGS,2,1.0,1.0,1.0,28,313.4341824054718
1,49185.15366727766,384,cells_51 = 1,cells_51,1,1.0,1.0,1.0,29,324.044242143631
2,16834.591775459747,288,LoopSolver = 1 AND SeqGS = 1,LoopSolver AND SeqGS,1,1.0,1.0,1.0,29,302.0397605895996
1,34548.44923523682,384,cells_55 = 1,cells_55,1,1.0,1.0,1.0,3,317.2577197551728
2,21872.62963245218,168,SeqSOR = 1 AND PostSmooting = 1,SeqSOR AND PostSmooting = 1.00,1,1.0,1.0,1.0,3,317.16417956352234
1,41513.22057765187,336,PostSmooting = 5,PostSmooting = 5.00,1,1.0,1.0,1.0,30,311.9476411342621
2,12761.41793300304,144,PreSmoothing = 0 AND SeqSOR = 1,NOT GradientSolver AND NOT cells_51 AND NOT cells_55 AND PostSmooting <= 4.00,4,0.1,0.0588235294117647,0.3333333333333333,30,316.61227345466614
1,36802.4294270504,336,PreSmoothing = 5,PreSmoothing = 5.00 AND cells_55,0,0.2857142857142857,1.0,0.1666666666666666,31,330.6945812702179
2,48445.37853308255,168,SeqSOR = 1 AND PostSmooting = 6,NOT LoopSolver AND NOT SeqGS AND SeqSOR AND NOT cells_52 AND NOT cells_53 AND NOT cells_54,3,0.21,0.1458333333333333,0.375,31,325.7595767974853
1,45991.34294198503,384,cells_51 = 1,cells_51,1,1.0,1.0,1.0,32,321.28528022766113
2,30007.71955957087,168,SeqGS = 1 AND PostSmooting = 1,NOT BiCGSTABSolver AND PreSmoothing >= 4.00 AND SeqGS AND NOT cells_53 AND PostSmooting != 0.00,1,0.2054794520547944,0.1666666666666666,0.2678571428571428,32,320.73210644721985
1,30122.71614198184,336,PostSmooting = 2,CGSolver AND PreSmoothing >= 1.00 AND NOT cells_50 AND NOT cells_52 AND NOT cells_53 AND PostSmooting >= 2.00,1,0.1234567901234568,0.2,0.0892857142857142,33,328.7045934200287
2,27833.443644900824,192,SeqSOR = 1 AND cells_51 = 1,SeqSOR AND cells_51,1,1.0,1.0,1.0,33,329.1448304653168
1,29310.75777480307,384,cells_54 = 1,cells_54,1,1.0,1.0,1.0,34,305.4117066860199
2,38300.07573710902,168,SeqGS = 1 AND PostSmooting = 1,NOT CGSolver AND PreSmoothing != 6.00 AND SeqGS AND NOT cells_51 AND NOT cells_54 AND PostSmooting != 0.00,2,0.24,0.1666666666666666,0.4285714285714285,34,284.94970870018005
1,51526.30538019457,336,PostSmooting = 5,BiCGSTABSolver AND PostSmooting = 5.00,3,0.4,1.0,0.25,35,385.7305428981781
2,27778.112541593644,168,PreSmoothing = 5 AND SeqSOR = 1,BiCGSTABSolver AND PreSmoothing = 5.00 AND SeqSOR AND NOT cells_54,1,0.3448275862068966,1.0,0.2083333333333333,35,386.35515832901
1,40054.49088451836,336,PostSmooting = 5,NOT cells_51 AND PostSmooting = 5.00,1,0.9090909090909092,1.0,0.8333333333333334,36,328.4739739894867
2,41910.14801605622,168,SeqGS = 1 AND PostSmooting = 5,PreSmoothing <= 4.00 AND SeqGS AND NOT cells_51 AND NOT cells_54 AND PostSmooting != 6.00,0,0.2531645569620253,0.1724137931034483,0.4761904761904761,36,320.61765003204346
