rule,sg_samples,sg_coverage,rule_num_predicates,rule_features_used
MVSTORE==1 AND PAGE_STORE_TRIM==0 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,3,"['PAGE_STORE_TRIM', 'MVSTORE', 'RECOMPILE_ALWAYS']"
MVSTORE==1 AND workload==0 AND PAGE_STORE_TRIM==0 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,4,"['workload', 'PAGE_STORE_TRIM', 'MVSTORE', 'RECOMPILE_ALWAYS']"
PAGE_STORE_INTERNAL_COUNT==0 AND MVSTORE==1 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,3,"['MVSTORE', 'PAGE_STORE_INTERNAL_COUNT', 'RECOMPILE_ALWAYS']"
PAGE_STORE_INTERNAL_COUNT==0 AND MVSTORE==1 AND PAGE_STORE_TRIM==0 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,4,"['PAGE_STORE_TRIM', 'MVSTORE', 'PAGE_STORE_INTERNAL_COUNT', 'RECOMPILE_ALWAYS']"
PAGE_STORE_INTERNAL_COUNT==0 AND MVSTORE==1 AND workload==0 AND PAGE_STORE_TRIM==0 AND RECOMPILE_ALWAYS==0,469,0.24002047082906858,5,"['RECOMPILE_ALWAYS', 'workload', 'PAGE_STORE_TRIM', 'MVSTORE', 'PAGE_STORE_INTERNAL_COUNT']"
