sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
normal,157,auto_config = 1 AND proof = 1 AND stats = 1,proof >= 1.0  AND  stats >= 1.0  AND  auto_config >= 1.0,0.0,1.0,1.0,1.0,0
uniform,0,debug_ref_count = 1 AND dump_models = 1 AND well_sorted_check = 1,,,0.0,0.0,0.0,0
bi_modal_split,161,debug_ref_count = 1 AND type_check = 1 AND unsat_core = 1,debug_ref_count >= 1.0  AND  type_check >= 1.0  AND  unsat_core >= 1.0,0.0,1.0,1.0,1.0,0
tri_modal_split,168,debug_ref_count = 1 AND dump_models = 1 AND proof = 1,debug_ref_count >= 1.0  AND  dump_models >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,0
power_law,148,auto_config = 1 AND proof = 1 AND smtlib2_compliant = 1,auto_config >= 1.0  AND  smtlib2_compliant >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,0
normal,153,model_validate = 1 AND proof = 1 AND type_check = 1,proof >= 1.0  AND  type_check >= 1.0  AND  model_validate >= 1.0,0.0,1.0,1.0,1.0,10
uniform,153,model_validate = 1 AND proof = 1 AND type_check = 1,proof >= 1.0  AND  type_check >= 1.0  AND  model_validate >= 1.0,0.0,1.0,1.0,1.0,10
bi_modal_split,0,model_validate = 1 AND proof = 1 AND type_check = 1,,,0.0,0.0,0.0,10
tri_modal_split,0,model_validate = 1 AND proof = 1 AND type_check = 1,,,0.0,0.0,0.0,10
power_law,153,model_validate = 1 AND proof = 1 AND type_check = 1,model_validate >= 1.0  AND  type_check >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,10
normal,160,model_validate = 1 AND proof = 1 AND trace = 1,model_validate >= 1.0  AND  trace >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,11
uniform,0,model_validate = 1 AND proof = 1 AND trace = 1,,,0.0,0.0,0.0,11
bi_modal_split,0,model_validate = 1 AND proof = 1 AND trace = 1,,,0.0,0.0,0.0,11
tri_modal_split,0,model_validate = 1 AND proof = 1 AND trace = 1,,,0.0,0.0,0.0,11
power_law,160,model_validate = 1 AND proof = 1 AND trace = 1,model_validate >= 1.0  AND  proof >= 1.0  AND  trace >= 1.0,0.0,1.0,1.0,1.0,11
normal,182,debug_ref_count = 1 AND model_validate = 1 AND unsat_core = 1,debug_ref_count >= 1.0  AND  unsat_core >= 1.0  AND  model_validate >= 1.0,0.0,1.0,1.0,1.0,12
uniform,182,debug_ref_count = 1 AND model_validate = 1 AND unsat_core = 1,model_validate >= 1.0  AND  unsat_core >= 1.0  AND  debug_ref_count >= 1.0,0.0,1.0,1.0,1.0,12
bi_modal_split,182,debug_ref_count = 1 AND model_validate = 1 AND unsat_core = 1,debug_ref_count >= 1.0  AND  unsat_core >= 1.0  AND  model_validate >= 1.0,0.0,1.0,1.0,1.0,12
tri_modal_split,0,debug_ref_count = 1 AND model_validate = 1 AND unsat_core = 1,,,0.0,0.0,0.0,12
power_law,182,debug_ref_count = 1 AND model_validate = 1 AND unsat_core = 1,model_validate >= 1.0  AND  unsat_core >= 1.0  AND  debug_ref_count >= 1.0,0.0,1.0,1.0,1.0,12
normal,188,model = 1 AND trace = 1 AND type_check = 1,trace >= 1.0  AND  type_check >= 1.0  AND  0.0 <= well_sorted_check < 1.0  AND  model >= 1.0,0.0,0.7909967845659164,1.0,0.6542553191489362,13
uniform,188,model = 1 AND trace = 1 AND type_check = 1,model >= 1.0  AND  type_check >= 1.0  AND  trace >= 1.0,0.0,1.0,1.0,1.0,13
bi_modal_split,188,model = 1 AND trace = 1 AND type_check = 1,trace >= 1.0  AND  type_check >= 1.0  AND  model >= 1.0,0.0,1.0,1.0,1.0,13
tri_modal_split,188,model = 1 AND trace = 1 AND type_check = 1,model >= 1.0  AND  trace >= 1.0  AND  type_check >= 1.0,0.0,1.0,1.0,1.0,13
power_law,0,model = 1 AND trace = 1 AND type_check = 1,,,0.0,0.0,0.0,13
normal,149,dump_models = 1 AND smtlib2_compliant = 1 AND trace = 1,dump_models >= 1.0  AND  smtlib2_compliant >= 1.0  AND  trace >= 1.0,0.0,1.0,1.0,1.0,14
uniform,149,dump_models = 1 AND smtlib2_compliant = 1 AND trace = 1,dump_models >= 1.0  AND  trace >= 1.0  AND  smtlib2_compliant >= 1.0,0.0,1.0,1.0,1.0,14
bi_modal_split,0,dump_models = 1 AND smtlib2_compliant = 1 AND trace = 1,,,0.0,0.0,0.0,14
tri_modal_split,0,dump_models = 1 AND smtlib2_compliant = 1 AND trace = 1,,,0.0,0.0,0.0,14
power_law,149,dump_models = 1 AND smtlib2_compliant = 1 AND trace = 1,dump_models >= 1.0  AND  trace >= 1.0  AND  smtlib2_compliant >= 1.0,0.0,1.0,1.0,1.0,14
normal,172,proof = 1 AND stats = 1 AND trace = 1,proof >= 1.0  AND  trace >= 1.0  AND  stats >= 1.0,0.0,1.0,1.0,1.0,15
uniform,0,proof = 1 AND stats = 1 AND trace = 1,,,0.0,0.0,0.0,15
bi_modal_split,172,proof = 1 AND stats = 1 AND trace = 1,stats >= 1.0  AND  trace >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,15
tri_modal_split,172,proof = 1 AND stats = 1 AND trace = 1,proof >= 1.0  AND  stats >= 1.0  AND  trace >= 1.0,0.0,1.0,1.0,1.0,15
power_law,0,proof = 1 AND stats = 1 AND trace = 1,,,0.0,0.0,0.0,15
normal,174,proof = 1 AND smtlib2_compliant = 1 AND stats = 1,smtlib2_compliant >= 1.0  AND  stats >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,16
uniform,174,proof = 1 AND smtlib2_compliant = 1 AND stats = 1,proof >= 1.0  AND  smtlib2_compliant >= 1.0  AND  stats >= 1.0,0.0,1.0,1.0,1.0,16
bi_modal_split,174,proof = 1 AND smtlib2_compliant = 1 AND stats = 1,smtlib2_compliant >= 1.0  AND  stats >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,16
tri_modal_split,174,proof = 1 AND smtlib2_compliant = 1 AND stats = 1,smtlib2_compliant >= 1.0  AND  stats >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,16
power_law,174,proof = 1 AND smtlib2_compliant = 1 AND stats = 1,smtlib2_compliant >= 1.0  AND  stats >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,16
normal,150,model_validate = 1 AND proof = 1 AND smtlib2_compliant = 1,model_validate >= 1.0  AND  proof >= 1.0  AND  smtlib2_compliant >= 1.0,0.0,1.0,1.0,1.0,17
uniform,150,model_validate = 1 AND proof = 1 AND smtlib2_compliant = 1,model_validate >= 1.0  AND  proof >= 1.0  AND  smtlib2_compliant >= 1.0,0.0,1.0,1.0,1.0,17
bi_modal_split,150,model_validate = 1 AND proof = 1 AND smtlib2_compliant = 1,model_validate >= 1.0  AND  proof >= 1.0  AND  smtlib2_compliant >= 1.0,0.0,1.0,1.0,1.0,17
tri_modal_split,150,model_validate = 1 AND proof = 1 AND smtlib2_compliant = 1,model_validate >= 1.0  AND  smtlib2_compliant >= 1.0  AND  proof >= 1.0,0.0,1.0,1.0,1.0,17
power_law,150,model_validate = 1 AND proof = 1 AND smtlib2_compliant = 1,proof >= 1.0  AND  smtlib2_compliant >= 1.0  AND  model_validate >= 1.0,0.0,1.0,1.0,1.0,17
normal,118,debug_ref_count = 1 AND model = 1 AND well_sorted_check = 1,debug_ref_count >= 1.0  AND  model >= 1.0  AND  well_sorted_check >= 1.0,0.0,1.0,1.0,1.0,18
uniform,118,debug_ref_count = 1 AND model = 1 AND well_sorted_check = 1,debug_ref_count >= 1.0  AND  well_sorted_check >= 1.0  AND  model >= 1.0,0.0,1.0,1.0,1.0,18
bi_modal_split,118,debug_ref_count = 1 AND model = 1 AND well_sorted_check = 1,model >= 1.0  AND  well_sorted_check >= 1.0  AND  debug_ref_count >= 1.0,0.0,1.0,1.0,1.0,18
tri_modal_split,118,debug_ref_count = 1 AND model = 1 AND well_sorted_check = 1,model >= 1.0  AND  well_sorted_check >= 1.0  AND  debug_ref_count >= 1.0,0.0,1.0,1.0,1.0,18
power_law,0,debug_ref_count = 1 AND model = 1 AND well_sorted_check = 1,,,0.0,0.0,0.0,18
