rule,sg_samples,sg_coverage,rule_num_predicates,rule_features_used
compressionZpaq==1 AND level==9,8,0.018518518518518517,2,"['level', 'compressionZpaq']"
compressionLzo==0 AND compressionZpaq==1 AND level==9,8,0.018518518518518517,3,"['compressionZpaq', 'compressionLzo', 'level']"
compressionLrzip==0 AND compressionZpaq==1 AND level==9,8,0.018518518518518517,3,"['compressionZpaq', 'compressionLrzip', 'level']"
compressionLrzip==0 AND compressionLzo==0 AND compressionZpaq==1 AND level==9,8,0.018518518518518517,4,"['compressionLzo', 'compressionLrzip', 'compressionZpaq', 'level']"
compressionGzip==0 AND compressionZpaq==1 AND level==9,8,0.018518518518518517,3,"['compressionZpaq', 'compressionGzip', 'level']"
