rule,sg_samples,sg_coverage,rule_num_predicates,rule_features_used
NOT MVSTORE AND RECOMPILE_ALWAYS,662,0.33879222108495394,2,"['MVSTORE', 'RECOMPILE_ALWAYS']"
NOT MVSTORE AND RECOMPILE_ALWAYS AND NOT PAGE_STORE_TRIM,388,0.1985670419651996,3,"['MVSTORE', 'PAGE_STORE_TRIM', 'RECOMPILE_ALWAYS']"
MVSTORE AND NOT RECOMPILE_ALWAYS,469,0.24002047082906858,2,"['MVSTORE', 'RECOMPILE_ALWAYS']"
MVSTORE AND NOT RECOMPILE_ALWAYS AND NOT COMPRESS,345,0.176560900716479,3,"['MVSTORE', 'COMPRESS', 'RECOMPILE_ALWAYS']"
NOT MVSTORE AND RECOMPILE_ALWAYS AND PAGE_STORE_TRIM,274,0.14022517911975435,3,"['MVSTORE', 'PAGE_STORE_TRIM', 'RECOMPILE_ALWAYS']"
