num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min
17,216000,3,0.03333333333333333,0.3333333333333333,0.35,1.0,"['bitRate', 'lossless', 'good']","[('bitRate', 1), ('lossless', 5), ('good', 1)]",3,1.4,3.0,1.0
