num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min
13,193536,5,0.09428571428571428,0.16428571428571428,0.21904761904761905,0.7738095238095238,"['UseAdaptiveSizePolicy', 'NewRatio', 'UseAdaptiveGCBoundary', 'SurvivorRatio']","[('UseAdaptiveSizePolicy', 4), ('NewRatio', 5), ('UseAdaptiveGCBoundary', 1), ('SurvivorRatio', 2)]",4,2.4,3.0,2.0
