n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
1000,25,25025.443953089845,129,X_23==1 AND X_11==1 AND X_4==1 AND X_12==0,X_11==0 AND X_18==0 AND X_19==0 AND X_20==0 AND X_3==16 AND X_6==0,0,0.0,0.0,0.0,64,68.53454351425171
3000,25,26388.93516066392,452,X_7==1 AND X_17==0 AND X_23==1 AND X_11==1,X_15==0 AND X_17==1 AND X_21==1 AND X_23==0 AND X_3==16 AND X_5==1 AND X_8==1,0,0.0,0.0,0.0,64,643.771087884903
10000,25,23535.523082355456,1094,X_14==0 AND X_10==0 AND X_3==8 AND X_2==2,X_14==1,0,0.0,0.0,0.0,64,7218.839327096939
30000,25,45060.47956135818,3685,X_16==1 AND X_3==4 AND X_17==1 AND X_14==0,X_14==0 AND X_16==1 AND X_17==1 AND X_3==4,0,1.0,1.0,1.0,64,20.003576278686523
1000,25,33900.32248060821,156,X_22==1 AND X_24==0 AND X_7==0 AND X_11==1,X_11==1 AND X_12==1 AND X_16==0 AND X_18==1 AND X_24==1 AND X_7==1,0,0.0,0.0,0.0,65,66.46974039077759
3000,25,26911.914479543346,366,X_24==0 AND X_19==0 AND X_1==2 AND X_11==1,X_10==0 AND X_12==0 AND X_19==1 AND X_1==2 AND X_20==0 AND X_7==0 AND X_8==0,0,0.0,0.0,0.0,65,638.3339030742645
10000,25,39098.20729813368,1569,X_24==1 AND X_22==0 AND X_11==1 AND X_10==1,X_10==1 AND X_11==1 AND X_22==0 AND X_24==1,0,1.0,1.0,1.0,65,234.068172454834
30000,25,48525.62379813103,3271,X_12==0 AND X_1==8 AND X_2==16 AND X_14==1,X_12==0 AND X_14==1 AND X_1==8 AND X_2==16,0,1.0,1.0,1.0,65,450.8856685161591
100000,25,45520.99738688524,12290,X_6==0 AND X_8==0 AND X_2==4 AND X_5==0,X_2==4 AND X_5==0 AND X_6==0 AND X_8==0,0,1.0,1.0,1.0,65,244.75035119056705
1000,25,38952.90181278461,115,X_8==0 AND X_10==1 AND X_21==1 AND X_3==4,X_10==1 AND X_21==1 AND X_3==4 AND X_8==0,0,1.0,1.0,1.0,66,41.230483531951904
3000,25,45853.21805538446,374,X_18==0 AND X_0==2 AND X_16==0 AND X_17==0,X_0==2 AND X_16==0 AND X_17==0 AND X_18==0,0,1.0,1.0,1.0,66,28.0270414352417
10000,25,42838.93768015535,1101,X_2==1 AND X_20==1 AND X_16==1 AND X_3==16,X_16==1 AND X_20==1 AND X_2==1 AND X_3==16,0,1.0,1.0,1.0,66,16.186238288879395
30000,25,48479.24039342023,3629,X_24==1 AND X_22==1 AND X_1==2 AND X_6==0,X_1==2 AND X_22==1 AND X_24==1 AND X_6==0,0,1.0,1.0,1.0,66,209.12569761276245
100000,25,46367.70144762696,15648,X_13==1 AND X_20==0 AND X_8==1 AND X_12==0,X_12==0 AND X_13==1 AND X_20==0 AND X_8==1,0,1.0,1.0,1.0,66,67.90611863136292
1000,25,29806.99858693752,126,X_15==0 AND X_14==0 AND X_23==1 AND X_4==2,X_11==0 AND X_13==0 AND X_14==1 AND X_15==0 AND X_16==1 AND X_23==0,0,0.0,0.0,0.0,67,75.53463435173035
3000,25,47589.18776034456,491,X_15==1 AND X_13==0 AND X_17==1 AND X_23==0,X_13==0 AND X_15==1 AND X_17==1 AND X_23==0,0,1.0,1.0,1.0,67,3.8438544273376474
10000,25,42783.02220684157,1217,X_23==0 AND X_5==0 AND X_1==2 AND X_22==1,X_1==2 AND X_22==1 AND X_23==0 AND X_5==0,0,1.0,1.0,1.0,67,23.159135341644287
30000,25,47846.44094440168,3688,X_21==1 AND X_6==0 AND X_0==2 AND X_22==1,X_0==2 AND X_21==1 AND X_22==1 AND X_6==0,0,1.0,1.0,1.0,67,3156.129480838776
1000,25,36004.73524709141,154,X_20==0 AND X_5==0 AND X_6==1 AND X_8==0,X_11==1 AND X_16==0 AND X_18==0 AND X_19==0 AND X_22==0 AND X_24==0 AND X_9==1,0,0.0,0.0,0.0,68,76.7163634300232
3000,25,29563.161500703,370,X_5==0 AND X_20==1 AND X_1==16 AND X_10==0,X_10==1 AND X_12==1 AND X_16==1 AND X_17==1 AND X_6==0 AND X_8==0,0,0.0,0.0,0.0,68,617.7249341011047
10000,25,35102.636430260274,1555,X_24==1 AND X_16==0 AND X_7==1 AND X_12==0,X_12==0 AND X_16==0 AND X_24==1 AND X_7==1,0,1.0,1.0,1.0,68,6442.392252206802
1000,25,39176.23780160359,107,X_22==1 AND X_10==1 AND X_3==1 AND X_4==8,X_10==1 AND X_22==1 AND X_3==1 AND X_4==8,0,1.0,1.0,1.0,69,17.598706007003784
3000,25,35097.40067126307,477,X_13==1 AND X_15==0 AND X_5==1 AND X_14==1,X_13==1 AND X_14==1 AND X_15==0 AND X_5==1,1,1.0,1.0,1.0,69,620.9736695289612
10000,25,43691.15728812391,1595,X_7==1 AND X_10==0 AND X_19==0 AND X_5==0,X_10==0 AND X_19==0 AND X_5==0 AND X_7==1,0,1.0,1.0,1.0,69,13.445161581039429
30000,25,35391.04255555122,3684,X_12==1 AND X_14==0 AND X_3==4 AND X_20==0,X_12==1 AND X_14==0 AND X_20==0 AND X_3==4,0,1.0,1.0,1.0,69,13195.862697601318
100000,25,39728.45659422111,15523,X_7==0 AND X_21==0 AND X_5==0 AND X_14==1,X_14==1 AND X_21==0 AND X_5==0 AND X_7==0,0,1.0,1.0,1.0,69,485.105171918869
1000,25,28570.748469959668,155,X_24==1 AND X_21==0 AND X_6==0 AND X_16==1,X_0==1 AND X_10==0 AND X_13==1 AND X_16==1 AND X_19==1 AND X_20==0,0,0.0117647058823529,0.0666666666666666,0.0064516129032258,7,51.144593238830566
3000,25,29725.782379280183,469,X_9==1 AND X_15==0 AND X_8==0 AND X_23==1,X_10==1 AND X_11==1 AND X_13==0 AND X_17==1 AND X_18==0 AND X_21==0 AND X_5==0 AND X_9==0,0,0.0,0.0,0.0,7,601.8318722248077
10000,25,27561.643471026902,1233,X_8==0 AND X_7==1 AND X_5==0 AND X_1==16,X_11==0 AND X_12==0 AND X_13==1 AND X_14==1 AND X_23==1 AND X_2==1 AND X_7==0 AND X_9==1,0,0.0,0.0,0.0,7,6847.8838946819305
1000,25,39715.59558254122,149,X_9==1 AND X_15==0 AND X_6==0 AND X_14==0,X_14==0 AND X_15==0 AND X_6==0 AND X_9==1,0,1.0,1.0,1.0,70,20.189162492752075
3000,25,35397.70163308635,476,X_20==1 AND X_16==0 AND X_14==1 AND X_15==1,X_14==1 AND X_15==1 AND X_16==0 AND X_20==1,0,1.0,1.0,1.0,70,648.4327771663666
10000,25,29076.932394937237,1242,X_21==1 AND X_15==1 AND X_4==2 AND X_19==1,X_10==1 AND X_14==1 AND X_15==0 AND X_22==1 AND X_24==1 AND X_3==8 AND X_7==1 AND X_9==0,0,0.0,0.0,0.0,70,7020.06213593483
1000,25,33025.46057663201,167,X_8==1 AND X_19==1 AND X_5==0 AND X_10==0,X_14==1 AND X_15==0 AND X_19==0 AND X_20==0 AND X_22==0 AND X_5==0 AND X_8==1,0,0.0,0.0,0.0,71,52.66158437728882
3000,25,33108.29837515119,377,X_17==1 AND X_24==1 AND X_15==0 AND X_4==8,X_12==0 AND X_16==1 AND X_17==0 AND X_18==0 AND X_19==1 AND X_2==4 AND X_8==0,0,0.0,0.0,0.0,71,711.9709994792938
10000,25,31709.36601491263,1549,X_7==0 AND X_20==1 AND X_19==0 AND X_10==0,X_0==16 AND X_12==0 AND X_16==0 AND X_19==1 AND X_20==0 AND X_23==1 AND X_5==0 AND X_6==1,0,0.0,0.0,0.0,71,6936.617586612701
30000,25,43355.23515509521,3122,X_3==2 AND X_5==1 AND X_4==1 AND X_2==1,X_2==1 AND X_3==2 AND X_4==1 AND X_5==1,0,1.0,1.0,1.0,71,24.83547163009644
100000,25,39026.01796283707,12208,X_1==1 AND X_11==0 AND X_20==0 AND X_21==1,X_11==0 AND X_1==1 AND X_20==0 AND X_21==1,0,1.0,1.0,1.0,71,461.3482084274292
300000,25,43237.64669975163,36718,X_3==8 AND X_21==0 AND X_10==1 AND X_7==1,X_10==1 AND X_21==0 AND X_3==8 AND X_7==1,0,1.0,1.0,1.0,71,468.0504853725433
1000,25,29033.06803835781,120,X_17==1 AND X_23==0 AND X_4==4 AND X_21==0,X_12==1 AND X_15==1 AND X_16==0 AND X_17==1 AND X_18==0 AND X_4==2,0,0.0,0.0,0.0,72,72.0478823184967
3000,25,34452.57452226382,361,X_19==1 AND X_0==1 AND X_24==0 AND X_18==0,X_11==0 AND X_17==1 AND X_20==1 AND X_23==1 AND X_7==1 AND X_8==0,1,0.0251256281407035,0.1351351351351351,0.0138504155124653,72,800.6487908363342
10000,25,24943.29675865653,1247,X_4==2 AND X_24==0 AND X_20==1 AND X_6==0,X_20==0,0,0.0,0.0,0.0,72,7358.167529821396
1000,25,25116.37964447388,127,X_12==0 AND X_21==1 AND X_3==8 AND X_13==1,X_13==0 AND X_22==1 AND X_2==2 AND X_7==1 AND X_9==1,0,0.0,0.0,0.0,73,67.37264776229858
3000,25,45575.50284996249,469,X_15==1 AND X_24==0 AND X_22==0 AND X_13==1,X_13==1 AND X_15==1 AND X_22==0 AND X_24==0,0,1.0,1.0,1.0,73,6.374634027481079
10000,25,37791.84012478864,1562,X_8==0 AND X_24==1 AND X_13==1 AND X_6==1,X_13==1 AND X_24==1 AND X_6==1 AND X_8==0,0,1.0,1.0,1.0,73,436.9178433418274
30000,25,37308.99939175072,3274,X_11==0 AND X_15==1 AND X_3==8 AND X_0==16,X_0==16 AND X_11==0 AND X_15==1 AND X_3==8,0,1.0,1.0,1.0,73,10781.89706659317
1000,25,37435.08996070479,160,X_21==0 AND X_24==0 AND X_9==1 AND X_14==1,X_14==1 AND X_21==0 AND X_24==0 AND X_9==1,0,1.0,1.0,1.0,74,61.147592544555664
3000,25,39125.67745648371,478,X_11==0 AND X_22==0 AND X_18==0 AND X_23==0,X_11==0 AND X_18==0 AND X_22==0 AND X_23==0,0,1.0,1.0,1.0,74,111.02491855621338
10000,25,29874.96172953953,1538,X_15==0 AND X_11==0 AND X_7==1 AND X_13==1,X_0==16 AND X_12==0 AND X_13==0 AND X_14==1 AND X_22==0 AND X_23==1 AND X_24==0 AND X_8==1,0,0.0,0.0,0.0,74,7182.030699729919
1000,25,37817.482162327855,155,X_18==1 AND X_11==1 AND X_8==1 AND X_22==0,X_11==1 AND X_18==1 AND X_22==0 AND X_8==1,0,1.0,1.0,1.0,75,43.31536889076233
3000,25,46594.544173056864,325,X_7==0 AND X_4==16 AND X_0==2 AND X_23==1,X_0==2 AND X_23==1 AND X_4==16 AND X_7==0,0,1.0,1.0,1.0,75,15.522759437561035
10000,25,36917.44968981492,1527,X_8==0 AND X_7==0 AND X_5==1 AND X_6==0,X_5==1 AND X_6==0 AND X_7==0 AND X_8==0,0,1.0,1.0,1.0,75,964.9302504062651
30000,25,38304.23494564075,3666,X_18==1 AND X_9==1 AND X_22==0 AND X_3==1,X_18==1 AND X_22==0 AND X_3==1 AND X_9==1,0,1.0,1.0,1.0,75,515.7507176399231
1000,25,43949.15763278401,124,X_18==1 AND X_16==1 AND X_0==2 AND X_10==1,X_0==2 AND X_10==1 AND X_16==1 AND X_18==1,0,1.0,1.0,1.0,76,4.021042346954346
3000,25,44999.85882140341,323,X_7==1 AND X_11==1 AND X_3==1 AND X_1==1,X_11==1 AND X_1==1 AND X_3==1 AND X_7==1,0,1.0,1.0,1.0,76,1.7638311386108398
10000,25,29995.10414709589,1086,X_0==4 AND X_4==16 AND X_19==1 AND X_10==0,X_12==0 AND X_15==1 AND X_19==1 AND X_22==1 AND X_4==8 AND X_9==0,0,0.0,0.0,0.0,76,6667.432359218597
30000,25,46297.10203390463,4671,X_22==0 AND X_16==1 AND X_17==0 AND X_13==1,X_13==1 AND X_16==1 AND X_17==0 AND X_22==0,0,1.0,1.0,1.0,76,26.926527976989743
1000,25,37177.89643573048,125,X_20==0 AND X_6==1 AND X_0==16 AND X_18==0,X_0==16 AND X_18==0 AND X_20==0 AND X_6==1,0,1.0,1.0,1.0,77,63.63883447647095
3000,25,37260.04331244043,376,X_17==1 AND X_10==0 AND X_15==0 AND X_4==8,X_10==0 AND X_15==0 AND X_17==1 AND X_4==8,0,1.0,1.0,1.0,77,275.8609771728516
10000,25,47967.41657361937,1583,X_13==1 AND X_7==1 AND X_11==0 AND X_12==0,X_11==0 AND X_12==0 AND X_13==1 AND X_7==1,0,1.0,1.0,1.0,77,9.377370357513428
30000,25,37240.467250931295,3655,X_14==1 AND X_22==1 AND X_0==4 AND X_21==0,X_0==4 AND X_14==1 AND X_21==0 AND X_22==1,0,1.0,1.0,1.0,77,6269.96765422821
1000,25,44405.51312906365,132,X_16==0 AND X_3==8 AND X_17==1 AND X_15==0,X_15==0 AND X_16==0 AND X_17==1 AND X_3==8,0,1.0,1.0,1.0,78,2.1075453758239746
3000,25,43610.04731020364,446,X_24==1 AND X_10==1 AND X_23==1 AND X_8==1,X_10==1 AND X_23==1 AND X_24==1 AND X_8==1,0,1.0,1.0,1.0,78,11.434543371200562
10000,25,45887.17308251288,1242,X_6==1 AND X_2==16 AND X_18==1 AND X_15==0,X_15==0 AND X_18==1 AND X_2==16 AND X_6==1,0,1.0,1.0,1.0,78,7.92257285118103
1000,25,33465.669491702334,118,X_8==1 AND X_1==4 AND X_16==1 AND X_7==0,X_10==1 AND X_15==1 AND X_16==1 AND X_22==1 AND X_3==16 AND X_5==1,1,0.0153846153846153,0.0833333333333333,0.0084745762711864,79,51.24820017814636
3000,25,37585.3877978852,378,X_14==0 AND X_3==4 AND X_9==1 AND X_19==1,X_14==0 AND X_19==1 AND X_3==4 AND X_9==1,0,1.0,1.0,1.0,79,226.28558373451236
10000,25,31123.79758440504,1545,X_6==1 AND X_19==0 AND X_10==1 AND X_17==0,X_11==0 AND X_13==0 AND X_17==1 AND X_18==0 AND X_19==1 AND X_2==4 AND X_6==1 AND X_8==1,0,0.0,0.0,0.0,79,6331.483997821808
30000,25,47831.64427081381,3701,X_10==1 AND X_14==1 AND X_22==1 AND X_2==8,X_10==1 AND X_14==1 AND X_22==1 AND X_2==8,0,1.0,1.0,1.0,79,22.45119071006775
100000,25,43918.99565469015,10896,X_9==0 AND X_6==0 AND X_3==8 AND X_1==16,X_1==16 AND X_3==8 AND X_6==0 AND X_9==0,0,1.0,1.0,1.0,79,6584.818047761917
300000,25,40196.18476852692,46699,X_19==0 AND X_10==1 AND X_23==0 AND X_8==1,X_10==1 AND X_19==0 AND X_23==0 AND X_8==1,0,1.0,1.0,1.0,79,1725.4716398715973
1000,25,31070.903782863217,162,X_16==1 AND X_22==0 AND X_6==1 AND X_8==1,X_0==1 AND X_16==0 AND X_17==1 AND X_20==1 AND X_24==1 AND X_9==0,0,0.0,0.0,0.0,8,62.5601487159729
3000,25,32174.442299509403,471,X_14==0 AND X_6==0 AND X_23==0 AND X_16==0,X_11==1 AND X_13==1 AND X_14==1 AND X_17==0 AND X_18==1 AND X_24==0 AND X_5==1 AND X_8==1,0,0.0,0.0,0.0,8,582.3533482551575
10000,25,43851.882902231686,1234,X_8==0 AND X_7==0 AND X_0==2 AND X_22==0,X_0==2 AND X_22==0 AND X_7==0 AND X_8==0,0,1.0,1.0,1.0,8,298.5556435585022
30000,25,36476.16181135142,4648,X_11==0 AND X_17==1 AND X_15==1 AND X_12==0,X_11==0 AND X_12==0 AND X_15==1 AND X_17==1,0,1.0,1.0,1.0,8,4240.740127325058
100000,25,36546.992898187134,15587,X_20==0 AND X_10==0 AND X_6==1 AND X_9==1,X_10==0 AND X_20==0 AND X_6==1 AND X_9==1,0,1.0,1.0,1.0,8,9827.623772859572
1000,25,47000.38036572888,159,X_20==1 AND X_16==0 AND X_23==1 AND X_18==1,X_16==0 AND X_18==1 AND X_20==1 AND X_23==1,0,1.0,1.0,1.0,80,2.575550079345703
3000,25,34737.363017143434,475,X_20==1 AND X_11==1 AND X_22==0 AND X_23==0,X_11==1 AND X_20==1 AND X_22==0 AND X_23==0,0,1.0,1.0,1.0,80,502.25495958328247
10000,25,48623.52757363382,1580,X_23==0 AND X_10==1 AND X_19==1 AND X_11==0,X_10==1 AND X_11==0 AND X_19==1 AND X_23==0,0,1.0,1.0,1.0,80,5.923223257064819
30000,25,35174.192254144735,3616,X_2==2 AND X_24==1 AND X_7==0 AND X_15==1,X_15==1 AND X_24==1 AND X_2==2 AND X_7==0,0,1.0,1.0,1.0,80,13025.728123426436
100000,25,40207.95820107372,15532,X_23==1 AND X_18==1 AND X_12==1 AND X_22==0,X_12==1 AND X_18==1 AND X_22==0 AND X_23==1,0,1.0,1.0,1.0,80,624.7555873394012
1000,25,25082.31434489298,146,X_24==1 AND X_21==1 AND X_7==1 AND X_12==1,X_11==0 AND X_12==1 AND X_2==8 AND X_5==0 AND X_7==0,0,0.0,0.0,0.0,81,60.25568437576294
3000,25,29557.856562009496,319,X_12==0 AND X_0==16 AND X_4==1 AND X_16==1,X_10==0 AND X_13==1 AND X_14==0 AND X_16==0 AND X_18==1 AND X_20==1 AND X_24==0 AND X_5==1,0,0.0,0.0,0.0,81,735.9732854366302
10000,25,41112.30869720095,1568,X_13==0 AND X_9==1 AND X_20==0 AND X_11==1,X_11==1 AND X_13==0 AND X_20==0 AND X_9==1,0,1.0,1.0,1.0,81,62.7827513217926
30000,25,42732.99895589156,4631,X_18==1 AND X_16==0 AND X_7==0 AND X_12==1,X_12==1 AND X_16==0 AND X_18==1 AND X_7==0,0,1.0,1.0,1.0,81,69.37379765510559
1000,25,26275.04802968189,157,X_19==1 AND X_17==1 AND X_9==1 AND X_13==0,X_12==0 AND X_13==0 AND X_24==1 AND X_3==8 AND X_9==0,0,0.0,0.0,0.0,82,38.97016954421997
3000,25,29706.1340173806,330,X_3==1 AND X_19==0 AND X_1==16 AND X_14==0,X_10==1 AND X_12==0 AND X_16==1 AND X_17==0 AND X_22==1 AND X_23==0 AND X_5==0 AND X_9==0,0,0.0,0.0,0.0,82,659.2854158878326
10000,25,24950.87927566579,1215,X_18==1 AND X_23==1 AND X_14==0 AND X_1==1,X_18==0,0,0.0,0.0,0.0,82,6482.843678951263
1000,25,26994.580257051653,151,X_13==1 AND X_14==1 AND X_18==0 AND X_11==0,X_12==1 AND X_13==1 AND X_14==0 AND X_20==0 AND X_23==0 AND X_9==0,0,0.0,0.0,0.0,83,65.50659489631653
3000,25,26134.231977112493,460,X_5==0 AND X_6==0 AND X_18==0 AND X_20==1,X_13==1 AND X_14==1 AND X_20==0 AND X_24==1 AND X_7==0,0,0.0,0.0,0.0,83,611.2994856834412
10000,25,45717.14485973415,1210,X_17==1 AND X_4==1 AND X_22==0 AND X_11==0,X_11==0 AND X_17==1 AND X_22==0 AND X_4==1,0,1.0,1.0,1.0,83,9.930603504180908
30000,25,41561.26295876384,4671,X_24==0 AND X_17==1 AND X_10==0 AND X_9==1,X_10==0 AND X_17==1 AND X_24==0 AND X_9==1,0,1.0,1.0,1.0,83,108.85341143608092
1000,25,41194.03628051298,151,X_18==0 AND X_7==1 AND X_8==1 AND X_19==1,X_18==0 AND X_19==1 AND X_7==1 AND X_8==1,0,1.0,1.0,1.0,84,16.669630765914917
3000,25,35432.37717337604,464,X_23==1 AND X_11==0 AND X_14==1 AND X_22==1,X_11==0 AND X_14==1 AND X_22==1 AND X_23==1,0,1.0,1.0,1.0,84,609.9854032993317
10000,25,23423.945753737386,1080,X_0==8 AND X_13==1 AND X_23==1 AND X_1==16,X_13==0,0,0.0,0.0,0.0,84,6442.215990066528
1000,25,36167.677287555984,167,X_16==1 AND X_8==1 AND X_6==0 AND X_14==1,X_14==1 AND X_16==1 AND X_6==0 AND X_8==1,0,1.0,1.0,1.0,85,57.87535715103149
3000,25,40026.05032955048,309,X_1==16 AND X_2==1 AND X_18==0 AND X_3==16,X_18==0 AND X_1==16 AND X_2==1 AND X_3==16,0,1.0,1.0,1.0,85,33.695141077041626
10000,25,24436.66946670998,1230,X_8==0 AND X_4==16 AND X_13==1 AND X_21==0,X_21==1,0,0.0,0.0,0.0,85,6559.543406009674
30000,25,43675.04755131003,3677,X_16==1 AND X_4==16 AND X_21==0 AND X_19==1,X_16==1 AND X_19==1 AND X_21==0 AND X_4==16,0,1.0,1.0,1.0,85,38.71933650970459
1000,25,46279.63988319206,122,X_13==0 AND X_4==2 AND X_15==0 AND X_8==0,X_13==0 AND X_15==0 AND X_4==2 AND X_8==0,0,1.0,1.0,1.0,86,2.032614231109619
3000,25,36612.94076653997,462,X_17==1 AND X_7==1 AND X_24==1 AND X_9==0,X_17==1 AND X_24==1 AND X_7==1 AND X_9==0,0,1.0,1.0,1.0,86,392.7642765045166
10000,25,29204.83219601636,1204,X_10==0 AND X_20==1 AND X_21==0 AND X_3==8,X_11==0 AND X_12==0 AND X_14==0 AND X_20==0 AND X_21==1 AND X_22==1 AND X_3==16 AND X_8==1,0,0.0,0.0,0.0,86,6838.446493387222
30000,25,41621.07427557743,3657,X_3==2 AND X_19==1 AND X_9==0 AND X_22==0,X_19==1 AND X_22==0 AND X_3==2 AND X_9==0,0,1.0,1.0,1.0,86,87.32093262672424
1000,25,35413.56784076069,103,X_9==1 AND X_4==8 AND X_14==0 AND X_3==8,X_13==1 AND X_16==1 AND X_19==1 AND X_23==1 AND X_6==1,0,0.0303030303030303,0.0689655172413793,0.0194174757281553,87,61.32565069198608
3000,25,41153.55892538594,371,X_8==0 AND X_4==8 AND X_18==1 AND X_21==0,X_18==1 AND X_21==0 AND X_4==8 AND X_8==0,0,1.0,1.0,1.0,87,24.74979543685913
10000,25,32313.00407086716,1544,X_8==0 AND X_20==1 AND X_21==1 AND X_22==0,X_10==1 AND X_12==0 AND X_15==1 AND X_18==1 AND X_1==2 AND X_20==0 AND X_6==1 AND X_8==0,0,0.0,0.0,0.0,87,5383.494506597519
30000,25,37066.65144238229,4700,X_6==0 AND X_15==0 AND X_12==0 AND X_18==1,X_12==0 AND X_15==0 AND X_18==1 AND X_6==0,0,1.0,1.0,1.0,87,2018.0854740142825
1000,25,30787.9969632716,148,X_13==1 AND X_15==1 AND X_20==0 AND X_7==0,X_13==0 AND X_19==0 AND X_21==1 AND X_23==0 AND X_5==0 AND X_8==0 AND X_9==1,0,0.0,0.0,0.0,88,64.21238565444946
3000,25,26949.470766209244,456,X_18==1 AND X_24==1 AND X_19==1 AND X_5==0,X_12==0 AND X_18==0 AND X_19==1 AND X_22==1 AND X_23==1 AND X_4==1,0,0.0,0.0,0.0,88,660.7138657569885
10000,25,31140.6303442562,1557,X_5==1 AND X_15==1 AND X_24==0 AND X_23==0,X_10==1 AND X_11==0 AND X_12==1 AND X_18==0 AND X_1==1 AND X_20==1 AND X_8==0 AND X_9==1,3,0.0012714558169103,0.0625,0.0006422607578676,88,7284.458297729492
1000,25,38664.37155926467,155,X_6==0 AND X_18==0 AND X_11==1 AND X_20==0,X_11==1 AND X_18==0 AND X_20==0 AND X_6==0,0,1.0,1.0,1.0,89,27.57573270797729
3000,25,28097.537615883008,373,X_13==1 AND X_21==1 AND X_0==16 AND X_5==0,X_13==0 AND X_15==1 AND X_17==0 AND X_23==1 AND X_3==2 AND X_6==0 AND X_7==1,0,0.0,0.0,0.0,89,537.2555351257324
10000,25,45266.7409595888,1217,X_21==1 AND X_12==1 AND X_16==0 AND X_2==16,X_12==1 AND X_16==0 AND X_21==1 AND X_2==16,0,1.0,1.0,1.0,89,8.186086893081665
1000,25,27198.628306688668,130,X_13==1 AND X_6==0 AND X_4==16 AND X_7==1,X_10==0 AND X_18==0 AND X_1==2 AND X_5==1 AND X_8==1 AND X_9==1,0,0.0,0.0,0.0,9,47.97122764587402
3000,25,31722.716937277288,358,X_24==0 AND X_19==0 AND X_18==1 AND X_4==4,X_11==0 AND X_14==1 AND X_18==1 AND X_20==1 AND X_4==8 AND X_5==0 AND X_9==0,0,0.0,0.0,0.0,9,751.3800694942474
10000,25,45233.82643092626,1250,X_13==0 AND X_19==1 AND X_5==0 AND X_2==1,X_13==0 AND X_19==1 AND X_2==1 AND X_5==0,0,1.0,1.0,1.0,9,5.979677200317383
1000,25,39573.10624374854,157,X_19==0 AND X_24==1 AND X_9==1 AND X_17==1,X_17==1 AND X_19==0 AND X_24==1 AND X_9==1,0,1.0,1.0,1.0,90,25.864337682724
3000,25,43659.724560090974,358,X_9==1 AND X_5==1 AND X_8==1 AND X_3==1,X_3==1 AND X_5==1 AND X_8==1 AND X_9==1,0,1.0,1.0,1.0,90,11.386432886123655
10000,25,40369.05756837776,1587,X_24==0 AND X_17==0 AND X_20==0 AND X_23==1,X_17==0 AND X_20==0 AND X_23==1 AND X_24==0,0,1.0,1.0,1.0,90,107.27892518043518
30000,25,48105.834090575554,4714,X_23==1 AND X_19==1 AND X_11==0 AND X_15==0,X_11==0 AND X_15==0 AND X_19==1 AND X_23==1,0,1.0,1.0,1.0,90,14.45722246170044
100000,25,46849.51328672573,15596,X_24==0 AND X_17==0 AND X_9==1 AND X_18==1,X_17==0 AND X_18==1 AND X_24==0 AND X_9==1,0,1.0,1.0,1.0,90,62.925172328948975
300000,25,37087.92454582264,32587,X_22==0 AND X_1==1 AND X_20==0 AND X_2==4,X_1==1 AND X_20==0 AND X_22==0 AND X_2==4,0,1.0,1.0,1.0,90,4713.354624271393
1000,25,45792.08465510031,147,X_10==0 AND X_24==1 AND X_20==0 AND X_23==0,X_10==0 AND X_20==0 AND X_23==0 AND X_24==1,0,1.0,1.0,1.0,91,4.330891609191895
3000,25,30635.924702603912,309,X_20==0 AND X_1==8 AND X_3==8 AND X_2==4,X_0==16 AND X_15==0 AND X_23==0 AND X_24==0 AND X_6==1 AND X_7==1 AND X_8==1,3,0.0061728395061728,0.0666666666666666,0.0032362459546925,91,614.6779294013977
10000,25,33847.17251833323,1549,X_15==0 AND X_19==1 AND X_23==0 AND X_24==1,X_15==0 AND X_23==0 AND X_24==1,0,0.8513327837317944,0.7411483253588517,1.0,91,7174.945768594742
30000,25,48218.311971936026,4720,X_23==1 AND X_13==0 AND X_9==1 AND X_21==1,X_13==0 AND X_21==1 AND X_23==1 AND X_9==1,0,1.0,1.0,1.0,91,12.934271812438965
100000,25,47994.10720926493,12266,X_4==8 AND X_20==0 AND X_14==1 AND X_11==1,X_11==1 AND X_14==1 AND X_20==0 AND X_4==8,0,1.0,1.0,1.0,91,37.75767946243286
1000,25,41772.83155123408,131,X_13==0 AND X_3==4 AND X_7==0 AND X_19==0,X_13==0 AND X_19==0 AND X_3==4 AND X_7==0,0,1.0,1.0,1.0,92,10.964856386184692
3000,25,38982.62577990325,458,X_15==0 AND X_24==1 AND X_6==0 AND X_20==1,X_15==0 AND X_20==1 AND X_24==1 AND X_6==0,0,1.0,1.0,1.0,92,101.11352443695068
10000,25,32612.494708876144,1084,X_1==16 AND X_4==16 AND X_24==1 AND X_8==0,X_0==2 AND X_11==0 AND X_13==0 AND X_16==0 AND X_22==1 AND X_4==8 AND X_5==1,0,0.0,0.0,0.0,92,8129.114162445068
1000,25,28511.377027107108,159,X_22==1 AND X_12==0 AND X_21==0 AND X_17==1,X_10==1 AND X_16==1 AND X_19==1 AND X_21==1 AND X_22==1 AND X_23==0 AND X_5==0,0,0.0,0.0,0.0,93,59.26256990432739
3000,25,35765.56996418967,367,X_6==1 AND X_20==0 AND X_2==1 AND X_12==1,X_12==1 AND X_20==0 AND X_2==1 AND X_6==1,0,1.0,1.0,1.0,93,521.3804516792297
10000,25,42520.92674585361,1088,X_3==16 AND X_0==1 AND X_16==0 AND X_7==1,X_0==1 AND X_16==0 AND X_3==16 AND X_7==1,0,1.0,1.0,1.0,93,3.347975730895996
