sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_2,32,3,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_VERIFY = 1,CACHESIZE==64 AND DIAGNOSTIC==1 AND HAVE_REPLICATION==1,0,0.0,0.0,0.0,12
random_5,80,16,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_VERIFY = 1,HAVE_REPLICATION==1 AND HAVE_SEQUENCE==1 AND PAGESIZE==4,0,0.0,0.0,0.0,12
random_10,160,14,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_VERIFY = 1,HAVE_VERIFY.1==1 AND HAVE_HASH==0 AND PAGESIZE==4 AND DIAGNOSTIC.1==0,0,0.0,0.0,0.0,12
random_20,320,35,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_VERIFY = 1,DIAGNOSTIC==1 AND HAVE_SEQUENCE==1 AND HAVE_VERIFY==1,0,1.0,1.0,1.0,12
2-wise,60,6,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_VERIFY = 1,CACHESIZE==16 AND HAVE_HASH.1==0 AND HAVE_VERIFY==0 AND PAGESIZE==8,0,0.0,0.0,0.0,12
3-wise,199,13,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_VERIFY = 1,CACHESIZE==16 AND HAVE_REPLICATION.1==0 AND HAVE_REPLICATION==0 AND PAGESIZE==4,0,0.0,0.0,0.0,12
4-wise,445,29,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_VERIFY = 1,DIAGNOSTIC==1 AND HAVE_SEQUENCE==1 AND HAVE_VERIFY==1,0,1.0,1.0,1.0,12
full,2560,320,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,13
random_2,32,4,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,CACHESIZE==64 AND HAVE_HASH==0 AND HAVE_REPLICATION==0 AND DIAGNOSTIC.1==0,0,0.0,0.0,0.0,13
random_5,80,9,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,CACHESIZE==512 AND HAVE_HASH.1==0 AND HAVE_VERIFY.1==0 AND DIAGNOSTIC==1,2,0.375,0.4285714285714285,0.3333333333333333,13
random_10,160,11,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_SEQUENCE==0 AND HAVE_STATISTICS==0 AND PAGESIZE==32,1,0.2222222222222222,0.2857142857142857,0.1818181818181818,13
random_20,320,37,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,13
2-wise,64,2,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,CACHESIZE==16 AND HAVE_HASH==0 AND HAVE_CRYPTO==1,0,0.0,0.0,0.0,13
3-wise,202,11,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,CACHESIZE==16 AND HAVE_SEQUENCE.1==1 AND HAVE_STATISTICS==0 AND DIAGNOSTIC.1==0,0,0.0,0.0,0.0,13
