sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_5,155,24,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,CUDA==1 AND pixelPerThread==1 AND TextureMemory==1,0,1.0,1.0,1.0,20
random_10,310,43,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,Array2D==0 AND pixelPerThread==1 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,20
random_20,620,103,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,CUDA==1 AND pixelPerThread==1 AND TextureMemory==1,0,1.0,1.0,1.0,20
2-wise,372,59,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,CUDA==1 AND pixelPerThread==1 AND TextureMemory==1,0,1.0,1.0,1.0,20
3-wise,2039,371,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,20
4-wise,6767,1201,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,20
full,13485,2132,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,21
random_2,62,9,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,Array2D==0 AND pixelPerThread==2 AND TextureMemory==1 AND bs_128x1==0,0,1.0,1.0,1.0,21
random_5,155,38,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,Array2D==0 AND pixelPerThread==2 AND TextureMemory==1 AND bs_128x1==0,0,1.0,1.0,1.0,21
random_10,310,49,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,Array2D==0 AND pixelPerThread==2 AND TextureMemory==1,0,1.0,1.0,1.0,21
random_20,620,108,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA==1 AND pixelPerThread==2 AND TextureMemory==1,0,1.0,1.0,1.0,21
2-wise,372,55,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,21
3-wise,2060,376,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,21
4-wise,6733,1184,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread==2 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,21
full,13485,1449,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,22
random_2,62,3,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,bs_128x2==0 AND bs_256x1==0 AND LocalMemory==1 AND TextureMemory==0,0,0.6666666666666666,0.5,1.0,22
random_5,155,20,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA==1 AND pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,22
random_10,310,39,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA==1 AND pixelPerThread==1 AND LocalMemory==1 AND bs_1024x1==0,0,1.0,1.0,1.0,22
random_20,620,73,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,22
2-wise,379,39,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA==1 AND pixelPerThread==1 AND LocalMemory==1,0,1.0,1.0,1.0,22
3-wise,2055,231,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,22
4-wise,6734,722,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,22
full,13485,1449,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,23
random_2,62,5,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,Array2D==0 AND pixelPerThread==1 AND LocalMemory==1 AND bs_1024x1==0,0,1.0,1.0,1.0,23
random_5,155,19,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA==1 AND pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,23
random_10,310,41,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA==1 AND pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,23
random_20,620,81,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,23
2-wise,378,37,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA==1 AND pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,23
3-wise,2047,201,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,23
4-wise,6772,724,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread==1 AND LocalMemory==1 AND OpenCL==0,0,1.0,1.0,1.0,23
full,13485,1872,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread==4 AND OpenCL==0 AND TextureMemory==1,0,1.0,1.0,1.0,24
random_2,62,11,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,bs_32x8==0 AND pixelPerThread==4 AND OpenCL==0 AND bs_128x1==0,0,0.9090909090909092,0.9090909090909092,0.9090909090909092,24
