num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min,runtime
13,193536,15,0.06975686860798125,0.20090702947845804,0.13214285714285715,0.8363095238095238,"['UseAdaptiveSizePolicy', 'UseAdaptiveGCBoundary', 'NewRatio', 'DisableExplicitGC', 'TenuredGenerationSizeSupplementDecay', 'SurvivorRatio']","[('UseAdaptiveSizePolicy', 8), ('UseAdaptiveGCBoundary', 3), ('NewRatio', 15), ('DisableExplicitGC', 3), ('TenuredGenerationSizeSupplementDecay', 1), ('SurvivorRatio', 13)]",6,2.8666666666666667,5.0,2.0,5199.579671621323
