sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
normal,8580,filterOff = 1 AND mtOff = 1 AND tmOff = 1,filterOff AND mtOff AND tmOff,0,1.0,1.0,1.0,0
uniform,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,mtOff AND HeaderCompressionOff AND tmOff,0,1.0,1.0,1.0,0
bi_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND mtOff = 1,HeaderCompressionOff AND filterOff AND mtOff,0,1.0,1.0,1.0,0
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND mtOff = 1,mtOff AND filterOff AND HeaderCompressionOff,0,1.0,1.0,1.0,0
power_law,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,filterOff AND tmOff AND HeaderCompressionOff,0,1.0,1.0,1.0,0
normal,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,tmOff AND HeaderCompressionOff AND mtOff,0,1.0,1.0,1.0,10
uniform,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,mtOff AND HeaderCompressionOff AND tmOff,0,1.0,1.0,1.0,10
bi_modal_split,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,tmOff,2,0.4,0.25,1.0,10
tri_modal_split,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,tmOff,1,0.4,0.25,1.0,10
power_law,8580,HeaderCompressionOff = 1 AND mtOff = 1 AND tmOff = 1,BlockSize > 24.0,0,0.2077922077922078,0.125,0.6153846153846154,10
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,filterOff AND HeaderCompressionOff AND tmOff,0,1.0,1.0,1.0,11
uniform,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,filterOff AND HeaderCompressionOff AND tmOff,0,1.0,1.0,1.0,11
bi_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,tmOff AND HeaderCompressionOff AND filterOff,0,1.0,1.0,1.0,11
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,tmOff AND filterOff AND HeaderCompressionOff,0,1.0,1.0,1.0,11
power_law,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND tmOff AND filterOff,0,1.0,1.0,1.0,11
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,0,1.0,1.0,1.0,12
uniform,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND tmOff AND filterOff,0,1.0,1.0,1.0,12
bi_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,tmOff AND HeaderCompressionOff AND filterOff,0,1.0,1.0,1.0,12
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,filterOff AND tmOff AND HeaderCompressionOff,0,1.0,1.0,1.0,12
power_law,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,0,1.0,1.0,1.0,12
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,tmOff AND HeaderCompressionOff AND filterOff,0,1.0,1.0,1.0,13
uniform,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,tmOff AND HeaderCompressionOff AND filterOff,0,1.0,1.0,1.0,13
bi_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,0,1.0,1.0,1.0,13
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND filterOff AND tmOff,2,1.0,1.0,1.0,13
power_law,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,filterOff AND tmOff AND HeaderCompressionOff,0,1.0,1.0,1.0,13
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND tmOff AND filterOff,0,1.0,1.0,1.0,14
uniform,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,tmOff AND HeaderCompressionOff AND filterOff,0,1.0,1.0,1.0,14
bi_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,filterOff AND tmOff AND HeaderCompressionOff,1,1.0,1.0,1.0,14
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,tmOff,4,0.4,0.25,1.0,14
power_law,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,HeaderCompressionOff AND tmOff AND filterOff,0,1.0,1.0,1.0,14
normal,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,filterOff AND tmOff AND HeaderCompressionOff,0,1.0,1.0,1.0,15
uniform,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,tmOff AND HeaderCompressionOff AND filterOff,0,1.0,1.0,1.0,15
bi_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,filterOff AND HeaderCompressionOff AND tmOff,0,1.0,1.0,1.0,15
tri_modal_split,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,filterOff AND HeaderCompressionOff AND tmOff,0,1.0,1.0,1.0,15
power_law,8580,HeaderCompressionOff = 1 AND filterOff = 1 AND tmOff = 1,tmOff AND filterOff AND HeaderCompressionOff,0,1.0,1.0,1.0,15
