sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
normal,7500,max = 1 AND memory_based = 1 AND polly_opt_simplify_deps = 1,max AND polly_opt_simplify_deps AND NOT value_based,0,1.0,1.0,1.0,0
uniform,7500,min = 1 AND polly = 1 AND value_based = 1,value_based AND NOT max AND polly,0,1.0,1.0,1.0,0
bi_modal_split,10000,parallel = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,parallel AND polly_opt_simplify_deps,0,1.0,1.0,1.0,0
tri_modal_split,7500,min = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,polly_no_tiling AND polly_opt_simplify_deps AND NOT max,0,1.0,1.0,1.0,0
power_law,10000,max = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,max AND polly_opt_simplify_deps AND polly_parallel,0,1.0,1.0,1.0,0
normal,7500,none = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT memory_based AND none AND polly_no_tiling,0,1.0,1.0,1.0,10
uniform,7500,none = 1 AND polly_no_tiling = 1 AND value_based = 1,value_based AND polly_no_tiling AND none,0,1.0,1.0,1.0,10
bi_modal_split,7500,none = 1 AND polly_no_tiling = 1 AND value_based = 1,value_based AND NOT pollyoptmaxconstantterm_10 AND polly_no_tiling,4,0.6153846153846154,0.5,0.8,10
tri_modal_split,7500,none = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT memory_based AND NOT polly AND polly_no_tiling,3,1.0,1.0,1.0,10
power_law,7500,none = 1 AND polly_no_tiling = 1 AND value_based = 1,value_based AND none AND polly_no_tiling,0,1.0,1.0,1.0,10
normal,7500,min = 1 AND polly_opt_simplify_deps = 1 AND value_based = 1,value_based AND polly_opt_simplify_deps AND NOT max,0,1.0,1.0,1.0,11
uniform,7500,min = 1 AND polly_opt_simplify_deps = 1 AND value_based = 1,min AND NOT memory_based AND polly_opt_simplify_deps,0,1.0,1.0,1.0,11
bi_modal_split,7500,min = 1 AND polly_opt_simplify_deps = 1 AND value_based = 1,NOT max AND NOT memory_based AND polly_opt_simplify_deps,0,1.0,1.0,1.0,11
tri_modal_split,7500,min = 1 AND polly_opt_simplify_deps = 1 AND value_based = 1,value_based AND min AND polly_opt_simplify_deps,0,1.0,1.0,1.0,11
power_law,7500,min = 1 AND polly_opt_simplify_deps = 1 AND value_based = 1,NOT max AND polly_opt_simplify_deps AND NOT memory_based,0,1.0,1.0,1.0,11
