sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
normal,128,instcombine = 1 AND print_used_types = 1 AND sccp = 1,sccp AND print_used_types AND instcombine,0,1.0,1.0,1.0,0
uniform,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,simplifycfg AND gvn AND inline,0,1.0,1.0,1.0,0
bi_modal_split,128,gvn = 1 AND iv_users = 1 AND simplifycfg = 1,iv_users AND NOT licm AND gvn AND simplifycfg,0,0.6666666666666666,1.0,0.5,0
tri_modal_split,128,instcombine = 1 AND ipsccp = 1 AND licm = 1,licm,1,0.4,0.25,1.0,0
power_law,128,gvn = 1 AND ipsccp = 1 AND iv_users = 1,iv_users AND ipsccp AND gvn,0,1.0,1.0,1.0,0
normal,128,inline = 1 AND ipsccp = 1 AND licm = 1,licm AND inline AND ipsccp,0,1.0,1.0,1.0,10
uniform,128,inline = 1 AND ipsccp = 1 AND licm = 1,inline AND licm AND ipsccp,0,1.0,1.0,1.0,10
bi_modal_split,128,inline = 1 AND ipsccp = 1 AND licm = 1,inline AND licm AND ipsccp,0,1.0,1.0,1.0,10
tri_modal_split,128,inline = 1 AND ipsccp = 1 AND licm = 1,inline AND ipsccp AND licm,0,1.0,1.0,1.0,10
power_law,128,inline = 1 AND ipsccp = 1 AND licm = 1,licm AND inline AND ipsccp,0,1.0,1.0,1.0,10
normal,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,instcombine,0,0.2,0.125,0.5,11
uniform,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND print_used_types AND licm,0,1.0,1.0,1.0,11
bi_modal_split,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,NOT jump_threading AND print_used_types,2,0.3333333333333333,0.25,0.5,11
tri_modal_split,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,sccp,0,0.2,0.125,0.5,11
power_law,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND print_used_types AND licm,0,1.0,1.0,1.0,11
normal,128,gvn = 1 AND licm = 1 AND sccp = 1,licm AND gvn AND sccp,0,1.0,1.0,1.0,12
uniform,128,gvn = 1 AND licm = 1 AND sccp = 1,NOT ipsccp,0,0.2,0.125,0.5,12
bi_modal_split,128,gvn = 1 AND licm = 1 AND sccp = 1,licm AND gvn AND sccp,0,1.0,1.0,1.0,12
tri_modal_split,128,gvn = 1 AND licm = 1 AND sccp = 1,inline AND sccp,4,0.3333333333333333,0.25,0.5,12
power_law,128,gvn = 1 AND licm = 1 AND sccp = 1,sccp AND licm AND gvn,0,1.0,1.0,1.0,12
normal,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,inline AND iv_users AND ipsccp AND simplifycfg,0,0.6666666666666666,1.0,0.5,13
uniform,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,inline AND simplifycfg AND iv_users,0,1.0,1.0,1.0,13
bi_modal_split,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,inline AND iv_users AND simplifycfg,2,1.0,1.0,1.0,13
tri_modal_split,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,inline AND iv_users AND simplifycfg,0,1.0,1.0,1.0,13
power_law,128,inline = 1 AND iv_users = 1 AND simplifycfg = 1,iv_users AND inline AND simplifycfg,0,1.0,1.0,1.0,13
normal,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,ipsccp AND gvn,2,0.3333333333333333,0.25,0.5,14
uniform,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,simplifycfg AND inline AND gvn,0,1.0,1.0,1.0,14
bi_modal_split,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,sccp AND simplifycfg,2,0.3333333333333333,0.25,0.5,14
tri_modal_split,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,ipsccp AND simplifycfg,3,0.3333333333333333,0.25,0.5,14
power_law,128,gvn = 1 AND inline = 1 AND simplifycfg = 1,inline AND gvn AND simplifycfg,0,1.0,1.0,1.0,14
normal,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,iv_users AND sccp AND jump_threading,0,1.0,1.0,1.0,15
uniform,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,jump_threading AND sccp AND iv_users,2,1.0,1.0,1.0,15
bi_modal_split,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,NOT licm AND sccp,4,0.3333333333333333,0.25,0.5,15
tri_modal_split,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,sccp AND iv_users AND jump_threading,4,1.0,1.0,1.0,15
power_law,128,iv_users = 1 AND jump_threading = 1 AND sccp = 1,jump_threading AND iv_users AND sccp,0,1.0,1.0,1.0,15
normal,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,licm AND ipsccp AND print_used_types,0,1.0,1.0,1.0,16
uniform,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,licm AND ipsccp AND print_used_types,2,1.0,1.0,1.0,16
bi_modal_split,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND licm AND print_used_types,0,1.0,1.0,1.0,16
tri_modal_split,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,ipsccp AND licm AND print_used_types,0,1.0,1.0,1.0,16
power_law,128,ipsccp = 1 AND licm = 1 AND print_used_types = 1,licm AND print_used_types AND ipsccp,0,1.0,1.0,1.0,16
normal,128,inline = 1 AND jump_threading = 1 AND print_used_types = 1,print_used_types AND inline AND jump_threading,0,1.0,1.0,1.0,17
uniform,128,inline = 1 AND jump_threading = 1 AND print_used_types = 1,jump_threading AND print_used_types AND inline,0,1.0,1.0,1.0,17
bi_modal_split,128,inline = 1 AND jump_threading = 1 AND print_used_types = 1,inline AND jump_threading AND print_used_types,0,1.0,1.0,1.0,17
tri_modal_split,128,inline = 1 AND jump_threading = 1 AND print_used_types = 1,print_used_types,1,0.4,0.25,1.0,17
power_law,128,inline = 1 AND jump_threading = 1 AND print_used_types = 1,jump_threading AND inline AND print_used_types,0,1.0,1.0,1.0,17
normal,128,instcombine = 1 AND iv_users = 1 AND simplifycfg = 1,simplifycfg AND instcombine AND iv_users,0,1.0,1.0,1.0,18
uniform,128,instcombine = 1 AND iv_users = 1 AND simplifycfg = 1,gvn,0,0.2,0.125,0.5,18
bi_modal_split,128,instcombine = 1 AND iv_users = 1 AND simplifycfg = 1,iv_users AND instcombine AND simplifycfg,1,1.0,1.0,1.0,18
tri_modal_split,128,instcombine = 1 AND iv_users = 1 AND simplifycfg = 1,simplifycfg AND instcombine AND iv_users,0,1.0,1.0,1.0,18
power_law,128,instcombine = 1 AND iv_users = 1 AND simplifycfg = 1,iv_users AND simplifycfg AND instcombine,0,1.0,1.0,1.0,18
normal,128,ipsccp = 1 AND jump_threading = 1 AND licm = 1,jump_threading AND licm AND ipsccp,0,1.0,1.0,1.0,19
uniform,128,ipsccp = 1 AND jump_threading = 1 AND licm = 1,jump_threading AND ipsccp AND licm,0,1.0,1.0,1.0,19
bi_modal_split,128,ipsccp = 1 AND jump_threading = 1 AND licm = 1,jump_threading,1,0.4,0.25,1.0,19
tri_modal_split,128,ipsccp = 1 AND jump_threading = 1 AND licm = 1,jump_threading,1,0.4,0.25,1.0,19
power_law,128,ipsccp = 1 AND jump_threading = 1 AND licm = 1,licm AND jump_threading AND ipsccp,0,1.0,1.0,1.0,19
normal,128,ipsccp = 1 AND licm = 1 AND sccp = 1,sccp AND licm AND ipsccp,0,1.0,1.0,1.0,1
uniform,128,ipsccp = 1 AND licm = 1 AND sccp = 1,ipsccp,0,0.4,0.25,1.0,1
bi_modal_split,128,ipsccp = 1 AND licm = 1 AND sccp = 1,gvn,0,0.2,0.125,0.5,1
tri_modal_split,128,ipsccp = 1 AND licm = 1 AND sccp = 1,licm,1,0.4,0.25,1.0,1
