num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min
26,4112,5,0.2887495991512519,0.35233333333333333,0.11536964980544746,0.2811284046692607,"['TPAQ', 'ROLZ', 'ANS1', 'TPAQX', 'ROLZX', 'skip', 'BWT', 'BWTS', 'Huffman', 'SRT', 'RANK', 'blocksize']","[('TPAQ', 3), ('ROLZ', 2), ('ANS1', 1), ('TPAQX', 3), ('ROLZX', 4), ('skip', 1), ('BWT', 3), ('BWTS', 3), ('Huffman', 2), ('SRT', 3), ('RANK', 1), ('blocksize', 2)]",12,5.6,8.0,3.0
