num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min
19,6764,5,0.14151103565365025,0.3,0.33888231815493786,1.0,"['ios', 'threads', 'androidIncludeLdpiTvdpi', 'web', 'iosCreateImagesetFolders', 'win', 'android', 'androidMipmapInsteadOfDrawable']","[('ios', 4), ('threads', 1), ('androidIncludeLdpiTvdpi', 3), ('web', 2), ('iosCreateImagesetFolders', 3), ('win', 2), ('android', 4), ('androidMipmapInsteadOfDrawable', 3)]",8,4.4,5.0,3.0
