n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
10000,10,48548.87722045846,1224,X_0==2 AND X_2==0 AND X_8==0 AND X_6==0,X_0==2 AND X_2==0 AND X_6==0 AND X_8==0,0,1.0,1.0,1.0,95,1.694448471069336
10000,25,34541.56068361462,1598,X_13==0 AND X_20==1 AND X_16==0 AND X_22==0,X_13==0 AND X_16==0 AND X_20==1 AND X_22==0,0,1.0,1.0,1.0,95,6565.859593153
10000,50,44980.031675106366,1259,X_20==0 AND X_37==0 AND X_31==1 AND X_1==16,X_1==16 AND X_20==0 AND X_31==1 AND X_37==0,0,1.0,1.0,1.0,95,275.5917727947235
10000,10,31761.123382613903,1576,X_7==0 AND X_3==1 AND X_2==0 AND X_4==1,X_0==4 AND X_2==1 AND X_4==0 AND X_5==0 AND X_7==1,0,0.0,0.0,0.0,96,8.405574083328247
10000,25,29459.847216440503,1565,X_22==1 AND X_5==0 AND X_10==0 AND X_15==0,X_0==16 AND X_11==1 AND X_22==0 AND X_5==1 AND X_6==0,0,0.0,0.0,0.0,96,6307.784405469894
10000,50,41871.41928170648,1568,X_19==0 AND X_26==0 AND X_38==0 AND X_10==0,X_10==0 AND X_19==0 AND X_26==0 AND X_38==0,0,1.0,1.0,1.0,96,307.5905222892761
10000,10,45059.85695723751,1077,X_2==0 AND X_0==8 AND X_9==0 AND X_1==8,X_0==8 AND X_1==8 AND X_2==0 AND X_9==0,0,1.0,1.0,1.0,97,4.94031286239624
10000,25,33801.245859687464,1520,X_14==0 AND X_5==0 AND X_17==0 AND X_20==0,X_14==1 AND X_15==0 AND X_20==0 AND X_23==0 AND X_24==0 AND X_3==16 AND X_6==1 AND X_9==1,0,0.0,0.0,0.0,97,6084.152393102646
10000,50,42067.926446020574,1577,X_43==1 AND X_17==0 AND X_29==1 AND X_34==0,X_17==0 AND X_29==1 AND X_34==0 AND X_43==1,0,1.0,1.0,1.0,97,522.307817697525
10000,100,48205.55173114663,1221,X_12==16 AND X_80==0 AND X_43==1 AND X_24==0,X_12==16 AND X_24==0 AND X_43==1 AND X_80==0,0,1.0,1.0,1.0,97,233.287454366684
10000,10,40837.66765728872,1215,X_6==0 AND X_0==1 AND X_3==0 AND X_8==1,X_0==1 AND X_3==0 AND X_6==0 AND X_8==1,0,1.0,1.0,1.0,98,0.4713795185089111
10000,25,25181.83838053489,1225,X_16==0 AND X_6==1 AND X_22==0 AND X_1==16,X_6==0,0,0.0,0.0,0.0,98,6586.059407234192
10000,50,41871.01489935639,1201,X_30==1 AND X_38==0 AND X_6==2 AND X_34==0,X_30==1 AND X_34==0 AND X_38==0 AND X_6==2,0,1.0,1.0,1.0,98,665.3316416740417
10000,100,44897.90635851739,1238,X_42==1 AND X_1==1 AND X_63==1 AND X_87==1,X_1==1 AND X_42==1 AND X_63==1 AND X_87==1,0,1.0,1.0,1.0,98,213.3807990550995
10000,10,33915.00018722109,1535,X_7==1 AND X_9==1 AND X_8==1 AND X_3==1,X_3==1 AND X_7==1 AND X_8==1 AND X_9==1,0,1.0,1.0,1.0,99,9.04744839668274
10000,25,48556.31324575057,1240,X_22==0 AND X_4==16 AND X_15==1 AND X_8==1,X_15==1 AND X_22==0 AND X_4==16 AND X_8==1,0,1.0,1.0,1.0,99,4.541335105895996
