num_features,num_samples,sgs_unique,sgs_mean_jaccard,sgs_mean_overlap_coefficient,coverage_mean,coverage_total,rule_features_used,rule_feature_frequency,rule_num_features,rule_length_mean,rule_length_max,rule_length_min,runtime
13,193536,5,0.1,0.2,0.08571428571428572,0.4166666666666667,"['NewRatio', 'UseAdaptiveSizePolicy', 'SurvivorRatio', 'MaxTenuringThreshold']","[('NewRatio', 5), ('UseAdaptiveSizePolicy', 4), ('SurvivorRatio', 4), ('MaxTenuringThreshold', 2)]",4,4.2,5.0,3.0,0.25934553146362305
