sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_20,460,83,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_opt_simplify_deps >= 1.0  AND  polly_parallel >= 1.0  AND  polly_no_tiling >= 1.0,0.0,1.0,1.0,1.0,17
2-wise,49,10,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_no_tiling >= 0.5  AND  polly_parallel >= 1.0  AND  0.0 <= pollyoptmaxconstantterm_10 < 1.0,1.0,0.6956521739130435,0.6153846153846154,0.8,17
3-wise,255,42,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_opt_simplify_deps >= 0.5  AND  polly_parallel >= 1.0  AND  polly_no_tiling >= 1.0,0.0,1.0,1.0,1.0,17
4-wise,942,163,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_opt_simplify_deps >= 1.0  AND  polly_parallel >= 1.0  AND  polly_no_tiling >= 1.0,0.0,1.0,1.0,1.0,17
full,60000,7500,min = 1 AND none = 1 AND polly_no_tiling = 1,0.0 <= polly < 1.0  AND  polly_no_tiling >= 1.0  AND  0.0 <= max < 1.0  AND  polly_opt_simplify_deps >= 1.0,1.0,0.6666666666666666,1.0,0.5,18
random_2,46,2,min = 1 AND none = 1 AND polly_no_tiling = 1,pollyrtcmaxparameters < 3.0,2.0,0.0833333333333333,0.0454545454545454,0.5,18
random_5,115,17,min = 1 AND none = 1 AND polly_no_tiling = 1,0.0 <= polly < 1.0  AND  polly_no_tiling >= 1.0  AND  0.0 <= max < 1.0,0.0,1.0,1.0,1.0,18
random_10,230,31,min = 1 AND none = 1 AND polly_no_tiling = 1,0.0 <= polly < 1.0  AND  polly_no_tiling >= 1.0  AND  0.0 <= max < 1.0,0.0,1.0,1.0,1.0,18
random_20,460,69,min = 1 AND none = 1 AND polly_no_tiling = 1,0.0 <= polly < 1.0  AND  polly_no_tiling >= 1.0  AND  0.0 <= max < 1.0,0.0,1.0,1.0,1.0,18
2-wise,54,5,min = 1 AND none = 1 AND polly_no_tiling = 1,0.0 <= polly_parallel < 0.5,0.0,0.0,0.0,0.0,18
3-wise,250,30,min = 1 AND none = 1 AND polly_no_tiling = 1,0.0 <= max < 1.0  AND  0.0 <= polly < 1.0  AND  polly_no_tiling >= 1.0,0.0,1.0,1.0,1.0,18
4-wise,956,116,min = 1 AND none = 1 AND polly_no_tiling = 1,0.0 <= polly < 1.0  AND  polly_no_tiling >= 0.5  AND  0.0 <= max < 1.0,0.0,1.0,1.0,1.0,18
full,60000,10000,none = 1 AND polly_parallel = 1 AND value_based = 1,0.0 <= memory_based < 1.0  AND  0.0 <= polly < 1.0  AND  parallel >= 0.5  AND  pollyrtcmaxparameters < 16.0,2.0,0.5714285714285715,1.0,0.4,19
