sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_20,320,30,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,0.0 <= HAVE_SEQUENCE < 1.0  AND  HAVE_VERIFY.1 >= 1.0,0.0,0.0,0.0,0.0,17
2-wise,59,3,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,0.0 <= HAVE_VERIFY < 0.5  AND  4.0 <= PAGESIZE < 16.0  AND  0.0 <= HAVE_VERIFY.1 < 1.0,0.0,0.0,0.0,0.0,17
3-wise,200,10,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC.1 >= 1.0,0.0,0.0,0.0,0.0,17
4-wise,439,28,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,16.0 <= PAGESIZE < 32.0  AND  HAVE_HASH.1 >= 1.0,0.0,0.0,0.0,0.0,17
full,2560,320,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0  AND  HAVE_REPLICATION >= 1.0,0.0,1.0,1.0,1.0,18
random_2,32,8,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION >= 0.5  AND  0.0 <= HAVE_HASH.1 < 1.0,0.0,0.8,0.6666666666666666,1.0,18
random_5,80,14,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION >= 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0,0.0,0.8484848484848484,0.7368421052631579,1.0,18
random_10,160,18,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,32.0 <= CACHESIZE < 512.0  AND  HAVE_HASH >= 1.0  AND  PAGESIZE < 32.0,1.0,0.3428571428571428,0.3529411764705882,0.3333333333333333,18
random_20,320,0,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,18
2-wise,62,3,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,HAVE_HASH.1 >= 1.0,0.0,0.0,0.0,0.0,18
3-wise,207,18,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_REPLICATION >= 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0,0.0,1.0,1.0,1.0,18
4-wise,451,30,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,32.0 <= CACHESIZE < 512.0  AND  HAVE_HASH >= 1.0  AND  DIAGNOSTIC >= 1.0,0.0,0.4313725490196078,0.5238095238095238,0.3666666666666666,18
full,2560,320,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION >= 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0  AND  HAVE_VERIFY >= 1.0,2.0,1.0,1.0,1.0,19
random_2,32,0,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,19
random_5,80,8,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION >= 1.0  AND  HAVE_VERIFY >= 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0,1.0,1.0,1.0,1.0,19
random_10,160,23,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION >= 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0  AND  HAVE_VERIFY >= 1.0,0.0,1.0,1.0,1.0,19
random_20,320,47,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION >= 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0  AND  HAVE_VERIFY >= 1.0,0.0,1.0,1.0,1.0,19
2-wise,63,0,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,19
3-wise,203,0,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,19
4-wise,445,0,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,19
full,2560,320,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,0.0,1.0,1.0,1.0,1
random_2,32,0,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,1
random_5,80,0,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,1
random_10,160,23,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,0.0,1.0,1.0,1.0,1
random_20,320,40,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,0.0,1.0,1.0,1.0,1
2-wise,55,0,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,1
3-wise,214,13,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,0.0,1.0,1.0,1.0,1
4-wise,440,39,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,0.0,1.0,1.0,1.0,1
full,2560,320,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_SEQUENCE >= 1.0  AND  HAVE_CRYPTO >= 1.0,0.0,1.0,1.0,1.0,20
random_2,32,0,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,20
random_5,80,11,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  PAGESIZE < 32.0,0.0,0.4255319148936171,0.2777777777777778,0.9090909090909092,20
random_10,160,0,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,20
random_20,320,53,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_CRYPTO >= 1.0  AND  HAVE_SEQUENCE >= 1.0,0.0,1.0,1.0,1.0,20
2-wise,59,1,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,0.0 <= HAVE_SEQUENCE < 1.0  AND  PAGESIZE >= 16.0  AND  0.0 <= HAVE_STATISTICS < 1.0  AND  0.0 <= HAVE_VERIFY.1 < 0.5,0.0,0.0,0.0,0.0,20
3-wise,199,9,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,CACHESIZE < 32.0  AND  HAVE_STATISTICS >= 0.5,2.0,0.1290322580645161,0.0909090909090909,0.2222222222222222,20
4-wise,450,31,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,PAGESIZE < 8.0  AND  HAVE_STATISTICS.1 >= 1.0,0.0,0.0,0.0,0.0,20
full,2560,300,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,DIAGNOSTIC >= 1.0  AND  HAVE_SEQUENCE >= 1.0  AND  HAVE_STATISTICS >= 1.0,0.0,1.0,1.0,1.0,21
random_2,32,1,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,CACHESIZE < 64.0  AND  HAVE_CRYPTO >= 0.5,0.0,0.0,0.0,0.0,21
random_5,80,10,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,0.0 <= DIAGNOSTIC < 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0  AND  0.0 <= HAVE_CRYPTO < 1.0,0.0,0.0,0.0,0.0,21
random_10,160,0,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,,,0.0,0.0,0.0,21
random_20,320,35,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,32.0 <= CACHESIZE < 512.0  AND  HAVE_VERIFY.1 >= 1.0,0.0,0.0,0.0,0.0,21
2-wise,54,0,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,,,0.0,0.0,0.0,21
3-wise,197,15,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,HAVE_HASH >= 1.0  AND  0.0 <= HAVE_REPLICATION < 1.0,0.0,0.0,0.0,0.0,21
4-wise,438,0,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1,,,0.0,0.0,0.0,21
full,2560,320,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,1.0,1.0,1.0,1.0,22
random_2,32,0,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,,,0.0,0.0,0.0,22
random_5,80,11,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 0.5  AND  HAVE_HASH >= 0.5,1.0,1.0,1.0,1.0,22
random_10,160,19,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,0.0,1.0,1.0,1.0,22
random_20,320,43,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,0.0,1.0,1.0,1.0,22
2-wise,59,5,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,HAVE_STATISTICS.1 >= 0.5,0.0,0.0,0.0,0.0,22
3-wise,201,13,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,0.0,1.0,1.0,1.0,22
4-wise,436,35,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_HASH >= 1.0,0.0,1.0,1.0,1.0,22
full,2560,320,HAVE_REPLICATION = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION >= 1.0  AND  HAVE_STATISTICS >= 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0,1.0,1.0,1.0,1.0,23
random_2,32,2,HAVE_REPLICATION = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC >= 1.0  AND  HAVE_SEQUENCE >= 1.0  AND  0.0 <= HAVE_VERIFY.1 < 0.5,0.0,0.0,0.0,0.0,23
random_5,80,13,HAVE_REPLICATION = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,0.0 <= HAVE_SEQUENCE < 1.0  AND  PAGESIZE < 8.0  AND  0.0 <= HAVE_HASH.1 < 1.0,0.0,0.0,0.0,0.0,23
random_10,160,20,HAVE_REPLICATION = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,CACHESIZE >= 512.0  AND  HAVE_SEQUENCE >= 0.5,0.0,0.0,0.0,0.0,23
random_20,320,47,HAVE_REPLICATION = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION >= 1.0  AND  HAVE_STATISTICS >= 1.0  AND  0.0 <= HAVE_HASH.1 < 1.0,0.0,1.0,1.0,1.0,23
