sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_10,100,9,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,unlimitedWindowSize AND encryption AND disableCompressibilityTesting,4,1.0,1.0,1.0,24
random_20,200,27,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,unlimitedWindowSize AND disableCompressibilityTesting AND encryption,0,1.0,1.0,1.0,24
2-wise,59,3,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,encryption AND unlimitedWindowSize AND disableCompressibilityTesting,1,1.0,1.0,1.0,24
3-wise,159,11,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,encryption AND disableCompressibilityTesting AND unlimitedWindowSize,0,1.0,1.0,1.0,24
4-wise,302,30,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,unlimitedWindowSize AND encryption AND disableCompressibilityTesting,0,1.0,1.0,1.0,24
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND unlimitedWindowSize,0,1.0,1.0,1.0,25
random_2,20,2,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT compressionZpaq AND NOT disableCompressibilityTesting AND NOT compressionLrzip,0,0.0,0.0,0.0,25
random_5,50,7,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT encryption AND NOT compressionLrzip,0,0.0,0.0,0.0,25
random_10,100,10,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND encryption AND level > 2.5 AND unlimitedWindowSize,3,1.0,1.0,1.0,25
random_20,200,23,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting AND unlimitedWindowSize AND encryption,1,1.0,1.0,1.0,25
2-wise,56,3,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,NOT unlimitedWindowSize AND level > 3.5 AND NOT compressionGzip,0,0.0,0.0,0.0,25
3-wise,149,10,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,unlimitedWindowSize AND encryption AND disableCompressibilityTesting,4,1.0,1.0,1.0,25
4-wise,308,42,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,unlimitedWindowSize AND encryption AND disableCompressibilityTesting,0,1.0,1.0,1.0,25
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,unlimitedWindowSize AND encryption AND disableCompressibilityTesting,0,1.0,1.0,1.0,26
