sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
3-wise,2043,446,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,13
4-wise,6770,1522,CUDA = 1 AND Linear1D = 1 AND TextureMemory = 1,Linear1D,0,1.0,1.0,1.0,13
full,13485,1872,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,14
random_2,62,8,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory AND padding > 16.0,3,1.0,1.0,1.0,14
random_5,155,20,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory AND NOT bs_64x2,0,1.0,1.0,1.0,14
random_10,310,48,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory,1,1.0,1.0,1.0,14
random_20,620,102,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory,0,1.0,1.0,1.0,14
2-wise,373,57,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory,0,1.0,1.0,1.0,14
3-wise,2045,330,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,14
4-wise,6768,1152,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,14
full,13485,2132,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,15
random_2,62,4,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,NOT bs_32x4 AND bs_32x8 AND pixelPerThread <= 2.5 AND CUDA,0,0.3333333333333333,0.5,0.25,15
random_5,155,25,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,NOT bs_128x2 AND NOT bs_512x2 AND NOT bs_256x1 AND pixelPerThread <= 2.5,4,0.4210526315789473,0.2857142857142857,0.8,15
random_10,310,34,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,NOT Linear1D AND NOT OpenCL AND padding <= 496.0 AND padding <= 432.0,4,0.2346368715083798,0.1448275862068965,0.6176470588235294,15
random_20,620,80,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,15
2-wise,375,69,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,15
3-wise,2039,370,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,15
