sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_5,80,8,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION AND HAVE_CRYPTO AND HAVE_VERIFY,2,1.0,1.0,1.0,19
random_10,160,23,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION AND HAVE_VERIFY AND NOT HAVE_HASH.1,0,1.0,1.0,1.0,19
random_20,320,47,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION AND HAVE_VERIFY AND NOT HAVE_HASH.1,0,1.0,1.0,1.0,19
2-wise,63,3,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_SEQUENCE AND NOT HAVE_STATISTICS AND HAVE_REPLICATION AND HAVE_VERIFY,2,0.4,0.5,0.3333333333333333,19
3-wise,203,11,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION AND HAVE_VERIFY AND HAVE_CRYPTO,0,1.0,1.0,1.0,19
4-wise,445,27,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_VERIFY AND HAVE_REPLICATION AND HAVE_CRYPTO,0,1.0,1.0,1.0,19
full,2560,320,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,HAVE_HASH AND HAVE_VERIFY AND PAGESIZE <= 12.0 AND DIAGNOSTIC,0,0.4615384615384615,1.0,0.3,1
random_2,32,4,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,CACHESIZE <= 288.0 AND HAVE_HASH AND PAGESIZE <= 12.0 AND CACHESIZE <= 40.0,3,0.6666666666666666,1.0,0.5,1
random_5,80,14,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,CACHESIZE <= 24.0 AND NOT HAVE_SEQUENCE.1 AND NOT HAVE_VERIFY,0,0.0,0.0,0.0,1
random_10,160,23,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,NOT PAGESIZE.1 AND CACHESIZE > 24.0 AND NOT HAVE_REPLICATION.1,4,0.265625,0.1619047619047619,0.7391304347826086,1
