sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
full,60000,10000,max = 1 AND polly_parallel = 1 AND value_based = 1,value_based AND NOT min AND polly_parallel,0,1.0,1.0,1.0,13
random_2,46,11,max = 1 AND polly_parallel = 1 AND value_based = 1,value_based AND max AND NOT pollyoptmaxcoefficient_10 AND polly_parallel,0,1.0,1.0,1.0,13
random_5,115,25,max = 1 AND polly_parallel = 1 AND value_based = 1,max AND value_based AND polly_parallel,0,1.0,1.0,1.0,13
random_10,230,38,max = 1 AND polly_parallel = 1 AND value_based = 1,polly_parallel AND value_based AND max,0,1.0,1.0,1.0,13
random_20,460,80,max = 1 AND polly_parallel = 1 AND value_based = 1,max AND NOT memory_based AND polly_parallel,0,1.0,1.0,1.0,13
2-wise,48,10,max = 1 AND polly_parallel = 1 AND value_based = 1,value_based AND polly_parallel AND max,1,1.0,1.0,1.0,13
3-wise,256,35,max = 1 AND polly_parallel = 1 AND value_based = 1,value_based AND max AND polly_parallel,0,1.0,1.0,1.0,13
4-wise,986,167,max = 1 AND polly_parallel = 1 AND value_based = 1,max AND NOT memory_based AND polly_parallel,0,1.0,1.0,1.0,13
full,60000,7500,max = 1 AND polly_no_tiling = 1 AND value_based = 1,polly_no_tiling AND value_based AND max,0,1.0,1.0,1.0,14
random_2,46,4,max = 1 AND polly_no_tiling = 1 AND value_based = 1,min AND NOT pollyoptmaxcoefficient_10000 AND NOT pollyoptmaxconstantterm_1,0,0.0,0.0,0.0,14
random_5,115,16,max = 1 AND polly_no_tiling = 1 AND value_based = 1,polly_no_tiling AND max AND NOT memory_based,0,1.0,1.0,1.0,14
random_10,230,30,max = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT memory_based AND polly_no_tiling AND max,0,1.0,1.0,1.0,14
random_20,460,50,max = 1 AND polly_no_tiling = 1 AND value_based = 1,polly_no_tiling AND NOT min AND NOT memory_based,0,1.0,1.0,1.0,14
2-wise,53,7,max = 1 AND polly_no_tiling = 1 AND value_based = 1,pollyoptmaxcoefficient_1000 AND NOT polly_opt_simplify_deps AND value_based,4,0.4444444444444445,1.0,0.2857142857142857,14
3-wise,237,29,max = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT memory_based AND polly_no_tiling AND max,0,1.0,1.0,1.0,14
4-wise,956,124,max = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT memory_based AND polly_no_tiling AND max,0,1.0,1.0,1.0,14
full,60000,7500,memory_based = 1 AND min = 1 AND none = 1,NOT max AND none AND NOT value_based,0,1.0,1.0,1.0,15
