n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
10000,25,42183.86771371032,1215,X_14==1 AND X_6==1 AND X_2==4 AND X_8==0,X_2 = 4.00 AND X_6 AND NOT X_8 AND X_14,0,1.0,1.0,1.0,36,135.5570912361145
30000,25,45854.50539080184,3718,X_12==0 AND X_21==1 AND X_1==2 AND X_10==1,NOT X_21,0,0.0,0.0,0.0,36,137.7111370563507
100000,25,35033.449669226386,12278,X_0==8 AND X_22==1 AND X_7==1 AND X_20==1,X_0 = 8.00 AND X_7 AND X_20 AND X_22,0,1.0,1.0,1.0,36,133.1123456954956
300000,25,40072.8211190376,46893,X_20==1 AND X_22==1 AND X_10==1 AND X_19==0,X_10 AND NOT X_19 AND X_20 AND X_22,1,1.0,1.0,1.0,36,180.15759706497192
1000000,25,38785.734622987904,122507,X_4==1 AND X_6==1 AND X_15==1 AND X_9==1,X_4 = 1.00 AND X_6 AND X_9 AND X_15,0,1.0,1.0,1.0,36,361.3941180706024
1000,25,25025.22341066561,121,X_19==1 AND X_1==8 AND X_17==1 AND X_14==1,X_1 = 8.00 AND X_14 AND X_17 AND X_19,2,1.0,1.0,1.0,37,135.7154757976532
3000,25,25978.851516660103,448,X_6==0 AND X_10==1 AND X_15==1 AND X_17==1,NOT X_6 AND X_10 AND X_15 AND X_17,1,1.0,1.0,1.0,37,135.14865136146545
10000,25,41665.11632044069,1219,X_0==8 AND X_18==1 AND X_13==0 AND X_8==0,X_0 = 8.00 AND NOT X_8 AND NOT X_13 AND X_18,0,1.0,1.0,1.0,37,135.40724277496338
30000,25,43530.596393631466,3249,X_4==2 AND X_6==0 AND X_2==8 AND X_16==0,X_2 = 8.00 AND X_4 = 2.00 AND NOT X_6 AND NOT X_16,3,0.9611004289306316,0.9251138952164008,1.0,37,137.4604411125183
100000,25,45483.30309965747,10926,X_19==1 AND X_1==8 AND X_11==1 AND X_3==8,X_1 = 8.00 AND X_3 = 8.00 AND X_11 AND X_19,1,1.0,1.0,1.0,37,130.05180883407593
300000,25,39944.68617165947,32669,X_22==0 AND X_2==16 AND X_1==4 AND X_17==1,X_1 = 4.00 AND X_2 = 16.00 AND X_17 AND NOT X_22,1,1.0,1.0,1.0,37,176.06531739234924
1000000,25,31652.177900226587,109018,X_17==1 AND X_4==2 AND X_2==4 AND X_8==1,X_2 = 4.00 AND X_4 <= 2.00 AND X_8 AND X_17,0,0.9596612690965268,0.9224507754922452,1.0,37,361.4989187717438
1000,25,37092.9135392462,118,X_19==1 AND X_18==0 AND X_24==0 AND X_4==1,X_4 = 1.00 AND NOT X_18 AND X_19 AND NOT X_24,0,1.0,1.0,1.0,38,122.50952482223512
3000,25,40545.13365924313,482,X_18==1 AND X_22==1 AND X_11==1 AND X_14==1,X_11 AND X_14 AND X_18 AND X_22,0,1.0,1.0,1.0,38,123.9003086090088
10000,25,26138.634222824105,1239,X_16==1 AND X_3==4 AND X_6==1 AND X_17==0,X_3 = 4.00 AND X_6 AND X_16 AND NOT X_17,0,1.0,1.0,1.0,38,126.32200407981873
30000,25,32611.229537184387,3663,X_23==0 AND X_0==4 AND X_14==1 AND X_11==1,X_0 = 4.00 AND X_11 AND X_14 AND NOT X_23,0,1.0,1.0,1.0,38,127.08477783203124
100000,25,32048.06063561727,12222,X_4==16 AND X_24==0 AND X_12==1 AND X_17==1,X_4 = 16.00 AND X_12 AND X_17 AND NOT X_24,1,1.0,1.0,1.0,38,127.149001121521
300000,25,40608.29833120776,32736,X_3==4 AND X_1==2 AND X_16==0 AND X_18==0,X_1 = 2.00 AND X_3 = 4.00 AND NOT X_16 AND NOT X_18,0,0.961056880733945,0.9250332024075276,1.0,38,172.66526293754578
1000000,25,29932.475627266136,155846,X_9==1 AND X_23==1 AND X_17==0 AND X_13==1,X_9 AND X_13 AND NOT X_17 AND X_23,0,1.0,1.0,1.0,38,359.372789144516
1000,25,33112.23275178341,124,X_12==0 AND X_0==4 AND X_15==0 AND X_16==1,X_0 = 4.00 AND NOT X_12 AND NOT X_15 AND X_16,0,1.0,1.0,1.0,39,133.50200700759888
3000,25,39869.553226983095,325,X_4==16 AND X_8==1 AND X_22==1 AND X_2==4,X_2 = 4.00 AND X_4 = 16.00 AND X_8 AND X_22,0,1.0,1.0,1.0,39,136.2327184677124
10000,25,26016.403241899265,1577,X_5==1 AND X_17==1 AND X_11==1 AND X_23==1,X_5 AND X_11 AND X_17 AND X_23,0,1.0,1.0,1.0,39,136.79025173187256
30000,25,24778.151563265383,4746,X_22==1 AND X_10==1 AND X_6==1 AND X_18==0,X_6 AND X_10 AND NOT X_18 AND X_22,1,1.0,1.0,1.0,39,138.65574097633362
100000,25,24545.632045065544,12245,X_8==1 AND X_6==0 AND X_19==1 AND X_4==2,X_4 = 2.00 AND NOT X_6 AND X_8 AND X_19,1,1.0,1.0,1.0,39,133.13514018058777
300000,25,39761.9200013076,46991,X_8==1 AND X_17==0 AND X_12==0 AND X_22==0,X_8 AND NOT X_12 AND NOT X_17 AND NOT X_22,1,1.0,1.0,1.0,39,181.0798509120941
1000000,25,35406.5830410034,109007,X_1==2 AND X_2==1 AND X_22==0 AND X_13==0,X_1 = 2.00 AND X_2 = 1.00 AND NOT X_13 AND NOT X_22,0,0.9597587550351082,0.9226309374682602,1.0,39,362.5022826194763
1000,25,39998.56736205381,159,X_18==0 AND X_13==1 AND X_21==0 AND X_14==0,X_13 AND NOT X_14 AND NOT X_18 AND NOT X_21,3,1.0,1.0,1.0,4,136.30291891098022
3000,25,24264.585845361955,484,X_14==1 AND X_15==0 AND X_21==0 AND X_22==0,X_14 AND NOT X_15 AND NOT X_21 AND NOT X_22,0,1.0,1.0,1.0,4,135.33806371688843
10000,25,45468.52691042116,1248,X_24==1 AND X_0==2 AND X_11==0 AND X_17==0,X_0 = 2.00 AND X_24,1,0.7763608087091758,0.6344687341128622,1.0,4,135.58455085754397
30000,25,30418.82663729821,3677,X_5==1 AND X_17==0 AND X_7==1 AND X_0==16,X_0 = 16.00 AND X_5 AND X_7 AND NOT X_17,0,1.0,1.0,1.0,4,137.51795840263367
100000,25,33382.73618274574,15591,X_23==0 AND X_18==0 AND X_13==0 AND X_7==1,X_7 AND NOT X_13 AND NOT X_18 AND NOT X_23,0,1.0,1.0,1.0,4,133.13051557540894
300000,25,39938.20361120019,46550,X_18==0 AND X_24==0 AND X_12==1 AND X_8==1,X_8 AND X_12 AND NOT X_18 AND NOT X_24,1,1.0,1.0,1.0,4,170.39755606651306
1000000,25,37560.00199070943,108976,X_1==1 AND X_2==8 AND X_22==0 AND X_10==0,X_1 = 1.00 AND X_2 = 8.00 AND NOT X_10 AND NOT X_22,0,1.0,1.0,1.0,4,359.06007051467896
1000,25,37256.96068673696,128,X_23==0 AND X_6==0 AND X_18==1 AND X_0==8,X_0 = 8.00 AND X_18,0,0.7901234567901235,0.6530612244897959,1.0,40,135.88580226898193
3000,25,40634.2508111676,369,X_9==1 AND X_23==0 AND X_1==8 AND X_20==1,X_1 = 8.00 AND X_9 AND X_20 AND NOT X_23,2,1.0,1.0,1.0,40,134.9256317615509
10000,25,41421.71784431474,1557,X_10==0 AND X_22==1 AND X_18==1 AND X_17==0,NOT X_10 AND NOT X_17 AND X_18 AND X_22,1,1.0,1.0,1.0,40,135.1132800579071
30000,25,29744.64842172712,4675,X_5==0 AND X_11==1 AND X_16==0 AND X_21==0,NOT X_5 AND X_11 AND NOT X_16 AND NOT X_21,2,1.0,1.0,1.0,40,136.9726288318634
100000,25,37979.08501018784,12197,X_4==4 AND X_10==0 AND X_12==1 AND X_18==1,X_4 = 4.00 AND NOT X_10 AND X_12 AND X_18,0,1.0,1.0,1.0,40,133.09606671333313
300000,25,46793.33454008676,36802,X_10==0 AND X_18==1 AND X_16==1 AND X_0==4,X_0 = 4.00 AND NOT X_10 AND X_16 AND X_18,1,1.0,1.0,1.0,40,180.36633491516116
1000000,25,40464.371933558046,122654,X_8==0 AND X_0==1 AND X_10==1 AND X_22==1,X_0 = 1.00 AND NOT X_8 AND X_10 AND X_22,0,1.0,1.0,1.0,40,361.7105603218079
1000,25,45201.98296625184,120,X_17==0 AND X_0==4 AND X_9==0 AND X_11==0,X_0 = 4.00 AND NOT X_9 AND NOT X_11 AND NOT X_17,4,1.0,1.0,1.0,41,136.18259716033936
3000,25,40658.98644388351,328,X_0==2 AND X_3==4 AND X_8==0 AND X_21==0,X_0 = 2.00 AND X_3 = 4.00 AND NOT X_8 AND NOT X_21,0,0.9590643274853802,0.9213483146067416,1.0,41,135.06864261627197
10000,25,35328.86547373039,1571,X_19==0 AND X_7==0 AND X_11==0 AND X_12==1,NOT X_7 AND NOT X_11 AND X_12 AND NOT X_19,0,1.0,1.0,1.0,41,135.47760796546936
30000,25,38457.663958869096,3289,X_2==16 AND X_19==0 AND X_15==0 AND X_0==8,X_0 = 8.00 AND X_2 = 16.00 AND NOT X_15 AND NOT X_19,0,1.0,1.0,1.0,41,137.72741031646729
100000,25,35704.5984370335,15582,X_20==0 AND X_12==1 AND X_23==1 AND X_6==1,X_6 AND X_12 AND NOT X_20 AND X_23,1,1.0,1.0,1.0,41,132.91462588310242
300000,25,47765.50397245212,47014,X_8==0 AND X_18==0 AND X_14==0 AND X_16==1,X_18,0,0.0,0.0,0.0,41,178.70996260643005
1000000,25,30099.893937925823,155739,X_22==1 AND X_6==1 AND X_18==1 AND X_7==1,X_6 AND X_7 AND X_18 AND X_22,0,1.0,1.0,1.0,41,360.984014749527
1000,25,45363.734496647725,154,X_6==0 AND X_19==1 AND X_5==0 AND X_17==1,NOT X_5 AND NOT X_6 AND X_17 AND X_19,0,1.0,1.0,1.0,42,134.77913784980774
3000,25,34792.30885616301,455,X_18==1 AND X_7==0 AND X_19==1 AND X_15==1,NOT X_7 AND X_15 AND X_18 AND X_19,0,1.0,1.0,1.0,42,134.69403195381165
10000,25,44220.88398858412,1209,X_0==8 AND X_18==0 AND X_17==1 AND X_9==0,X_0 = 8.00 AND NOT X_9 AND X_17 AND NOT X_18,0,1.0,1.0,1.0,42,135.56031966209412
30000,25,32746.251086334803,3683,X_4==2 AND X_8==1 AND X_12==1 AND X_16==0,X_4 = 2.00 AND X_8 AND X_12 AND NOT X_16,0,1.0,1.0,1.0,42,132.72581791877747
100000,25,36203.02438305193,10885,X_3==4 AND X_24==0 AND X_18==0 AND X_0==1,X_0 = 1.00 AND X_3 = 4.00 AND NOT X_18 AND NOT X_24,0,1.0,1.0,1.0,42,132.16961550712583
300000,25,48321.94535282001,46774,X_9==1 AND X_17==1 AND X_15==1 AND X_6==1,X_6 AND X_9 AND X_15 AND X_17,1,1.0,1.0,1.0,42,179.70129489898682
1000000,25,37947.92045725722,109070,X_2==4 AND X_17==1 AND X_3==4 AND X_22==1,X_2 = 4.00 AND X_3 = 4.00 AND X_17 AND X_22,0,1.0,1.0,1.0,42,361.356986284256
1000,25,38555.99009853436,148,X_11==1 AND X_12==1 AND X_23==1 AND X_6==1,X_6 AND X_11 AND X_12 AND X_23,0,1.0,1.0,1.0,43,135.51863026618958
3000,25,41201.31267624095,498,X_11==1 AND X_16==0 AND X_18==1 AND X_6==0,NOT X_6 AND X_11 AND NOT X_16 AND X_18,0,1.0,1.0,1.0,43,134.4813175201416
10000,25,42329.05381336657,1247,X_8==0 AND X_2==16 AND X_9==1 AND X_6==0,X_2 = 16.00 AND NOT X_6 AND NOT X_8 AND X_9,0,1.0,1.0,1.0,43,135.16106796264648
30000,25,27426.0188412994,3255,X_13==1 AND X_3==4 AND X_4==8 AND X_12==0,X_3 = 4.00 AND X_4 = 8.00 AND NOT X_12 AND X_13,0,1.0,1.0,1.0,43,136.79507970809937
100000,25,34712.25138964155,15614,X_12==1 AND X_7==1 AND X_9==1 AND X_11==0,X_7 AND X_9 AND NOT X_11 AND X_12,0,1.0,1.0,1.0,43,134.80305194854736
300000,25,37263.91350112685,46588,X_5==0 AND X_19==0 AND X_20==1 AND X_8==0,NOT X_5 AND NOT X_8 AND NOT X_19 AND X_20,1,1.0,1.0,1.0,43,171.2885274887085
1000000,25,38440.46451008738,156156,X_7==1 AND X_19==1 AND X_16==0 AND X_15==1,X_7 AND X_15 AND NOT X_16 AND X_19,0,1.0,1.0,1.0,43,358.7315936088562
1000,25,41427.38364315245,118,X_18==0 AND X_3==8 AND X_10==1 AND X_8==0,X_3 = 8.00 AND X_10 AND NOT X_18,2,0.9147286821705426,0.8428571428571429,1.0,44,135.48207879066467
3000,25,45115.664775271856,366,X_22==1 AND X_9==0 AND X_18==0 AND X_0==2,X_0 = 2.00 AND NOT X_9 AND NOT X_18 AND X_22,0,0.9138576779026216,0.8413793103448276,1.0,44,135.21269869804382
10000,25,36483.86429655162,1212,X_19==0 AND X_0==1 AND X_16==1 AND X_21==0,X_0 = 1.00 AND X_16 AND NOT X_19 AND NOT X_21,0,1.0,1.0,1.0,44,135.39013767242432
30000,25,42082.11645705804,3266,X_2==2 AND X_12==1 AND X_4==8 AND X_7==0,X_2 = 2.00 AND X_4 = 8.00 AND NOT X_7 AND X_12,0,0.9618612869974968,0.9265248226950354,1.0,44,137.57526564598083
100000,25,33529.42458679684,15566,X_24==0 AND X_9==0 AND X_19==0 AND X_17==0,NOT X_9 AND NOT X_17 AND NOT X_19 AND NOT X_24,0,1.0,1.0,1.0,44,137.94579935073853
300000,25,41446.16665946106,36635,X_5==0 AND X_22==0 AND X_7==0 AND X_1==16,X_1 = 16.00 AND NOT X_5 AND NOT X_7 AND NOT X_22,1,1.0,1.0,1.0,44,180.01930618286133
1000000,25,30421.302307598347,156341,X_10==1 AND X_23==1 AND X_8==1 AND X_15==0,X_8 AND X_10 AND NOT X_15 AND X_23,0,1.0,1.0,1.0,44,361.082346200943
1000,25,42724.39154914556,117,X_11==0 AND X_9==0 AND X_18==0 AND X_0==4,X_0 = 4.00 AND NOT X_9 AND NOT X_11 AND NOT X_18,0,1.0,1.0,1.0,45,136.82064366340637
3000,25,47309.374614107466,328,X_19==0 AND X_11==0 AND X_1==2 AND X_4==8,X_3 >= 4.00 AND NOT X_18 AND X_23 AND X_24,0,0.0985915492957746,0.1166666666666666,0.0853658536585365,45,135.51333022117615
10000,25,44349.35866780295,1554,X_11==1 AND X_17==0 AND X_10==1 AND X_18==1,X_10 AND X_11 AND NOT X_17 AND X_18,0,1.0,1.0,1.0,45,135.89163994789124
30000,25,26150.66142827028,3686,X_2==8 AND X_6==1 AND X_9==0 AND X_20==1,X_2 = 8.00 AND X_6 AND NOT X_9 AND X_20,0,1.0,1.0,1.0,45,138.2040660381317
100000,25,43991.82925471829,12220,X_13==1 AND X_17==1 AND X_12==1 AND X_4==2,X_4 = 2.00 AND X_12 AND X_13 AND X_17,1,1.0,1.0,1.0,45,133.11128330230713
300000,25,24976.63856656652,36764,X_21==1 AND X_15==1 AND X_16==0 AND X_4==2,X_4 = 2.00 AND X_15 AND NOT X_16 AND X_21,0,1.0,1.0,1.0,45,181.258465051651
1000000,25,28360.086497598648,122427,X_4==4 AND X_5==0 AND X_6==0 AND X_15==0,X_4 = 4.00 AND NOT X_5 AND NOT X_6 AND NOT X_15,0,1.0,1.0,1.0,45,362.10096549987793
1000,25,35770.58512228203,154,X_18==1 AND X_5==0 AND X_23==0 AND X_14==1,NOT X_5 AND X_14 AND X_18 AND NOT X_23,0,1.0,1.0,1.0,46,135.326340675354
3000,25,36510.12303074884,369,X_10==0 AND X_14==0 AND X_17==1 AND X_0==16,X_0 = 16.00 AND NOT X_10 AND NOT X_14 AND X_17,1,1.0,1.0,1.0,46,134.97927021980286
10000,25,42536.46445337639,1561,X_13==0 AND X_14==1 AND X_15==1 AND X_11==0,NOT X_11 AND NOT X_13 AND X_14 AND X_15,0,1.0,1.0,1.0,46,135.70360684394836
30000,25,26163.532996273298,3630,X_5==1 AND X_21==0 AND X_15==0 AND X_3==1,X_3 = 1.00 AND X_5 AND NOT X_15 AND NOT X_21,0,1.0,1.0,1.0,46,137.7702934741974
100000,25,43636.02590179834,12246,X_21==0 AND X_2==8 AND X_17==1 AND X_23==1,X_2 = 8.00 AND X_17 AND NOT X_21 AND X_23,0,1.0,1.0,1.0,46,133.17363667488098
300000,25,29901.249566426177,36821,X_24==1 AND X_7==0 AND X_9==0 AND X_1==16,X_1 = 16.00 AND NOT X_7 AND NOT X_9 AND X_24,0,1.0,1.0,1.0,46,176.48644042015076
1000000,25,38625.395605092905,109129,X_0==8 AND X_13==0 AND X_4==2 AND X_11==1,X_0 = 8.00 AND X_4 <= 2.00 AND X_11 AND NOT X_13,0,0.9605791871135267,0.9241485019392646,1.0,46,361.3551571369171
1000,25,39818.88816088572,156,X_12==0 AND X_16==0 AND X_5==0 AND X_15==1,NOT X_5 AND NOT X_12 AND X_15 AND NOT X_16,2,1.0,1.0,1.0,47,136.614355802536
3000,25,48609.81315732027,366,X_15==0 AND X_17==0 AND X_1==16 AND X_14==1,X_1 = 16.00 AND X_14 AND NOT X_15 AND NOT X_17,0,1.0,1.0,1.0,47,134.94555068016052
10000,25,33276.12957348822,1551,X_11==1 AND X_13==0 AND X_20==0 AND X_22==0,X_11 AND NOT X_13 AND NOT X_20 AND NOT X_22,0,1.0,1.0,1.0,47,136.08032035827637
30000,25,47305.3835945651,3707,X_10==0 AND X_24==0 AND X_3==16 AND X_7==0,X_3 = 16.00 AND NOT X_7 AND NOT X_24,1,0.9189390183440754,0.8500343957807842,1.0,47,138.3704812526703
100000,25,25274.03880692086,15551,X_16==0 AND X_21==1 AND X_9==0 AND X_22==0,NOT X_9 AND NOT X_16 AND X_21 AND NOT X_22,0,1.0,1.0,1.0,47,138.5133285522461
300000,25,27967.089667904544,36683,X_19==1 AND X_0==8 AND X_5==0 AND X_7==0,X_0 = 8.00 AND NOT X_5 AND NOT X_7 AND X_19,0,1.0,1.0,1.0,47,181.24958276748657
1000000,25,42442.72017118339,109084,X_1==8 AND X_21==1 AND X_6==1 AND X_3==8,X_1 = 8.00 AND X_3 = 8.00 AND X_6 AND X_21,0,1.0,1.0,1.0,47,362.1846108436585
1000,25,47955.58250828253,125,X_1==8 AND X_17==0 AND X_18==1 AND X_12==1,X_1 = 8.00 AND X_12 AND X_18,1,0.9025270758122744,0.8223684210526315,1.0,48,136.00923681259155
3000,25,29281.679446598315,370,X_20==0 AND X_1==2 AND X_8==1 AND X_17==1,X_1 <= 2.00 AND X_8 AND X_17 AND NOT X_20,0,0.9124537607891492,0.8390022675736961,1.0,48,135.06357955932617
10000,25,43633.94258848464,1235,X_22==1 AND X_23==1 AND X_0==16 AND X_13==1,X_0 = 16.00 AND X_13 AND X_22 AND X_23,1,1.0,1.0,1.0,48,135.53587293624878
30000,25,25903.476223069643,4700,X_10==1 AND X_12==0 AND X_19==0 AND X_18==0,X_10 AND NOT X_12 AND NOT X_18 AND NOT X_19,0,1.0,1.0,1.0,48,137.59259414672852
100000,25,47229.12095204242,12269,X_12==1 AND X_13==1 AND X_7==0 AND X_1==4,X_1 = 4.00 AND NOT X_7 AND X_13,3,0.9154945341939336,0.8441585248383102,1.0,48,132.506694316864
300000,25,40686.07463744998,46745,X_9==1 AND X_12==0 AND X_18==0 AND X_11==1,X_9 AND X_11 AND NOT X_12 AND NOT X_18,1,1.0,1.0,1.0,48,179.20062112808228
1000000,25,30923.70312830168,156228,X_12==1 AND X_24==1 AND X_20==0 AND X_10==1,X_10 AND X_12 AND NOT X_20 AND X_24,0,1.0,1.0,1.0,48,360.8511672019959
1000,25,44212.12497442252,106,X_24==0 AND X_17==0 AND X_3==1 AND X_4==4,X_3 = 1.00 AND X_4 = 4.00 AND NOT X_17 AND NOT X_24,1,1.0,1.0,1.0,49,133.30103373527527
3000,25,44249.80837785829,476,X_13==1 AND X_14==0 AND X_7==0 AND X_6==1,X_6 AND NOT X_7 AND X_13 AND NOT X_14,0,1.0,1.0,1.0,49,126.12399506568909
10000,25,32552.20721485236,1076,X_14==1 AND X_1==16 AND X_17==1 AND X_3==2,X_1 = 16.00 AND X_3 <= 2.00 AND X_14 AND X_17,0,0.9551708832667556,0.9141886151231946,1.0,49,126.66980528831482
30000,25,33560.38133340911,4652,X_16==0 AND X_15==0 AND X_5==0 AND X_20==1,NOT X_5 AND NOT X_15 AND NOT X_16 AND X_20,0,1.0,1.0,1.0,49,128.50559401512146
100000,25,29498.308600158205,10878,X_5==1 AND X_0==2 AND X_24==1 AND X_2==1,X_0 = 2.00 AND X_2 = 1.00 AND X_5 AND X_24,0,0.9609540636042404,0.9248427138241796,1.0,49,127.23617458343506
300000,25,41932.90146387404,36828,X_2==16 AND X_24==1 AND X_13==0 AND X_7==1,X_2 = 16.00 AND X_7 AND NOT X_13 AND X_24,0,1.0,1.0,1.0,49,169.30671548843384
1000000,25,30310.781177309294,156406,X_19==1 AND X_10==0 AND X_7==1 AND X_6==0,NOT X_6 AND X_7 AND NOT X_10 AND X_19,0,1.0,1.0,1.0,49,358.3220543861389
1000,25,26051.21499413444,160,X_9==0 AND X_20==0 AND X_12==0 AND X_6==1,X_6 AND NOT X_9 AND NOT X_12 AND NOT X_20,0,1.0,1.0,1.0,5,136.19913458824158
3000,25,33390.42777528752,371,X_12==0 AND X_24==0 AND X_19==1 AND X_3==2,X_3 = 2.00 AND NOT X_12 AND X_19 AND NOT X_24,2,1.0,1.0,1.0,5,135.47577595710754
10000,25,48080.63321968757,1240,X_2==16 AND X_24==1 AND X_5==1 AND X_13==1,X_2 = 16.00 AND X_5 AND X_13 AND X_24,1,1.0,1.0,1.0,5,135.83832168579102
30000,25,34630.1903005548,3658,X_16==0 AND X_14==1 AND X_21==1 AND X_2==2,X_2 = 2.00 AND X_14 AND NOT X_16 AND X_21,0,1.0,1.0,1.0,5,137.6132459640503
100000,25,34247.852689906606,10879,X_13==0 AND X_0==16 AND X_8==0 AND X_3==2,X_0 = 16.00 AND X_3 <= 2.00 AND NOT X_8 AND NOT X_13,0,0.9594743572782995,0.9221054416002712,1.0,5,133.07070422172546
300000,25,36773.083919416415,46773,X_24==1 AND X_22==0 AND X_11==0 AND X_18==0,NOT X_11 AND NOT X_18 AND NOT X_22 AND X_24,1,1.0,1.0,1.0,5,180.2445423603058
1000000,25,32204.32558542553,103560,X_1==2 AND X_3==2 AND X_5==0 AND X_0==4,X_0 = 4.00 AND X_1 <= 2.00 AND X_3 <= 2.00 AND NOT X_5,4,0.9504143608380828,0.9055138765017576,1.0,5,361.07023763656616
1000,25,41418.392115779614,122,X_0==2 AND X_9==1 AND X_24==1 AND X_13==0,X_0 <= 2.00 AND X_9 AND NOT X_13 AND X_24,0,0.9070631970260224,0.8299319727891157,1.0,50,136.0965075492859
3000,25,48046.49715149775,358,X_22==1 AND X_2==4 AND X_17==0 AND X_8==1,X_2 = 4.00 AND X_8 AND NOT X_17 AND X_22,2,1.0,1.0,1.0,50,135.76800441741943
10000,25,28285.54767375693,1530,X_8==1 AND X_21==1 AND X_20==1 AND X_14==1,X_8 AND X_14 AND X_20 AND X_21,0,1.0,1.0,1.0,50,135.74318838119507
30000,25,34694.114284862364,4688,X_7==1 AND X_5==0 AND X_17==0 AND X_8==0,NOT X_5 AND X_7 AND NOT X_8 AND NOT X_17,0,1.0,1.0,1.0,50,131.33054852485657
100000,25,34566.92032994127,15550,X_16==1 AND X_15==1 AND X_11==0 AND X_12==1,NOT X_11 AND X_12 AND X_15 AND X_16,0,1.0,1.0,1.0,50,135.5847737789154
300000,25,29222.248444106583,32657,X_22==0 AND X_0==2 AND X_2==4 AND X_24==1,X_0 <= 2.00 AND X_2 = 4.00 AND NOT X_22 AND X_24,0,0.9591036579098078,0.9214209130410248,1.0,50,180.56269073486328
1000000,25,45283.33037366859,156398,X_23==0 AND X_21==0 AND X_12==1 AND X_24==1,X_12 AND NOT X_21 AND NOT X_23 AND X_24,1,1.0,1.0,1.0,50,360.8549180030823
1000,25,24448.70462786171,109,X_20==0 AND X_9==1 AND X_1==16 AND X_0==2,X_0 <= 2.00 AND X_1 = 16.00 AND X_9 AND NOT X_20,0,0.9478260869565218,0.9008264462809916,1.0,51,130.3744773864746
3000,25,41250.819096119776,371,X_24==0 AND X_15==0 AND X_12==0 AND X_4==2,X_4 <= 2.00 AND NOT X_12 AND NOT X_15 AND NOT X_24,0,0.9298245614035088,0.8688524590163934,1.0,51,125.83924388885498
10000,25,26820.54038253632,1221,X_9==0 AND X_7==0 AND X_1==8 AND X_17==0,X_1 = 8.00 AND NOT X_7 AND NOT X_9 AND NOT X_17,2,1.0,1.0,1.0,51,126.1550567150116
30000,25,39341.54791172533,4667,X_15==1 AND X_8==0 AND X_20==1 AND X_16==1,NOT X_8 AND X_15 AND X_16 AND X_20,1,1.0,1.0,1.0,51,127.94564747810364
100000,25,36870.35253875238,15588,X_16==1 AND X_18==1 AND X_15==1 AND X_14==0,NOT X_14 AND X_15 AND X_16 AND X_18,1,1.0,1.0,1.0,51,123.05145525932312
300000,25,25169.60863276438,36650,X_23==1 AND X_3==8 AND X_8==0 AND X_6==0,X_3 = 8.00 AND NOT X_6 AND NOT X_8 AND X_23,1,1.0,1.0,1.0,51,167.6005096435547
1000000,25,30853.14454501461,122378,X_22==0 AND X_1==1 AND X_16==1 AND X_9==0,X_1 = 1.00 AND NOT X_9 AND X_16 AND NOT X_22,0,1.0,1.0,1.0,51,359.33672189712524
1000,25,42337.967455199774,108,X_24==0 AND X_3==2 AND X_8==0 AND X_0==8,X_0 = 8.00 AND X_3 <= 2.00 AND NOT X_8 AND NOT X_24,0,0.9642857142857144,0.9310344827586208,1.0,52,126.03338503837584
3000,25,23940.445924797332,362,X_19==1 AND X_8==0 AND X_2==16 AND X_18==1,X_2 = 16.00 AND NOT X_8 AND X_18 AND X_19,1,1.0,1.0,1.0,52,134.99259901046753
10000,25,44973.723117795256,1228,X_6==0 AND X_11==0 AND X_1==16 AND X_9==0,X_1 = 16.00 AND NOT X_6 AND NOT X_9 AND NOT X_11,0,1.0,1.0,1.0,52,135.4304382801056
30000,25,29744.899106684148,3674,X_18==1 AND X_16==1 AND X_10==0 AND X_2==16,X_2 = 16.00 AND NOT X_10 AND X_16 AND X_18,0,1.0,1.0,1.0,52,137.4112424850464
100000,25,47851.68162801496,12252,X_18==0 AND X_4==8 AND X_23==1 AND X_9==0,X_4 = 8.00 AND NOT X_9 AND NOT X_18 AND X_23,0,1.0,1.0,1.0,52,129.73337984085083
300000,25,45704.4116735305,46610,X_6==0 AND X_13==1 AND X_7==0 AND X_11==1,NOT X_6 AND NOT X_7 AND X_11 AND X_13,1,1.0,1.0,1.0,52,177.57268047332764
1000000,25,45000.47489625628,122385,X_11==1 AND X_4==8 AND X_8==1 AND X_21==1,X_4 = 8.00 AND X_8 AND X_11 AND X_21,0,1.0,1.0,1.0,52,360.89326429367065
1000,25,35083.56014193261,151,X_23==0 AND X_6==0 AND X_11==1 AND X_8==0,NOT X_6 AND NOT X_8 AND X_11 AND NOT X_23,0,1.0,1.0,1.0,53,136.00271272659302
3000,25,26950.87582052117,470,X_21==0 AND X_18==0 AND X_19==1 AND X_20==1,NOT X_18 AND X_19 AND X_20 AND NOT X_21,0,1.0,1.0,1.0,53,135.41157412528992
10000,25,24186.68008457176,1234,X_17==1 AND X_1==2 AND X_14==1 AND X_15==1,X_1 = 2.00 AND X_14 AND X_15 AND X_17,1,1.0,1.0,1.0,53,135.8221299648285
30000,25,33506.41436877133,4631,X_17==0 AND X_21==1 AND X_23==1 AND X_6==1,X_6 AND NOT X_17 AND X_21 AND X_23,0,1.0,1.0,1.0,53,137.06437397003174
100000,25,46577.15756706422,15561,X_20==1 AND X_24==0 AND X_13==1 AND X_22==0,X_13 AND X_20 AND NOT X_22 AND NOT X_24,1,1.0,1.0,1.0,53,131.7624695301056
